Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
8947,297.827294133944,,,,,,,,,,,,,,,,,,,,,,,
8948,297.33493891081497,,,,,,,,,,,,,,,,,,,,,,,
8949,297.3421699384962,,,,,,,,,,,,,,,,,,,,,,,
8950,297.74136540173345,,,,,,,,,,,,,,,,,,,,,,,
8951,298.3392544193873,,,,,,,,,,,,,,,,,,,,,,,
8952,298.95279499772136,,,,,,,,,,,,,,,,,,,,,,,
8953,299.5718919259193,,,,,,,,,,,,,,,,,,,,,,,
8954,300.0630521081794,,,,,,,,,,,,,,,,,,,,,,,
8955,300.4313515350072,,,,,,,,,,,,,,,,,,,,,,,
8956,300.4414017251096,,,,,,,,,,,,,,,,,,,,,,,
8957,300.13752879224603,,,,,,,,,,,,,,,,,,,,,,,
8958,299.62892240764387,,,,,,,,,,,,,,,,,,,,,,,
8959,299.24108903285037,,,,,,,,,,,,,,,,,,,,,,,
8960,299.0814374682255,,,,,,,,,,,,,,,,,,,,,,,
8961,299.2177020009695,,,,,,,,,,,,,,,,,,,,,,,
8962,299.63498452342907,,,,,,,,,,,,,,,,,,,,,,,
8963,300.13210530399107,,,,,,,,,,,,,,,,,,,,,,,
8964,300.35730266539514,,,,,,,,,,,,,,,,,,,,,,,
8965,300.2434596252818,,,,,,,,,,,,,,,,,,,,,,,
8966,300.1850156019158,,,,,,,,,,,,,,,,,,,,,,,
8967,299.8912118860375,,,,,,,,,,,,,,,,,,,,,,,
8968,299.5243877727735,,,,,,,,,,,,,,,,,,,,,,,
8969,298.8762885038096,,,,,,,,,,,,,,,,,,,,,,,
8970,298.22446448617046,,,,,,,,,,,,,,,,,,,,,,,
8971,297.7024013895322,,,,,,,,,,,,,,,,,,,,,,,
8972,297.308771626037,,,,,,,,,,,,,,,,,,,,,,,
8973,297.4096820176578,,,,,,,,,,,,,,,,,,,,,,,
8974,297.75648887578205,,,,,,,,,,,,,,,,,,,,,,,
8975,298.237576225165,,,,,,,,,,,,,,,,,,,,,,,
8976,298.7412385988121,,,,,,,,,,,,,,,,,,,,,,,
8977,299.30568561255836,,,,,,,,,,,,,,,,,,,,,,,
8978,299.8218391303229,,,,,,,,,,,,,,,,,,,,,,,
8979,300.0024886865978,,,,,,,,,,,,,,,,,,,,,,,
8980,299.87557293135905,,,,,,,,,,,,,,,,,,,,,,,
8981,299.3715360288082,,,,,,,,,,,,,,,,,,,,,,,
8982,298.7380605401433,,,,,,,,,,,,,,,,,,,,,,,
8983,298.14462223788246,,,,,,,,,,,,,,,,,,,,,,,
8984,297.7677398246099,,,,,,,,,,,,,,,,,,,,,,,
8985,297.7392225924808,,,,,,,,,,,,,,,,,,,,,,,
8986,297.98418944973406,,,,,,,,,,,,,,,,,,,,,,,
8987,298.37268169359015,,,,,,,,,,,,,,,,,,,,,,,
8988,298.9237951126502,,,,,,,,,,,,,,,,,,,,,,,
8989,299.7708572748985,,,,,,,,,,,,,,,,,,,,,,,
8990,300.3577193667631,,,,,,,,,,,,,,,,,,,,,,,
8991,300.52096171087703,,,,,,,,,,,,,,,,,,,,,,,
8992,300.1564480283359,,,,,,,,,,,,,,,,,,,,,,,
8993,299.74721464360096,,,,,,,,,,,,,,,,,,,,,,,
8994,299.15603147887117,,,,,,,,,,,,,,,,,,,,,,,
8995,298.72988318465684,,,,,,,,,,,,,,,,,,,,,,,
8996,298.47630738107455,,,,,,,,,,,,,,,,,,,,,,,
8997,298.4601386460979,,,,,,,,,,,,,,,,,,,,,,,
8998,298.5872719203666,,,,,,,,,,,,,,,,,,,,,,,
8999,298.8639106010434,,,,,,,,,,,,,,,,,,,,,,,
9000,299.2901295313166,,,,,,,,,,,,,,,,,,,,,,,
9001,299.54613835616914,,,,,,,,,,,,,,,,,,,,,,,
9002,299.2809136512251,,,,,,,,,,,,,,,,,,,,,,,
9003,298.7575435792349,,,,,,,,,,,,,,,,,,,,,,,
9004,298.20787958445743,,,,,,,,,,,,,,,,,,,,,,,
9005,297.7584844798676,,,,,,,,,,,,,,,,,,,,,,,
9006,296.9579575393361,,,,,,,,,,,,,,,,,,,,,,,
9007,296.103885949319,,,,,,,,,,,,,,,,,,,,,,,
9008,295.48082420277154,,,,,,,,,,,,,,,,,,,,,,,
9009,295.42798054190024,,,,,,,,,,,,,,,,,,,,,,,
9010,295.7387654948598,,,,,,,,,,,,,,,,,,,,,,,
9011,296.2715742016506,,,,,,,,,,,,,,,,,,,,,,,
9012,297.1165305417943,,,,,,,,,,,,,,,,,,,,,,,
9013,298.1308279586854,,,,,,,,,,,,,,,,,,,,,,,
9014,298.96366576847544,,,,,,,,,,,,,,,,,,,,,,,
9015,299.21703707863566,,,,,,,,,,,,,,,,,,,,,,,
9016,299.1210593304581,,,,,,,,,,,,,,,,,,,,,,,
9017,298.8205207195768,,,,,,,,,,,,,,,,,,,,,,,
9018,298.3753523489211,,,,,,,,,,,,,,,,,,,,,,,
9019,297.90095593227073,,,,,,,,,,,,,,,,,,,,,,,
9020,297.47664870183206,,,,,,,,,,,,,,,,,,,,,,,
9021,297.3328277171565,,,,,,,,,,,,,,,,,,,,,,,
9022,297.4478836613928,,,,,,,,,,,,,,,,,,,,,,,
9023,297.83102532272136,,,,,,,,,,,,,,,,,,,,,,,
9024,298.38947450070856,,,,,,,,,,,,,,,,,,,,,,,
9025,299.15988159395187,,,,,,,,,,,,,,,,,,,,,,,
9026,299.8745189002789,,,,,,,,,,,,,,,,,,,,,,,
9027,300.24871753158357,,,,,,,,,,,,,,,,,,,,,,,
9028,300.3109574154666,,,,,,,,,,,,,,,,,,,,,,,
9029,300.11942019355297,,,,,,,,,,,,,,,,,,,,,,,
9030,299.82837156225594,,,,,,,,,,,,,,,,,,,,,,,
9031,299.66931166713465,,,,,,,,,,,,,,,,,,,,,,,
9032,299.6521499481541,,,,,,,,,,,,,,,,,,,,,,,
9033,299.79440017660204,,,,,,,,,,,,,,,,,,,,,,,
9034,300.04878316804843,,,,,,,,,,,,,,,,,,,,,,,
9035,300.3511574340444,,,,,,,,,,,,,,,,,,,,,,,
9036,300.6873512202157,,,,,,,,,,,,,,,,,,,,,,,
9037,300.85903795703024,,,,,,,,,,,,,,,,,,,,,,,
9038,300.96147770497413,,,,,,,,,,,,,,,,,,,,,,,
9039,300.8134632491836,,,,,,,,,,,,,,,,,,,,,,,
9040,300.45099755061256,,,,,,,,,,,,,,,,,,,,,,,
9041,299.8067936117381,,,,,,,,,,,,,,,,,,,,,,,
9042,298.9229181275836,,,,,,,,,,,,,,,,,,,,,,,
9043,298.18529876171243,,,,,,,,,,,,,,,,,,,,,,,
9044,297.71439895987095,,,,,,,,,,,,,,,,,,,,,,,
9045,297.80158119627305,,,,,,,,,,,,,,,,,,,,,,,
9046,298.20272514688946,,,,,,,,,,,,,,,,,,,,,,,
9047,298.8324762522971,,,,,,,,,,,,,,,,,,,,,,,
9048,299.3997865794184,,,,,,,,,,,,,,,,,,,,,,,
9049,300.04237164250577,,,,,,,,,,,,,,,,,,,,,,,
9050,300.55254326480446,,,,,,,,,,,,,,,,,,,,,,,
9051,300.95278170722,,,,,,,,,,,,,,,,,,,,,,,
9052,301.0992742857058,,,,,,,,,,,,,,,,,,,,,,,
9053,300.8998705613478,,,,,,,,,,,,,,,,,,,,,,,
9054,300.40752224590864,,,,,,,,,,,,,,,,,,,,,,,
9055,299.90646744384384,,,,,,,,,,,,,,,,,,,,,,,
9056,299.64995744955525,,,,,,,,,,,,,,,,,,,,,,,
9057,299.74303775306726,,,,,,,,,,,,,,,,,,,,,,,
9058,300.1022554008048,,,,,,,,,,,,,,,,,,,,,,,
9059,300.53228614737344,,,,,,,,,,,,,,,,,,,,,,,
9060,300.856060597591,,,,,,,,,,,,,,,,,,,,,,,
9061,301.08045208334033,,,,,,,,,,,,,,,,,,,,,,,
9062,301.1663305771545,,,,,,,,,,,,,,,,,,,,,,,
9063,300.910291438859,,,,,,,,,,,,,,,,,,,,,,,
9064,300.21364671554085,,,,,,,,,,,,,,,,,,,,,,,
9065,299.0894029522348,,,,,,,,,,,,,,,,,,,,,,,
9066,298.06583422264066,,,,,,,,,,,,,,,,,,,,,,,
9067,297.4232283822603,,,,,,,,,,,,,,,,,,,,,,,
9068,297.3007955737018,,,,,,,,,,,,,,,,,,,,,,,
9069,297.5504281014508,,,,,,,,,,,,,,,,,,,,,,,
9070,298.0552526473405,,,,,,,,,,,,,,,,,,,,,,,
9071,298.7101462794146,,,,,,,,,,,,,,,,,,,,,,,
9072,299.27515534888533,,,,,,,,,,,,,,,,,,,,,,,
9073,299.8121381446345,,,,,,,,,,,,,,,,,,,,,,,
9074,300.08331944644476,,,,,,,,,,,,,,,,,,,,,,,
9075,300.01906019206314,,,,,,,,,,,,,,,,,,,,,,,
9076,299.73176068105937,,,,,,,,,,,,,,,,,,,,,,,
9077,299.08139416075477,,,,,,,,,,,,,,,,,,,,,,,
9078,298.1613536750627,,,,,,,,,,,,,,,,,,,,,,,
9079,297.2445587351552,,,,,,,,,,,,,,,,,,,,,,,
9080,296.8233930708894,,,,,,,,,,,,,,,,,,,,,,,
9081,296.9522233279706,,,,,,,,,,,,,,,,,,,,,,,
9082,297.3493201311328,,,,,,,,,,,,,,,,,,,,,,,
9083,297.8432467023156,,,,,,,,,,,,,,,,,,,,,,,
9084,298.4564706868293,,,,,,,,,,,,,,,,,,,,,,,
9085,299.2312226905685,,,,,,,,,,,,,,,,,,,,,,,
9086,299.777134946602,,,,,,,,,,,,,,,,,,,,,,,
9087,299.88413638526174,,,,,,,,,,,,,,,,,,,,,,,
9088,299.5576692699261,,,,,,,,,,,,,,,,,,,,,,,
9089,298.9603757323659,,,,,,,,,,,,,,,,,,,,,,,
9090,298.19995082987083,,,,,,,,,,,,,,,,,,,,,,,
9091,297.44199515920917,,,,,,,,,,,,,,,,,,,,,,,
9092,296.919472799493,,,,,,,,,,,,,,,,,,,,,,,
9093,296.8321227049409,,,,,,,,,,,,,,,,,,,,,,,
9094,297.19498680612736,,,,,,,,,,,,,,,,,,,,,,,
9095,297.6956664130633,,,,,,,,,,,,,,,,,,,,,,,
9096,298.3608005684819,,,,,,,,,,,,,,,,,,,,,,,
9097,299.09065587617266,,,,,,,,,,,,,,,,,,,,,,,
9098,299.76505006323885,,,,,,,,,,,,,,,,,,,,,,,
9099,300.0812334361953,,,,,,,,,,,,,,,,,,,,,,,
9100,300.1491784835293,,,,,,,,,,,,,,,,,,,,,,,
9101,299.874564581469,,,,,,,,,,,,,,,,,,,,,,,
9102,299.3522701163186,,,,,,,,,,,,,,,,,,,,,,,
9103,298.8264530545379,,,,,,,,,,,,,,,,,,,,,,,
9104,298.6391075873025,,,,,,,,,,,,,,,,,,,,,,,
9105,298.7927810681847,,,,,,,,,,,,,,,,,,,,,,,
9106,299.12285244142834,,,,,,,,,,,,,,,,,,,,,,,
9107,299.483860896777,,,,,,,,,,,,,,,,,,,,,,,
9108,299.8218903348967,,,,,,,,,,,,,,,,,,,,,,,
9109,300.18704502722943,,,,,,,,,,,,,,,,,,,,,,,
9110,300.2716000709429,,,,,,,,,,,,,,,,,,,,,,,
9111,300.04101272631243,,,,,,,,,,,,,,,,,,,,,,,
9112,299.47104297063646,,,,,,,,,,,,,,,,,,,,,,,
9113,298.8207484882547,,,,,,,,,,,,,,,,,,,,,,,
9114,298.08534397774326,,,,,,,,,,,,,,,,,,,,,,,
9115,297.41461149840467,,,,,,,,,,,,,,,,,,,,,,,
9116,297.0591116268078,,,,,,,,,,,,,,,,,,,,,,,
9117,297.18233037181557,,,,,,,,,,,,,,,,,,,,,,,
9118,297.71036384411417,,,,,,,,,,,,,,,,,,,,,,,
9119,298.33444954368645,,,,,,,,,,,,,,,,,,,,,,,
9120,298.9252233613643,,,,,,,,,,,,,,,,,,,,,,,
9121,299.65108459015,,,,,,,,,,,,,,,,,,,,,,,
9122,300.31237320557113,,,,,,,,,,,,,,,,,,,,,,,
9123,300.70252773281203,,,,,,,,,,,,,,,,,,,,,,,
9124,300.7474552081366,,,,,,,,,,,,,,,,,,,,,,,
9125,300.44138681312705,,,,,,,,,,,,,,,,,,,,,,,
9126,299.9045142687675,,,,,,,,,,,,,,,,,,,,,,,
9127,299.3613699731827,,,,,,,,,,,,,,,,,,,,,,,
9128,299.0590318832735,,,,,,,,,,,,,,,,,,,,,,,
9129,299.1335113848009,,,,,,,,,,,,,,,,,,,,,,,
9130,299.36409888109006,,,,,,,,,,,,,,,,,,,,,,,
9131,299.62549780132014,,,,,,,,,,,,,,,,,,,,,,,
9132,299.8865602961935,,,,,,,,,,,,,,,,,,,,,,,
9133,300.08266656597203,,,,,,,,,,,,,,,,,,,,,,,
9134,299.91892551658003,,,,,,,,,,,,,,,,,,,,,,,
9135,299.539042766483,,,,,,,,,,,,,,,,,,,,,,,
9136,298.98026537180107,,,,,,,,,,,,,,,,,,,,,,,
9137,298.3841458443631,,,,,,,,,,,,,,,,,,,,,,,
9138,297.4725728166041,,,,,,,,,,,,,,,,,,,,,,,
9139,296.67021914242616,,,,,,,,,,,,,,,,,,,,,,,
9140,296.16024120618266,,,,,,,,,,,,,,,,,,,,,,,
9141,296.15692975786556,,,,,,,,,,,,,,,,,,,,,,,
9142,296.49125121832213,,,,,,,,,,,,,,,,,,,,,,,
9143,296.99845301313974,,,,,,,,,,,,,,,,,,,,,,,
9144,297.61463691465366,,,,,,,,,,,,,,,,,,,,,,,
9145,298.3687060359712,,,,,,,,,,,,,,,,,,,,,,,
9146,298.98742080802464,,,,,,,,,,,,,,,,,,,,,,,
9147,299.32840265207125,,,,,,,,,,,,,,,,,,,,,,,
9148,299.3602561932638,,,,,,,,,,,,,,,,,,,,,,,
9149,299.2141593807052,,,,,,,,,,,,,,,,,,,,,,,
9150,298.9160292970917,,,,,,,,,,,,,,,,,,,,,,,
9151,298.5722272525795,,,,,,,,,,,,,,,,,,,,,,,
9152,298.39252711503536,,,,,,,,,,,,,,,,,,,,,,,
9153,298.5500047028868,,,,,,,,,,,,,,,,,,,,,,,
9154,298.9491709270499,,,,,,,,,,,,,,,,,,,,,,,
9155,299.43266664098843,,,,,,,,,,,,,,,,,,,,,,,
9156,299.91207335508494,,,,,,,,,,,,,,,,,,,,,,,
9157,300.43992625391564,,,,,,,,,,,,,,,,,,,,,,,
9158,300.9288101320874,,,,,,,,,,,,,,,,,,,,,,,
9159,300.95039711953996,,,,,,,,,,,,,,,,,,,,,,,
9160,300.51764250056954,,,,,,,,,,,,,,,,,,,,,,,
9161,299.62742591137885,,,,,,,,,,,,,,,,,,,,,,,
9162,298.70937579178815,,,,,,,,,,,,,,,,,,,,,,,
9163,297.89230965370916,,,,,,,,,,,,,,,,,,,,,,,
9164,297.18760654310285,,,,,,,,,,,,,,,,,,,,,,,
9165,296.755298769024,,,,,,,,,,,,,,,,,,,,,,,
9166,296.64586543330387,,,,,,,,,,,,,,,,,,,,,,,
9167,296.884235390369,,,,,,,,,,,,,,,,,,,,,,,
9168,297.46381009065607,,,,,,,,,,,,,,,,,,,,,,,
9169,298.34309034581094,,,,,,,,,,,,,,,,,,,,,,,
9170,299.2666729220629,,,,,,,,,,,,,,,,,,,,,,,
9171,299.6999255342109,,,,,,,,,,,,,,,,,,,,,,,
9172,299.75684943031246,,,,,,,,,,,,,,,,,,,,,,,
9173,299.41115772146594,,,,,,,,,,,,,,,,,,,,,,,
9174,298.8844213091977,,,,,,,,,,,,,,,,,,,,,,,
9175,298.30915710227845,,,,,,,,,,,,,,,,,,,,,,,
9176,297.9473682651726,,,,,,,,,,,,,,,,,,,,,,,
9177,297.8729094920183,,,,,,,,,,,,,,,,,,,,,,,
9178,298.10254943999854,,,,,,,,,,,,,,,,,,,,,,,
9179,298.5928825036537,,,,,,,,,,,,,,,,,,,,,,,
9180,299.2514402672146,,,,,,,,,,,,,,,,,,,,,,,
9181,300.00850261872614,,,,,,,,,,,,,,,,,,,,,,,
9182,300.57788936436896,,,,,,,,,,,,,,,,,,,,,,,
9183,300.89433304162486,,,,,,,,,,,,,,,,,,,,,,,
9184,300.9353428058568,,,,,,,,,,,,,,,,,,,,,,,
9185,300.68311908446975,,,,,,,,,,,,,,,,,,,,,,,
9186,300.2557321317122,,,,,,,,,,,,,,,,,,,,,,,
9187,299.8708241313173,,,,,,,,,,,,,,,,,,,,,,,
9188,299.7464233695188,,,,,,,,,,,,,,,,,,,,,,,
9189,299.9388963870933,,,,,,,,,,,,,,,,,,,,,,,
9190,300.36515520940316,,,,,,,,,,,,,,,,,,,,,,,
9191,300.8042088025585,,,,,,,,,,,,,,,,,,,,,,,
9192,301.19009384178366,,,,,,,,,,,,,,,,,,,,,,,
9193,301.49676019003726,,,,,,,,,,,,,,,,,,,,,,,
9194,301.7046334275654,,,,,,,,,,,,,,,,,,,,,,,
9195,301.4313312712957,,,,,,,,,,,,,,,,,,,,,,,
9196,300.6771622387266,,,,,,,,,,,,,,,,,,,,,,,
9197,299.5457264187894,,,,,,,,,,,,,,,,,,,,,,,
9198,298.3432578233887,,,,,,,,,,,,,,,,,,,,,,,
9199,297.36229361221257,,,,,,,,,,,,,,,,,,,,,,,
9200,296.88601201033475,,,,,,,,,,,,,,,,,,,,,,,
9201,296.89594869016895,,,,,,,,,,,,,,,,,,,,,,,
9202,297.3217597913978,,,,,,,,,,,,,,,,,,,,,,,
9203,297.8529680576548,,,,,,,,,,,,,,,,,,,,,,,
9204,298.3926816263297,,,,,,,,,,,,,,,,,,,,,,,
9205,298.8544620547142,,,,,,,,,,,,,,,,,,,,,,,
9206,299.1849789128803,,,,,,,,,,,,,,,,,,,,,,,
9207,299.34024819346524,,,,,,,,,,,,,,,,,,,,,,,
9208,299.2348300000576,,,,,,,,,,,,,,,,,,,,,,,
9209,298.6383920082381,,,,,,,,,,,,,,,,,,,,,,,
9210,297.601124313206,,,,,,,,,,,,,,,,,,,,,,,
9211,296.6457982485052,,,,,,,,,,,,,,,,,,,,,,,
9212,296.07943366459114,,,,,,,,,,,,,,,,,,,,,,,
9213,296.0970222565841,,,,,,,,,,,,,,,,,,,,,,,
9214,296.4632123170008,,,,,,,,,,,,,,,,,,,,,,,
9215,296.9047259394817,,,,,,,,,,,,,,,,,,,,,,,
9216,297.45532481418894,,,,,,,,,,,,,,,,,,,,,,,
9217,298.20908341423115,,,,,,,,,,,,,,,,,,,,,,,
9218,299.0902239953038,,,,,,,,,,,,,,,,,,,,,,,
9219,299.54981392101143,,,,,,,,,,,,,,,,,,,,,,,
9220,299.57588921164125,,,,,,,,,,,,,,,,,,,,,,,
9221,299.18640542713575,,,,,,,,,,,,,,,,,,,,,,,
9222,298.76242874785197,,,,,,,,,,,,,,,,,,,,,,,
9223,298.46013341251506,,,,,,,,,,,,,,,,,,,,,,,
9224,298.3577239411804,,,,,,,,,,,,,,,,,,,,,,,
9225,298.55058933850205,,,,,,,,,,,,,,,,,,,,,,,
9226,298.8928013907169,,,,,,,,,,,,,,,,,,,,,,,
9227,299.3132160515681,,,,,,,,,,,,,,,,,,,,,,,
9228,299.7583880728668,,,,,,,,,,,,,,,,,,,,,,,
9229,300.3326492438619,,,,,,,,,,,,,,,,,,,,,,,
9230,300.8705595730773,,,,,,,,,,,,,,,,,,,,,,,
9231,301.02304701724614,,,,,,,,,,,,,,,,,,,,,,,
9232,300.8476686737661,,,,,,,,,,,,,,,,,,,,,,,
9233,300.2588433114721,,,,,,,,,,,,,,,,,,,,,,,
9234,299.2984265988143,,,,,,,,,,,,,,,,,,,,,,,
9235,298.2446585863668,,,,,,,,,,,,,,,,,,,,,,,
9236,297.30884164415295,,,,,,,,,,,,,,,,,,,,,,,
9237,297.02603357037236,,,,,,,,,,,,,,,,,,,,,,,
9238,297.12724072675695,,,,,,,,,,,,,,,,,,,,,,,
9239,297.6154875495062,,,,,,,,,,,,,,,,,,,,,,,
9240,298.125029891166,,,,,,,,,,,,,,,,,,,,,,,
9241,298.49090339504215,,,,,,,,,,,,,,,,,,,,,,,
9242,298.7411658528606,,,,,,,,,,,,,,,,,,,,,,,
9243,298.7273552958937,,,,,,,,,,,,,,,,,,,,,,,
9244,298.6304671860903,,,,,,,,,,,,,,,,,,,,,,,
9245,298.2645948340805,,,,,,,,,,,,,,,,,,,,,,,
9246,297.66777653358423,,,,,,,,,,,,,,,,,,,,,,,
9247,297.12205902249474,,,,,,,,,,,,,,,,,,,,,,,
9248,296.648045894249,,,,,,,,,,,,,,,,,,,,,,,
9249,296.65673336561423,,,,,,,,,,,,,,,,,,,,,,,
9250,296.97065774467796,,,,,,,,,,,,,,,,,,,,,,,
9251,297.56901304382956,,,,,,,,,,,,,,,,,,,,,,,
9252,298.23853068016655,,,,,,,,,,,,,,,,,,,,,,,
9253,299.04354343113664,,,,,,,,,,,,,,,,,,,,,,,
9254,299.79732505215384,,,,,,,,,,,,,,,,,,,,,,,
9255,300.38845170733555,,,,,,,,,,,,,,,,,,,,,,,
9256,300.72791182405985,,,,,,,,,,,,,,,,,,,,,,,
9257,300.68959323730394,,,,,,,,,,,,,,,,,,,,,,,
9258,300.2670668121182,,,,,,,,,,,,,,,,,,,,,,,
9259,299.7792979155207,,,,,,,,,,,,,,,,,,,,,,,
9260,299.4801475079632,,,,,,,,,,,,,,,,,,,,,,,
9261,299.5588657141516,,,,,,,,,,,,,,,,,,,,,,,
9262,299.93026554075766,,,,,,,,,,,,,,,,,,,,,,,
9263,300.446453474437,,,,,,,,,,,,,,,,,,,,,,,
9264,300.88009990952736,,,,,,,,,,,,,,,,,,,,,,,
9265,301.1959743993271,,,,,,,,,,,,,,,,,,,,,,,
9266,301.3343016764282,,,,,,,,,,,,,,,,,,,,,,,
9267,301.252212840103,,,,,,,,,,,,,,,,,,,,,,,
9268,300.88793318011454,,,,,,,,,,,,,,,,,,,,,,,
9269,300.1395048857139,,,,,,,,,,,,,,,,,,,,,,,
9270,299.06777724187054,,,,,,,,,,,,,,,,,,,,,,,
9271,298.0387326760044,,,,,,,,,,,,,,,,,,,,,,,
9272,297.3199746446085,,,,,,,,,,,,,,,,,,,,,,,
9273,297.1717719378321,,,,,,,,,,,,,,,,,,,,,,,
9274,297.36775579217993,,,,,,,,,,,,,,,,,,,,,,,
9275,297.7676561046803,,,,,,,,,,,,,,,,,,,,,,,
9276,298.1661302148124,,,,,,,,,,,,,,,,,,,,,,,
9277,298.7382240240723,,,,,,,,,,,,,,,,,,,,,,,
9278,299.2140333599906,,,,,,,,,,,,,,,,,,,,,,,
9279,299.4139343022027,,,,,,,,,,,,,,,,,,,,,,,
9280,299.2633509078159,,,,,,,,,,,,,,,,,,,,,,,
9281,298.812149132808,,,,,,,,,,,,,,,,,,,,,,,
9282,298.13734444158763,,,,,,,,,,,,,,,,,,,,,,,
9283,297.34691634979157,,,,,,,,,,,,,,,,,,,,,,,
9284,296.7464796150704,,,,,,,,,,,,,,,,,,,,,,,
9285,296.5561497418073,,,,,,,,,,,,,,,,,,,,,,,
9286,296.80489339312777,,,,,,,,,,,,,,,,,,,,,,,
9287,297.32647258085194,,,,,,,,,,,,,,,,,,,,,,,
9288,297.95293826403173,,,,,,,,,,,,,,,,,,,,,,,
9289,298.7743775078782,,,,,,,,,,,,,,,,,,,,,,,
9290,299.4956100453742,,,,,,,,,,,,,,,,,,,,,,,
9291,300.0031604845662,,,,,,,,,,,,,,,,,,,,,,,
9292,300.11833685585236,,,,,,,,,,,,,,,,,,,,,,,
9293,299.98428247534815,,,,,,,,,,,,,,,,,,,,,,,
9294,299.67112850892795,,,,,,,,,,,,,,,,,,,,,,,
9295,299.42126137035115,,,,,,,,,,,,,,,,,,,,,,,
9296,299.34357164769324,,,,,,,,,,,,,,,,,,,,,,,
9297,299.5277987818387,,,,,,,,,,,,,,,,,,,,,,,
9298,299.9777057876763,,,,,,,,,,,,,,,,,,,,,,,
9299,300.4987469881575,,,,,,,,,,,,,,,,,,,,,,,
9300,301.018979195632,,,,,,,,,,,,,,,,,,,,,,,
9301,301.61335316074286,,,,,,,,,,,,,,,,,,,,,,,
9302,302.0949571798668,,,,,,,,,,,,,,,,,,,,,,,
9303,302.1892966226988,,,,,,,,,,,,,,,,,,,,,,,
9304,301.8834676113176,,,,,,,,,,,,,,,,,,,,,,,
9305,301.1831036955519,,,,,,,,,,,,,,,,,,,,,,,
9306,300.2849381345499,,,,,,,,,,,,,,,,,,,,,,,
9307,299.49653202250573,,,,,,,,,,,,,,,,,,,,,,,
9308,299.1572928209977,,,,,,,,,,,,,,,,,,,,,,,
9309,299.37247989668384,,,,,,,,,,,,,,,,,,,,,,,
9310,299.8155145241706,,,,,,,,,,,,,,,,,,,,,,,
9311,300.1965772171754,,,,,,,,,,,,,,,,,,,,,,,
9312,300.40144512695184,,,,,,,,,,,,,,,,,,,,,,,
9313,300.51790212204105,,,,,,,,,,,,,,,,,,,,,,,
9314,300.5717776447963,,,,,,,,,,,,,,,,,,,,,,,
9315,300.2654472137022,,,,,,,,,,,,,,,,,,,,,,,
9316,299.79406855421377,,,,,,,,,,,,,,,,,,,,,,,
9317,299.13872976809495,,,,,,,,,,,,,,,,,,,,,,,
9318,298.55441291175754,,,,,,,,,,,,,,,,,,,,,,,
9319,298.0338450785373,,,,,,,,,,,,,,,,,,,,,,,
9320,297.73233885292916,,,,,,,,,,,,,,,,,,,,,,,
9321,297.80629516931646,,,,,,,,,,,,,,,,,,,,,,,
9322,298.08171547791653,,,,,,,,,,,,,,,,,,,,,,,
9323,298.521755769919,,,,,,,,,,,,,,,,,,,,,,,
9324,298.9422929890348,,,,,,,,,,,,,,,,,,,,,,,
9325,299.539280715124,,,,,,,,,,,,,,,,,,,,,,,
9326,299.9589761235957,,,,,,,,,,,,,,,,,,,,,,,
9327,300.08416367195133,,,,,,,,,,,,,,,,,,,,,,,
9328,299.84085109718444,,,,,,,,,,,,,,,,,,,,,,,
9329,299.26928795154595,,,,,,,,,,,,,,,,,,,,,,,
9330,298.5241570400979,,,,,,,,,,,,,,,,,,,,,,,
9331,297.7759253440429,,,,,,,,,,,,,,,,,,,,,,,
9332,297.34210185728284,,,,,,,,,,,,,,,,,,,,,,,
9333,297.32327589135485,,,,,,,,,,,,,,,,,,,,,,,
9334,297.71932515210165,,,,,,,,,,,,,,,,,,,,,,,
9335,298.28038391412935,,,,,,,,,,,,,,,,,,,,,,,
9336,298.90313204227573,,,,,,,,,,,,,,,,,,,,,,,
9337,299.52736419811566,,,,,,,,,,,,,,,,,,,,,,,
9338,299.98608742473556,,,,,,,,,,,,,,,,,,,,,,,
9339,300.214080794553,,,,,,,,,,,,,,,,,,,,,,,
9340,300.19765021314015,,,,,,,,,,,,,,,,,,,,,,,
9341,299.8212908347792,,,,,,,,,,,,,,,,,,,,,,,
9342,299.15313768501807,,,,,,,,,,,,,,,,,,,,,,,
9343,298.45910131358136,,,,,,,,,,,,,,,,,,,,,,,
9344,298.0250126161537,,,,,,,,,,,,,,,,,,,,,,,
9345,298.0066062517566,,,,,,,,,,,,,,,,,,,,,,,
9346,298.2809651403638,,,,,,,,,,,,,,,,,,,,,,,
9347,298.7455325823631,,,,,,,,,,,,,,,,,,,,,,,
9348,299.16377515104284,,,,,,,,,,,,,,,,,,,,,,,
9349,299.62972198193927,,,,,,,,,,,,,,,,,,,,,,,
9350,299.85744889145724,,,,,,,,,,,,,,,,,,,,,,,
9351,299.7631929753247,,,,,,,,,,,,,,,,,,,,,,,
9352,299.3161303693101,,,,,,,,,,,,,,,,,,,,,,,
9353,298.7689782634313,,,,,,,,,,,,,,,,,,,,,,,
9354,298.0519478293011,,,,,,,,,,,,,,,,,,,,,,,
9355,297.4023973469596,,,,,,,,,,,,,,,,,,,,,,,
