Experiment,piControl,historical,historical
4904,299.3207484908557,,
4905,299.0505253458403,,
4906,298.942949589617,,
4907,298.76041166914354,,
4908,298.6750639438722,,
4909,298.6639039502674,,
4910,298.8822869936025,,
4911,299.29826603883254,,
4912,299.67018192221894,,
4913,299.804773213222,,
4914,299.5805644534235,,
4915,299.31696775128404,,
4916,299.17572818786283,,
4917,299.1905590702123,,
4918,299.2443287500703,,
4919,299.2016958188178,,
4920,299.25132681694305,,
4921,299.46890183720365,,
4922,299.8443861603716,,
4923,300.2120300833603,,
4924,300.45182632630855,,
4925,300.4914065986343,,
4926,300.2787635566229,,
4927,299.9456741393872,,
4928,299.71259392407586,,
4929,299.7330813186761,,
4930,299.938522802495,,
4931,300.0506537254633,,
4932,299.88689917100646,,
4933,299.7038541051541,,
4934,299.8542073074868,,
4935,300.34063569936706,,
4936,300.63251509616583,,
4937,300.71952563855325,,
4938,300.34782749739264,,
4939,299.93900125187605,,
4940,299.38528573016924,,
4941,299.1403151293639,,
4942,299.0698323697771,,
4943,298.96411658391185,,
4944,298.89450413220146,,
4945,298.87094048084583,,
4946,299.1921251164615,,
4947,299.5389740069024,,
4948,299.90052988729695,,
4949,299.9182240559,,
4950,299.76240795053434,,
4951,299.4887490129069,,
4952,299.34242830040347,,
4953,299.2876621401886,,
4954,299.2804797054261,,
4955,299.2562832290393,,
4956,299.24175803883554,,
4957,299.4187911026141,,
4958,299.6656162313124,,
4959,300.024869892548,,
4960,300.2201938724359,,
4961,300.2789566108852,,
4962,299.93714781592047,,
4963,299.55378264814095,,
4964,299.22371567873125,,
4965,299.1716277218963,,
4966,299.2208436764872,,
4967,299.1935831815204,,
4968,299.22181193287486,,
4969,299.3739037078507,,
4970,299.71373356374966,,
4971,300.27039729100255,,
4972,300.6157390833061,,
4973,300.7319207033191,,
4974,300.4092071053963,,
4975,300.0316162336084,,
4976,299.70995339218456,,
4977,299.5459359593189,,
4978,299.4907694220715,,
4979,299.4258676161909,,
4980,299.3959715272792,,
4981,299.3920040055504,,
4982,299.62175881050786,,
4983,299.8462040138047,,
4984,300.18687585181556,,
4985,300.2004695569959,,
4986,299.9268314916992,,
4987,299.5072523151777,,
4988,299.2853440694937,,
4989,299.28570266170476,,
4990,299.36785159088146,,
4991,299.38416292236184,,
4992,299.4206592008109,,
4993,299.501440916935,,
4994,299.5073666359317,,
4995,299.7424235679139,,
4996,299.9502108467623,,
4997,300.0856550877223,,
4998,299.80574917382734,,
4999,299.4479968732071,,
5000,299.21538005197107,,
5001,299.15816811729815,,
5002,299.18654216050004,,
5003,299.21343052706646,,
5004,299.2987896651471,,
5005,299.4474874373679,,
5006,299.77889467444356,,
5007,300.0299072978585,,
5008,300.1356314541938,,
5009,299.99447288323745,,
5010,299.70541753045507,,
5011,299.3552229132854,,
5012,298.9748290923303,,
5013,298.80087436075866,,
5014,298.76807169299684,,
5015,298.7654443150982,,
5016,298.7447485864656,,
5017,298.827417989683,,
5018,299.0984283321804,,
5019,299.5487765849322,,
5020,299.9545739501487,,
5021,300.2104437421668,,
5022,300.15181480832746,,
5023,300.00422240997426,,
5024,299.93668553246806,,
5025,300.10777056006134,,
5026,300.42659109230175,,
5027,300.65491089270887,,
5028,300.7092623589487,,
5029,300.69137108814334,,
5030,300.7610113598111,,
5031,300.98519703046634,,
5032,301.09875604620987,,
5033,300.9871643289311,,
5034,300.6370670221773,,
5035,300.2252624227115,,
5036,299.9990258191006,,
5037,299.9583742777081,,
5038,300.17024964655917,,
5039,300.2673425304974,,
5040,300.1074571183362,,
5041,299.68978710726475,,
5042,299.4933973898746,,
5043,299.7178085616288,,
5044,300.0604995551492,,
5045,300.1277527146304,,
5046,299.7150151508295,,
5047,299.1885891547716,,
5048,298.91319702253,,
5049,298.91199678449203,,
5050,299.080738209402,,
5051,299.19372092931036,,
5052,299.3810509945824,,
5053,299.60152379747274,,
5054,299.8017045694914,,
5055,299.9589325379136,,
5056,300.0035573320762,,
5057,299.8627970840833,,
5058,299.47107645341174,,
5059,299.07688109267554,,
5060,298.78709346391423,,
5061,298.67411120992364,,
5062,298.7038473822397,,
5063,298.68886139970533,,
5064,298.78100320963307,,
5065,298.95324491317336,,
5066,299.30011057859474,,
5067,299.7699303450565,,
5068,300.09436296702137,,
5069,300.1353941862852,,
5070,299.8023472577266,,
5071,299.47845957438113,,
5072,299.25039276761845,,
5073,299.2475517844359,,
5074,299.3134320416278,,
5075,299.4228523643933,,
5076,299.5096649932289,,
5077,299.68956158295055,,
5078,299.9078559442814,,
5079,300.2602626523403,,
5080,300.44645531672995,,
5081,300.5276695549519,,
5082,300.24925568754844,,
5083,299.82446948518583,,
5084,299.3936804508988,,
5085,299.2132572781997,,
5086,299.20859721577705,,
5087,299.16608787373644,,
5088,299.0036630504904,,
5089,298.99769528249857,,
5090,299.4241914068037,,
5091,300.0821351872633,,
5092,300.5870733332893,,
5093,300.6219879177633,,
5094,300.3314488604844,,
5095,300.08889906204394,,
5096,299.9769042557537,,
5097,300.08965592567256,,
5098,300.24017339707075,,
5099,300.34669255110873,,
5100,300.27225522474686,,
5101,300.0024961750609,,
5102,299.92694981717193,,
5103,300.0437996983396,,
5104,300.2501351981207,,
5105,300.13024855764405,,
5106,299.68252292305294,,
5107,299.2626150114559,,
5108,298.903630820535,,
5109,298.81922360176395,,
5110,298.7223931901505,,
5111,298.6033865782645,,
5112,298.44017356428606,,
5113,298.3235853714579,,
5114,298.4979514128584,,
5115,298.9110172058074,,
5116,299.28983318960263,,
5117,299.41491200703405,,
5118,299.2652335061825,,
5119,299.18746709581325,,
5120,299.18653431711294,,
5121,299.2822931218879,,
5122,299.375205753807,,
5123,299.4137357758472,,
5124,299.4115918080018,,
5125,299.4963563697777,,
5126,299.60845206083064,,
5127,299.8751732390733,,
5128,300.1060718185724,,
5129,300.2212307491192,,
5130,300.0567298313025,,
5131,299.7607664722388,,
5132,299.65032480129355,,
5133,299.77908214388407,,
5134,300.02701037563037,,
5135,300.1268102258675,,
5136,300.0367952298138,,
5137,299.9618704839167,,
5138,300.1248775142072,,
5139,300.4476611873209,,
5140,300.7319162975055,,
5141,300.7428737074666,,
5142,300.4658065758874,,
5143,300.10375317939554,,
5144,299.7644744007992,,
5145,299.64233877199445,,
5146,299.6331129170907,,
5147,299.7290780436877,,
5148,299.7770568690128,,
5149,299.8858474264382,,
5150,300.1333739452491,,
5151,300.4696560153174,,
5152,300.70686171128324,,
5153,300.63202488212477,,
5154,300.2296139420242,,
5155,299.85717990249367,,
5156,299.70254914052316,,
5157,299.86605714736,,
5158,300.01186513351735,,
5159,300.0208762050908,,
5160,299.9804764077305,,
5161,299.998184375617,,
5162,300.21925316362785,,
5163,300.49865927467744,,
5164,300.7657658443345,,
5165,300.7172538217604,,
5166,300.3285935177648,,
5167,299.9455542522977,,
5168,299.747981694835,,
5169,299.92829753096333,,
5170,300.14840733764805,,
5171,300.3800426179448,,
5172,300.50120853610787,,
5173,300.51840309762224,,
5174,300.389723132998,,
5175,300.355647900479,,
5176,300.2093716199004,,
5177,299.9253430543943,,
5178,299.1128684357973,,
5179,298.2858362315469,,
5180,297.7198314133146,,
5181,297.5366281467415,,
5182,297.44924607151376,,
5183,297.23899146199756,,
5184,297.154518921561,,
5185,297.25381566621496,,
5186,297.672262305776,,
5187,298.15537568859185,,
5188,298.6003373969839,,
5189,298.80340892632665,,
5190,298.80975135330976,,
5191,298.7717214522525,,
5192,298.8373056470473,,
5193,298.9569635998196,,
5194,299.06626401367276,,
5195,299.0674630175102,,
5196,299.1197853410422,,
5197,299.2671956245718,,
5198,299.53477200983826,,
5199,299.8940488049748,,
5200,300.2712397809956,,
5201,300.4661075339789,,
5202,300.3537764356316,,
5203,300.09943383674823,,
5204,299.88209454672966,,
5205,299.77571314010174,,
5206,299.6869689418318,,
5207,299.48976681326394,,
5208,299.3897694607825,,
5209,299.4371293609817,,
5210,299.6699943870576,,
5211,299.9564573357046,,
5212,300.08588813483783,,
5213,300.13928100152157,,
5214,299.95273433532446,,
5215,299.7882571013309,,
5216,299.643527507513,,
5217,299.6972652404503,,
5218,299.747858528794,,
5219,299.7221432655447,,
5220,299.59935030949123,,
5221,299.4586193691495,,
5222,299.48505150573084,,
5223,299.6546624133746,,
5224,299.9078907853541,,
5225,299.99304344103626,,
5226,299.73149541997304,,
5227,299.35081634577546,,
5228,298.9874426876176,,
5229,298.94221634463634,,
5230,298.9796908960131,,
5231,299.0530383208902,,
5232,299.08695064439763,,
5233,299.2930594291703,,
5234,299.7458358162661,,
5235,300.2685159839682,,
5236,300.6736068072885,,
5237,300.8205562989348,,
5238,300.6799953622126,,
5239,300.53402134913364,,
5240,300.5214750088608,,
5241,300.7476745013584,,
5242,301.04402081131053,,
5243,301.23465413030726,,
5244,301.35290346025045,,
5245,301.4822621559899,,
5246,301.70463870297687,,
5247,302.0358153183309,,
5248,302.21483201324224,,
5249,302.08545650763665,,
5250,301.5683483074237,,
5251,300.97049201261166,,
5252,300.680981929204,,
5253,300.6614659101543,,
5254,300.85101515153207,,
5255,300.86561737635225,,
5256,300.8011515097291,,
5257,300.69465411115,,
5258,300.6248678085672,,
5259,300.58747902282647,,
5260,300.3946633382663,,
5261,300.01838635800203,,
5262,299.33995505693105,,
5263,298.7865905131588,,
5264,298.52806027278535,,
5265,298.5078244511476,,
5266,298.5205339445419,,
5267,298.3840591542312,,
5268,298.3858344479001,,
5269,298.59905087655494,,
5270,298.9957056830272,,
5271,299.5444881313624,,
5272,299.90344748987485,,
5273,299.9939261420635,,
5274,299.70667433369414,,
5275,299.37454442758536,,
5276,299.1150131676679,,
5277,299.0657922105415,,
5278,299.03571276509496,,
5279,298.9873339724995,,
5280,299.00028952907877,,
5281,299.29120689648596,,
5282,299.7728828846658,,
5283,300.20806131823355,,
5284,300.44773774371185,,
5285,300.4841813176675,,
5286,300.2770201976264,,
5287,299.94505042132624,,
5288,299.7087410716506,,
5289,299.726540784552,,
5290,299.97591247860737,,
5291,300.1351700206125,,
5292,300.08214160464655,,
5293,299.99754151079253,,
5294,300.2418373865722,,
5295,300.6212117270343,,
5296,300.937123854228,,
5297,300.8521478404994,,
5298,300.65392503246443,,
5299,300.481922247401,,
5300,300.3817327395745,,
5301,300.3872599617279,,
5302,300.3923741740728,,
5303,300.34809731238147,,
5304,300.20598566732644,,
5305,299.99526880735874,,
5306,299.92505402771036,,
5307,300.09206277797426,,
5308,300.2312956390711,,
5309,300.2871685586587,,
5310,300.1033031627009,,
5311,299.9376064564586,,
5312,299.8435809677964,,
5313,299.8991173894613,,
5314,300.0336657143518,,
5315,300.07564684830385,,
5316,300.06250585628544,,
5317,300.16911310250606,,
5318,300.4913816896012,,
5319,300.96014838319417,,
5320,301.29660015151677,,
5321,301.2890664450248,,
5322,300.95445936393935,,
5323,300.48701829143585,,
5324,300.11239817562677,,
5325,299.9067408055557,,
5326,299.8278230128519,,
5327,299.76161122949816,,
5328,299.7048668083605,,
5329,299.7766364724584,,
5330,300.0080032672067,,
5331,300.2540376424873,,
5332,300.3732870436262,,
5333,300.3020552955488,,
5334,299.98932236699346,,
5335,299.63427445038724,,
5336,299.32420362359943,,
5337,299.2604661178122,,
5338,299.2438421126471,,
5339,299.14778820450607,,
5340,298.9280772778476,,
5341,298.8287043378212,,
5342,298.9559391100179,,
5343,299.27135091681413,,
5344,299.5703628611787,,
5345,299.61973252159004,,
5346,299.43925159926005,,
5347,299.1577991248504,,
5348,299.07167432341294,,
5349,299.08322339654256,,
5350,299.11939771813917,,
5351,298.9738328283576,,
5352,298.81507982243755,,
5353,298.8677128995627,,
5354,299.2176232100865,,
5355,299.6980625658734,,
5356,300.0292967367309,,
5357,300.0778681340982,,
5358,299.91077606424466,,
5359,299.71030643364173,,
5360,299.5514398486852,,
5361,299.5752704909666,,
5362,299.5443677705262,,
5363,299.4952273851338,,
5364,299.4481906310906,,
5365,299.6408615879716,,
5366,300.05351327006525,,
5367,300.43400210333897,,
5368,300.7590271046156,,
5369,300.87648281262904,,
5370,300.7758736732885,,
5371,300.4774982238918,,
5372,300.1896974512426,,
5373,300.1407235511235,,
5374,300.2117247887023,,
5375,300.2754294454101,,
5376,300.20087376175826,,
5377,300.17309674533107,,
5378,300.3504465569859,,
5379,300.8076133267773,,
5380,301.184254573453,,
5381,301.2363928829778,,
5382,301.0290785414781,,
5383,300.8443624591173,,
5384,300.9176770385093,,
5385,301.1238130128216,,
5386,301.4964877080325,,
5387,301.7340412400143,,
5388,301.7770415277685,,
5389,301.5483045094534,,
5390,301.31123175670433,,
5391,301.2855016271846,,
5392,301.0573312587175,,
5393,300.45209029039006,,
5394,299.43466493279624,,
5395,298.6013288414182,,
5396,298.1842418486551,,
5397,298.02060266850896,,
5398,297.99828394801426,,
5399,298.0099777502087,,
5400,298.16681417954754,,
5401,298.5144399665059,,
5402,298.9787336972597,,
5403,299.44875357828687,,
5404,299.8745617364203,,
5405,299.9781754964266,,
5406,299.8212109583738,,
5407,299.51442946287347,,
5408,299.2325174998937,,
5409,299.0627465595663,,
5410,298.88591479879807,,
5411,298.7794079052391,,
5412,298.7372326503774,,
5413,298.890610404181,,
5414,299.17585923402953,,
5415,299.58871152174265,,
5416,300.00350140275896,,
5417,300.2120420039051,,
5418,300.11794568699133,,
5419,299.88033125886983,,
5420,299.8362409825404,,
5421,299.8876105946483,,
5422,299.9671076105861,,
5423,299.9112416935886,,
5424,299.8219898316709,,
5425,299.6527987208625,,
5426,299.52888724371513,,
5427,299.4571757485171,,
5428,299.4205238697187,,
5429,299.30779461950806,,
5430,299.1089212001268,,
5431,298.90414957225636,,
5432,298.7171112971184,,
5433,298.60529998620063,,
5434,298.5196043072731,,
5435,298.36383706412244,,
5436,298.26324449066664,,
5437,298.2654450343612,,
5438,298.7350078890908,,
5439,299.19228923970195,,
5440,299.56139655025396,,
5441,299.5267325447137,,
5442,299.39493452260814,,
5443,299.2066310598889,,
5444,299.12081285833005,,
5445,299.082308116177,,
5446,299.10309399066705,,
5447,299.06254028579923,,
5448,299.1009132417226,,
5449,299.25357963025823,,
5450,299.4863357757585,,
5451,299.85219918080753,,
5452,300.18751302089527,,
5453,300.3261844713905,,
5454,300.14494651419983,,
5455,299.8699971863611,,
5456,299.7122034875966,,
5457,299.69862245726534,,
5458,299.75528924202825,,
5459,299.7878307717432,,
5460,299.83868658107366,,
5461,299.92375044253305,,
5462,300.0918553861903,,
5463,300.3398059915783,,
5464,300.6629478526608,,
5465,300.80013534061584,,
5466,300.6138236932101,,
5467,300.14720344502547,,
5468,299.845962716036,,
5469,299.79213930755685,,
5470,299.9990579609709,,
5471,300.0618844581225,,
5472,299.97102380040866,,
5473,299.6765838331642,,
5474,299.5044629332586,,
5475,299.6324813897256,,
5476,299.81792841634723,,
5477,299.8754398105541,,
5478,299.32275492472496,,
5479,298.7026361124327,,
5480,298.0423867961927,,
5481,297.8053175703414,,
5482,297.61751091564423,,
5483,297.63547009146566,,
5484,297.6678538901364,,
5485,298.01851581695803,,
5486,298.58533010106675,,
5487,299.2443336698528,,
5488,299.6740659219062,,
5489,299.652033638981,,
5490,299.3699893771648,,
5491,299.0497979788053,,
5492,298.8055230307231,,
5493,298.7975148728437,,
5494,298.84594079628215,,
5495,298.8500622985632,,
5496,298.8901102336833,,
5497,299.1078469982928,,
5498,299.5683623269372,,
5499,300.040824448505,,
5500,300.3333953487147,,
5501,300.40265909428416,,
5502,300.2580622635442,,
5503,300.0245745223994,,
5504,299.87566278857685,,
5505,299.83051799655965,,
5506,299.93411280669255,,
5507,299.95216335849364,,
5508,299.9281770056212,,
5509,300.00949095143847,,
5510,300.38577876075,,
5511,300.8068302277241,,
5512,301.1709331235483,,
5513,301.1429338199207,,
5514,300.98791562727655,,
5515,300.7133695146305,,
5516,300.71053334402046,,
5517,300.8863363655116,,
5518,301.27116085847473,,
5519,301.48331889890954,,
5520,301.5150372272576,,
5521,301.32182007607,,
5522,301.3896986075721,,
5523,301.49965731849295,,
5524,301.70269980278334,,
5525,301.4711883149983,,
5526,300.9888002032539,,
5527,300.329348158675,,
5528,299.8415620413098,,
5529,299.5894667283286,,
5530,299.52003776172216,,
5531,299.4149195901201,,
5532,299.33519655323516,,
5533,299.2306796137165,,
5534,299.2780471018779,,
5535,299.5566190182738,,
5536,299.82198171173997,,
5537,299.85076533993146,,
5538,299.51722712480154,,
5539,299.2157625823532,,
5540,299.0804247323381,,
5541,299.11307995687434,,
5542,299.1362413750567,,
5543,299.07486636212633,,
5544,299.0514008709111,,
5545,299.0594419901374,,
5546,299.3897441411529,,
5547,299.7271308142539,,
5548,300.0740686828163,,
5549,300.04042328316757,,
5550,299.7490480452131,,
5551,299.3456262846145,,
5552,299.0302669722162,,
5553,298.947849645149,,
5554,298.99191296805606,,
5555,299.1115958327153,,
5556,299.20189215040864,,
5557,299.44412973386187,,
5558,299.76079846986573,,
5559,300.24147910112856,,
5560,300.5428530333943,,
5561,300.59756655571414,,
5562,300.23922202355226,,
5563,299.86532877190166,,
5564,299.66415498853877,,
5565,299.7065491877198,,
5566,299.84770055571977,,
5567,299.8368056277572,,
5568,299.7339416523186,,
5569,299.48117086678445,,
5570,299.3975397248363,,
5571,299.5578507727519,,
5572,299.7530616210092,,
5573,299.7577550312447,,
5574,299.38947747206316,,
5575,298.9708104829319,,
5576,298.82367811809326,,
5577,299.02061124759825,,
5578,299.3470839212475,,
5579,299.4253349632924,,
5580,299.42607824006654,,
5581,299.4541650726994,,
5582,299.6577801628836,,
5583,299.9957780071206,,
5584,300.38516662027286,,
5585,300.574699963009,,
5586,300.44387169018427,,
5587,300.2004042872964,,
5588,300.1517489715223,,
5589,300.3521618514707,,
5590,300.6925870689503,,
5591,300.8971702342354,,
5592,300.8935393393977,,
5593,300.74673971809045,,
5594,300.70480010988734,,
5595,300.8063488513706,,
5596,300.9849803831549,,
5597,301.04716978878037,,
5598,300.85691849008106,,
