Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585,ssp585
56,298.6254561465569,296.29193969766624,296.4634449780333,298.4683871890273,297.67076091019845,298.39252065936745,297.8979949515024,298.25032000571315,297.44973572568506,297.2526525432642,299.2160792650796,299.00630111869856,299.20216895807954,300.481315758518,300.0938594821169,301.08584993953986,298.36689964879156,300.1232382352075,299.6929593280194,298.988496541162,299.7820057710964,300.08784420684646,299.1694161559833,299.72087258653096,301.3058676633263,299.6809153213883,300.97651451845354,298.73396978406646,299.5224673691367,299.2930778581035
57,298.67301070098523,296.3486223065775,296.486933507184,298.34593652100824,297.87717860593193,298.3216148459531,297.80437215485625,298.47530536004456,297.54215855215216,296.8067494236729,299.3616719837373,299.2610769413831,299.2895282300767,300.642057400492,300.2068181921199,301.18674008447056,298.67218367242543,300.20563360731256,299.8873981144614,299.2119096144642,299.83292442871203,300.3826276674549,299.55790288769214,299.93976961556797,301.5293152505897,299.9327833830352,301.37409132586146,298.744523177449,299.5918665006872,299.48126637784725
58,298.7773920390885,296.39429631589957,296.65098148397686,298.2712948833808,297.9310484019476,298.3817912723564,297.6932697417913,298.65316122112023,297.6607017161786,296.55421271220354,299.5134912276692,299.6334362272263,299.5725825503237,300.8699023646438,300.50266662379835,301.36654333479197,298.702564178164,300.47515083384866,300.2894672943356,299.3637049682007,300.0029079015116,300.7792069520878,299.9551233247792,300.33355993489477,301.8545331111796,300.3108896820933,301.85151050529095,299.12814746782027,300.00950318131675,299.6893073765314
59,298.86965727732286,296.60289861703785,296.8246722980478,298.2259404835445,297.89634628568166,298.62460362579765,297.41308233675517,298.67727080882963,297.705820413918,296.5561231508348,299.46375574148755,299.7166862218896,299.72907800893654,301.0845495576521,300.731206030348,301.47577812296606,298.6826001020144,300.65989726390103,300.4651079978374,299.3234545033098,300.10234273457905,301.10880559169146,300.2163757345232,300.5480418727838,302.1155877011491,300.4439723355103,302.067567126084,299.24424112013475,300.40916961273956,299.7747845365838
60,299.0906028586173,297.032936431671,296.9439821470333,298.2474566621195,298.09516335710174,298.5913666333916,297.19533796554316,298.75625608154377,297.8413256149397,296.8054131812855,299.5293679522943,299.83735184941787,299.6880555408718,301.22970216829225,300.97980727282714,301.5892201254498,298.5631514357795,300.6247793658886,300.62092720746097,299.2863503375452,300.1800117362627,301.2676382831708,300.40608706955885,300.70676878733894,302.165384796572,300.51029298395287,302.0163054152369,299.28598336296676,300.6485969164724,299.81513915445413
61,299.37124930067654,297.57889358579126,297.38269932685284,298.2592076587605,298.2228985520256,298.61187345669515,297.2748554695778,298.83631194123956,298.16908004446367,297.384367407164,299.80662994567575,299.94198619589343,299.7953323265599,301.4171418331667,301.1327388689136,301.59031102007907,298.756429259942,300.25480113294526,300.9543790362334,299.38443946293773,300.4674090703729,301.3274315710697,300.69886280240246,300.94707702613954,302.13496793139194,300.3688256670737,301.78312929290433,299.4162087209713,300.45199921044934,299.9969317427047
62,299.84836353217213,298.2673335072408,297.8258979516128,298.4192657874467,298.65922183713707,299.00769613556537,297.8042606362084,299.11142840072205,298.67771064688014,298.07477226383554,300.3997314347509,300.10158869269884,300.06731877146535,301.4507662996219,301.3000083015684,301.3765600622914,299.2734029644835,300.0930143523546,301.255940979381,300.0184635729748,300.7715960264709,301.32257988673626,300.99989838008287,301.27966796932867,302.03374593107196,300.57080736700306,301.42057965732175,299.7352774008882,300.4997192771261,300.301299789353
63,300.1406455650717,298.8139422075655,298.3143898901873,298.58355769794184,298.9951315817298,299.61464922291924,298.1927867931544,299.24460666652084,299.20884274577105,298.8209986253549,300.9072613862656,300.29923884684337,300.3467027412932,301.27631590782704,301.20658284739073,300.72182914236345,299.8391341192202,300.09829883047036,301.30526320754916,300.4164284948887,300.8843056606504,301.273033045632,301.1475114468206,301.54736356939105,301.7557666776814,300.44761601083,301.1012385871083,299.99143427358194,300.4986006194766,300.5452688331897
64,300.37554259649124,299.1979702614495,298.5290344669383,298.85922929434946,299.34829989340204,300.06521069643026,298.35187522527707,299.33756143572845,299.48037385213297,299.2937087707021,301.19505024944266,300.45663224754543,300.3951060013975,300.93189261194885,300.6721512477762,299.6562756923472,300.12612542517417,300.26400343514587,301.1095317032412,300.5447538081006,300.58710267835494,301.0258306950653,300.9909296713242,301.5981993553061,300.83163642661816,300.2112326950334,300.5526767361005,300.1417276814834,300.62207315430845,300.74005029874
65,300.1941499338032,299.23012274908973,298.7470437406452,298.97371515529613,299.2627244168904,300.02122670089545,298.1065021131582,299.03664420890533,299.43747625282884,299.42022535871945,300.9368093642625,300.37864508663785,300.2128138155999,300.4724469518685,299.9325505617526,298.712888270802,299.9818262728641,300.19728351127134,300.8073662399084,300.0738188727352,300.00900396976243,300.46900618465247,300.511534395318,301.3349971747037,299.59410007225847,299.7394653386162,299.9919090669232,300.046669132962,300.25488707466496,300.7104189693393
66,299.8465432783508,299.15683430826294,298.6905318859568,298.7408994701698,299.0144494099324,299.80764002675414,297.8796076185409,298.6731357030551,299.213319722461,299.28155719331414,300.32524528535316,299.77822247938417,299.814118788566,299.85230620994565,299.18653154906315,297.7419510958933,299.66672012220806,299.8989688839534,300.2167130418609,299.53753095772885,299.32123990368103,299.50535322145873,299.78822769797756,300.77073084068957,298.26895784523634,299.34025849081263,299.15100007325606,299.63351691863863,299.7476098327748,300.3838805596915
67,299.4304179967062,299.0380433530845,298.4122464627719,298.3174064346158,298.7561787876946,299.6719437351791,297.7124496954255,298.21504945070063,299.0603645971835,299.04565752968665,299.66985164048657,299.04610283615494,299.3413306336342,299.2450656914562,298.7475741554318,296.91175676642,299.37241490064986,299.4777057646627,299.58789212969236,298.9431082472183,298.78264980308654,298.55888911302554,298.95943255629055,300.283435374255,297.4119898144323,299.2279339505939,298.4662776604978,299.04223477477103,299.25750682378,300.05055214689486
68,299.11849955514475,299.06326169282744,298.2825274135769,298.2099226680134,298.4677028336415,299.73178238064503,297.76772041540397,297.9279018730012,298.9927197535455,299.00490238166645,299.20508990641775,298.46802767494415,299.0209715157719,298.9788275978589,298.4741665190724,296.2491644116063,299.1917412651494,299.0599286646677,299.0184790238415,298.6909782632224,298.56974555241914,298.07514472029277,298.58632029679245,300.11276809763586,297.1529033075662,299.2239647629486,297.9123768246604,298.5664298848881,298.93605484958226,299.9054757474908
69,299.08528209437645,299.1953012263446,298.34576834139256,298.519816981788,298.2840563026883,299.89445379723946,298.0040845307614,298.0052482769973,299.01185559170455,299.085754897262,299.1746168168579,298.46585757179787,299.10046869339686,299.01346167805303,298.49068559322177,296.0021981977431,299.074217183444,298.9044676719894,298.8947969564976,298.87214588311645,298.71515159444834,298.1417887308791,298.57578659868653,300.3070305704289,297.15855495006775,299.4379704495766,297.8584476909588,298.4071004098161,298.9798890046242,300.0194566931421
70,299.1967388341464,299.4626524235808,298.3946735941949,298.9213839895169,298.1665856580184,300.1301706126115,298.20251275190043,298.17760026327187,298.956208530991,299.24714265681564,299.3315360005588,298.7076472127006,299.34777113153365,299.10882162567646,298.7869449759645,296.2660188308036,299.11658946498545,299.08545935764556,298.8933883771159,299.2966421899337,298.98421560011906,298.37868311614517,298.8933154452673,300.51242942360483,297.2328334132651,299.68333116131504,298.1030977624619,298.43374074452345,299.0937275310412,300.1942262411145
71,299.3132102029033,299.60928372287526,298.40233320000954,299.1091289869011,298.07795321553243,300.36136164259796,298.36352830386494,298.32288591048524,298.7597442912575,299.2457709032772,299.58722286881516,299.02856427158366,299.5220967511707,299.08978954632784,299.09627948029316,296.7296269474621,299.24792693039245,299.28266247969174,298.92954168350803,299.4445460375411,299.09286210866156,298.5000951698154,299.09817024009914,300.63019725375653,297.2706014552107,299.92418768476267,298.5796486546546,298.5009722499272,299.12044472930285,300.3488374438768
72,299.51007549065235,299.60927670061557,298.4065892549873,299.21563944585813,298.10941408196203,300.6374483947277,298.6398537331601,298.37150629591105,298.58860271976306,299.35565417357924,299.7741640253509,299.332628179443,299.5827688085826,299.03131278207644,299.46735295224204,297.5873767753613,299.4980152011984,299.5405941518679,298.94460999686385,299.133125210375,299.27028287511786,298.6101195308992,299.2526818095525,300.6780824114516,297.6971788933327,300.1330543660849,299.0716516613423,298.6101498498557,298.8696933076217,300.6268723298437
73,299.62192020227366,299.57677460272856,298.46693113674155,299.37054711519863,298.18421662249995,300.76860031428754,299.02243334903307,298.3977528828006,298.5532799271002,299.5905259848422,299.94564787162426,299.6824942416276,299.8272269493453,298.948356126805,299.74919487845267,297.98711756890594,299.808025593494,299.66176794921614,299.14499720011474,299.00635658482315,299.45678195990496,298.6235185423702,299.5642155938321,300.65061388044916,298.2816771904579,300.13014295545327,299.74562625665277,299.1545045687335,298.58909995357334,300.80680423868097
74,299.75350113150364,299.7493553636088,298.59813248473364,299.6750374245785,298.7550276444626,300.9054133654604,299.47838010187183,298.8516260896383,298.58849504260496,300.01962637643413,300.48794619937917,300.17229840390934,300.3401477818756,299.1236380377438,300.2361348180429,298.3337502089931,300.183803182571,300.1375359765521,299.65331764454436,299.1707951082794,299.762241399361,298.91603921703444,300.0665021017769,300.6682868687469,298.89060022939856,300.1670005416301,300.37230052524313,299.8369789960638,298.63598935927695,300.9907467531278
75,299.6081756487754,300.2089885836292,298.72482039501847,299.82625625143993,299.3361805516403,300.95248583832677,299.7276442795795,299.1005536062709,298.7194537090025,300.34867641525966,300.9398214748893,300.5393842485615,300.9390651002559,299.43411651174347,300.58893892128276,298.57404883963574,300.57284876023806,300.5048686157043,300.1425011832022,299.6373908324861,300.03846273427416,299.48709353130977,300.6447038372599,300.70664418947655,299.28827893772774,300.33382915419696,300.6743744753883,300.4824375110757,299.0878361636362,301.0964719665753
76,299.39872553136513,300.5519979240998,298.9165674435532,299.886626242221,299.78799900594913,300.8706386155525,299.8740993977179,299.31577424115125,298.8340215995012,300.45192918048275,301.2735860899788,300.7216834445025,301.3206889645758,299.7265327413631,300.8542504622013,299.1077038440945,300.88328355639084,300.7607081336908,300.45312337490486,299.94916260385685,300.23429202214976,299.9109905827784,300.89705484032737,300.5945478571,299.6529217937987,300.62422050381605,300.57574645470373,300.60676913440295,299.6940645789991,301.19963315929544
77,299.1559798864859,300.60321521354416,298.90874045239025,299.8638204597515,299.5849966653606,300.475793767154,299.8403418669924,298.93485287865246,298.88897388117806,300.2346936675224,301.17138767573164,300.51113044657933,301.392268177441,299.61941802804085,300.72831079198335,299.34495920138016,300.8685800219723,300.5069162825643,300.39661362990023,300.09888490282856,300.14664785628037,299.4821598371648,300.7529178877937,300.13691745926013,299.76459755594726,300.652280941147,300.16600369792764,300.371801697488,299.96783066554,301.0806799927023
78,298.7240325616617,300.21978942609377,298.78892647026845,299.775300120738,299.0003820683887,299.6710764418549,299.6708185215399,298.4854401859122,298.72967864609416,299.72331629260054,300.8676559123359,300.0037480128424,301.2829525999373,299.1756469175471,300.2513537271646,299.1839332753456,300.3775943835899,300.2683076636858,300.1802783397952,300.0246136737141,299.41465410516804,298.1136003485392,300.23066065484244,299.3546935459373,299.53196357099483,300.3232143233197,299.635511879545,299.868302568397,299.8183543687507,300.4769641888026
79,298.34825458367214,299.74842093940657,298.6291548017262,299.6174541548896,298.53145006695723,298.87784368401634,299.284173007054,297.99174289129354,298.34737893105756,299.1649950295311,300.5046004544584,299.3958956092818,301.048953855322,298.7597961663566,299.4380004153784,298.97783762094485,299.62844877715,300.3086910691595,299.80702432533616,299.8490281735462,298.4698306793792,296.94844489284895,299.70168633140565,298.53301277970286,299.22943109192056,299.98681622631904,299.06969967885334,299.4043601862413,299.4538809046581,299.83555953763477
80,298.1747692710016,299.4960149335414,298.53577598643875,299.49040996088826,298.20237901235663,298.24611174315174,299.0072058083174,297.693491752778,297.9344796080788,298.82026763171575,300.33577865850026,299.0178258147627,301.00133247784294,298.6053900451748,298.7906433423711,298.885673121617,299.0343830733175,300.5959312129,299.51333041889734,299.976978036072,297.86650195754424,296.3331660826991,299.4031285918609,298.0053869911078,299.15452452119297,299.93883136792516,298.72695965619533,299.2290627976331,299.13287601780087,299.4620799973029
