Experiment,piControl,historical,historical,historical,historical,ssp245
3912,299.01986283168344,,,,,
3913,299.1219411828933,,,,,
3914,299.3494000465326,,,,,
3915,299.71422235784854,,,,,
3916,300.09228850185883,,,,,
3917,300.1817987983814,,,,,
3918,299.8350339565712,,,,,
3919,299.3737815024931,,,,,
3920,299.10455838551064,,,,,
3921,299.20125153072314,,,,,
3922,299.4936895537608,,,,,
3923,299.7553553414884,,,,,
3924,300.03626526540796,,,,,
3925,300.41140823270916,,,,,
3926,300.84343504752445,,,,,
3927,301.04875609223365,,,,,
3928,300.89239237352217,,,,,
3929,300.3790694911982,,,,,
3930,299.6090209284828,,,,,
3931,298.913349138916,,,,,
3932,298.3311521634073,,,,,
3933,298.08017398403024,,,,,
3934,297.9534719911812,,,,,
3935,297.98123576928475,,,,,
3936,297.8633619165744,,,,,
3937,297.9951579138729,,,,,
3938,298.185814009412,,,,,
3939,298.56002605639856,,,,,
3940,298.6633409785406,,,,,
3941,298.67087184602775,,,,,
3942,298.4132607862389,,,,,
3943,298.0593605042824,,,,,
3944,297.8530398742346,,,,,
3945,297.84651375723564,,,,,
3946,297.9439929771168,,,,,
3947,297.99350855102216,,,,,
3948,298.145433571513,,,,,
3949,298.44318571167696,,,,,
3950,298.85650821860366,,,,,
3951,299.2944872892831,,,,,
3952,299.57981703759225,,,,,
3953,299.5711889175309,,,,,
3954,299.2572107914178,,,,,
3955,299.0256722465454,,,,,
3956,298.9953885396633,,,,,
3957,299.1646179241114,,,,,
3958,299.34757580152717,,,,,
3959,299.5242604206506,,,,,
3960,299.8020180619117,,,,,
3961,300.1333279656189,,,,,
3962,300.41714196707227,,,,,
3963,300.55741044630076,,,,,
3964,300.47984392317363,,,,,
3965,300.2058604817539,,,,,
3966,299.7276008267186,,,,,
3967,299.2880889247634,,,,,
3968,299.0737537728274,,,,,
3969,299.0908082152766,,,,,
3970,299.1922651861564,,,,,
3971,299.24097700744915,,,,,
3972,299.2805106365574,,,,,
3973,299.3158559604779,,,,,
3974,299.52063337290497,,,,,
3975,299.4975250082655,,,,,
3976,299.2923106866111,,,,,
3977,298.68996865472263,,,,,
3978,298.12598409871174,,,,,
3979,297.7760819973976,,,,,
3980,297.7910936985011,,,,,
3981,298.089464406781,,,,,
3982,298.3806563478358,,,,,
3983,298.7001285294666,,,,,
3984,299.0160547255509,,,,,
3985,299.31090353608903,,,,,
3986,299.6295514769981,,,,,
3987,299.95405378275365,,,,,
3988,300.15567570426833,,,,,
3989,300.10297244020745,,,,,
3990,299.59345097735576,,,,,
3991,299.00456536475826,,,,,
3992,298.5894108928009,,,,,
3993,298.5915168534995,,,,,
3994,298.6787396105871,,,,,
3995,298.519254622921,,,,,
3996,298.5685693480527,,,,,
3997,298.9255638697352,,,,,
3998,299.48209397841885,,,,,
3999,299.809074801899,,,,,
4000,299.9116705877606,,,,,
4001,299.9460782222179,,,,,
4002,299.6617757090184,,,,,
4003,299.19443877052373,,,,,
4004,298.8328444127146,,,,,
4005,298.8475472949158,,,,,
4006,299.050578445943,,,,,
4007,299.0414616807828,,,,,
4008,299.06809315076913,,,,,
4009,299.34585377715433,,,,,
4010,299.8079292463345,,,,,
4011,300.0936592829446,,,,,
4012,299.95290631554525,,,,,
4013,299.5740335588363,,,,,
4014,298.957745826095,,,,,
4015,298.2888590364868,,,,,
4016,297.8651200519857,,,,,
4017,297.75364287804695,,,,,
4018,297.89292234802747,,,,,
4019,297.99223775798777,,,,,
4020,298.1500965982255,,,,,
4021,298.38717827567757,,,,,
4022,298.7862679828231,,,,,
4023,299.3797048311892,,,,,
4024,299.7808162168,,,,,
4025,299.87442253098857,,,,,
4026,299.29907374314485,,,,,
4027,298.81108952419066,,,,,
4028,298.5435271662829,,,,,
4029,298.6903957475171,,,,,
4030,298.8082025662602,,,,,
4031,298.8420932536406,,,,,
4032,298.9091625644924,,,,,
4033,299.104666293418,,,,,
4034,299.53644486843484,,,,,
4035,299.8589285134297,,,,,
4036,299.91403528909086,,,,,
4037,299.57813362098614,,,,,
4038,299.15219600423796,,,,,
4039,298.8000589834403,,,,,
4040,298.7407909232584,,,,,
4041,298.91387912270363,,,,,
4042,299.1912904290634,,,,,
4043,299.30094441115233,,,,,
4044,299.3723153457393,,,,,
4045,299.6458001352373,,,,,
4046,300.07986776766387,,,,,
4047,300.4176014579945,,,,,
4048,300.5930474801048,,,,,
4049,300.4588880558052,,,,,
4050,300.121961568769,,,,,
4051,299.68644744591455,,,,,
4052,299.5579925334854,,,,,
4053,299.7821558872184,,,,,
4054,300.1349824404271,,,,,
4055,300.3603977535341,,,,,
4056,300.48399123268194,,,,,
4057,300.56593618942355,,,,,
4058,300.7457799732685,,,,,
4059,300.7275920830457,,,,,
4060,300.3057329841758,,,,,
4061,299.5465245354684,,,,,
4062,298.7748260388377,,,,,
4063,298.28981286769675,,,,,
4064,298.155745006239,,,,,
4065,298.1630334358572,,,,,
4066,298.11647373740794,,,,,
4067,297.96179292670377,,,,,
4068,297.88973888294544,,,,,
4069,298.2917719814917,,,,,
4070,298.8358041643891,,,,,
4071,299.2343287794012,,,,,
4072,299.2141216208019,,,,,
4073,298.90883093447815,,,,,
4074,298.61165648125035,,,,,
4075,298.3680515741844,,,,,
4076,298.27922823870864,,,,,
4077,298.3373963984181,,,,,
4078,298.4175485081751,,,,,
4079,298.4919748376382,,,,,
4080,298.6411386598433,,,,,
4081,298.9572904561065,,,,,
4082,299.50558378421846,,,,,
4083,300.04079789193366,,,,,
4084,300.4565213360848,,,,,
4085,300.5417911388909,,,,,
4086,300.39146730165453,,,,,
4087,300.11832550604976,,,,,
4088,300.1849033052526,,,,,
4089,300.5617173017975,,,,,
4090,301.1149242465627,,,,,
4091,301.33157511372195,,,,,
4092,301.34910738196226,,,,,
4093,301.22356582314575,,,,,
4094,301.13308709901753,,,,,
4095,300.68768194225277,,,,,
4096,300.0398736720754,,,,,
4097,299.2232171983983,,,,,
4098,298.5404885795327,,,,,
4099,297.97337544076254,,,,,
4100,297.74630008454756,,,,,
4101,297.7051672633267,,,,,
4102,297.7857057147159,,,,,
4103,297.7327401580648,,,,,
4104,297.78486249721254,,,,,
4105,297.94700263576306,,,,,
4106,298.47496571775054,,,,,
4107,298.9440661332612,,,,,
4108,299.25866497317344,,,,,
4109,299.03385975327836,,,,,
4110,298.6079000219668,,,,,
4111,298.18528981385316,,,,,
4112,298.0427440494727,,,,,
4113,298.1927969346904,,,,,
4114,298.40201885982555,,,,,
4115,298.50719860601777,,,,,
4116,298.61099007837475,,,,,
4117,298.9927846963504,,,,,
4118,299.46698870016394,,,,,
4119,299.8538011012415,,,,,
4120,299.9475784425535,,,,,
4121,299.83107011702486,,,,,
4122,299.60071844925255,,,,,
4123,299.2913816639654,,,,,
4124,299.13228779863886,,,,,
4125,299.1738620138694,,,,,
4126,299.3141409265874,,,,,
4127,299.38249012188913,,,,,
4128,299.3191057092195,,,,,
4129,299.24064962119843,,,,,
4130,299.3024327245867,,,,,
4131,299.4828695812723,,,,,
4132,299.6467546590421,,,,,
4133,299.54860331203497,,,,,
4134,299.1391916117274,,,,,
4135,298.7392513305226,,,,,
4136,298.52222622390644,,,,,
4137,298.56645815298435,,,,,
4138,298.757704491251,,,,,
4139,298.92160039603345,,,,,
4140,299.17396733605636,,,,,
4141,299.45255397221075,,,,,
4142,299.8193416056301,,,,,
4143,300.13550873419763,,,,,
4144,300.29595783684204,,,,,
4145,300.24537497393345,,,,,
4146,299.8005373202222,,,,,
4147,299.1123589214497,,,,,
4148,298.7572271046967,,,,,
4149,298.9196939135095,,,,,
4150,299.2717503130912,,,,,
4151,299.37019007046894,,,,,
4152,299.34205144637684,,,,,
4153,299.44452152849476,,,,,
4154,299.710171128711,,,,,
4155,299.9538824288154,,,,,
4156,300.10544281546294,,,,,
4157,299.9710256785122,,,,,
4158,299.67016073440453,,,,,
4159,299.3036906227905,,,,,
4160,299.1039742403476,,,,,
4161,299.19557156102195,,,,,
4162,299.4252784674368,,,,,
4163,299.721075055939,,,,,
4164,299.953285669043,,,,,
4165,300.2114841774589,,,,,
4166,300.4912660184867,,,,,
4167,300.8040876771285,,,,,
4168,300.7611698005354,,,,,
4169,300.2501402381111,,,,,
4170,299.3665318433981,,,,,
4171,298.70275799784446,,,,,
4172,298.54081949475307,,,,,
4173,298.70037187206054,,,,,
4174,298.85794959738257,,,,,
4175,298.8083051103389,,,,,
4176,298.7775537383643,,,,,
4177,298.91727938514424,,,,,
4178,299.27909158630644,,,,,
4179,299.5372346069255,,,,,
4180,299.61822376845436,,,,,
4181,299.59761241331034,,,,,
4182,299.34735305452233,,,,,
4183,298.94597106736364,,,,,
4184,298.68810200350543,,,,,
4185,298.8193945610892,,,,,
4186,299.1165338349699,,,,,
4187,299.19836986487076,,,,,
4188,299.216437207433,,,,,
4189,299.4083578526103,,,,,
4190,299.8177929388549,,,,,
4191,300.20533459939185,,,,,
4192,300.47879890475537,,,,,
4193,300.41208311200177,,,,,
4194,300.13631438148764,,,,,
4195,299.77142785552775,,,,,
4196,299.59027012894234,,,,,
4197,299.73611394242107,,,,,
4198,299.97205062304783,,,,,
4199,300.1129106186425,,,,,
4200,299.96260554860993,,,,,
4201,299.83050624737774,,,,,
4202,299.9634910446387,,,,,
4203,300.2391129704552,,,,,
4204,300.58944787069044,,,,,
4205,300.57482721644317,,,,,
4206,300.39148927224227,,,,,
4207,299.954107834029,,,,,
4208,299.73563779769444,,,,,
4209,299.7365605963824,,,,,
4210,299.89597955493326,,,,,
4211,299.9012576349339,,,,,
4212,299.8186000069184,,,,,
4213,299.9000048263796,,,,,
4214,300.1706794862703,,,,,
4215,300.36738258958366,,,,,
4216,300.39211228615903,,,,,
4217,300.17721629098634,,,,,
4218,299.69311312990357,,,,,
4219,299.0184972241378,,,,,
4220,298.7316391244249,,,,,
4221,298.8171191004719,,,,,
4222,299.18405526671654,,,,,
4223,299.28760938986676,,,,,
4224,299.3175097419085,,,,,
4225,299.2648021209493,,,,,
4226,299.33191603898354,,,,,
4227,299.4079386569459,,,,,
4228,299.3918733763366,,,,,
4229,299.1367438418203,,,,,
4230,298.66825061845424,,,,,
4231,298.0357954637337,,,,,
4232,297.54391286407827,,,,,
4233,297.30260788413517,,,,,
4234,297.3980942125813,,,,,
4235,297.5120754060202,,,,,
4236,297.82686419214525,,,,,
4237,298.1425349802118,,,,,
4238,298.8087613002933,,,,,
4239,299.36873189841293,,,,,
4240,299.77649320330175,,,,,
4241,299.7147532716876,,,,,
4242,299.46438796182355,,,,,
4243,299.1981103747095,,,,,
4244,299.052095480952,,,,,
4245,299.0200312357724,,,,,
4246,299.03840647519655,,,,,
4247,299.0449882264554,,,,,
4248,299.1213902281483,,,,,
4249,299.4674182110075,,,,,
4250,299.9905968093844,,,,,
4251,300.40867593838726,,,,,
4252,300.531285723358,,,,,
4253,300.34761122177474,,,,,
4254,299.96184924500403,,,,,
4255,299.4771394952906,,,,,
4256,299.1168468042409,,,,,
4257,299.03724690150335,,,,,
4258,299.06904610091243,,,,,
4259,299.0458899221066,,,,,
4260,299.1345787154842,,,,,
4261,299.2375825770087,,,,,
4262,299.4314731638439,,,,,
4263,299.37197048668,,,,,
4264,299.26201508957877,,,,,
4265,298.77877165114535,,,,,
4266,298.23761579641285,,,,,
4267,297.76074746142143,,,,,
4268,297.61233363790257,,,,,
4269,297.72884762252613,,,,,
4270,297.9507512798523,,,,,
4271,298.2277890007511,,,,,
4272,298.52939604527387,,,,,
4273,298.70734508409527,,,,,
4274,299.0722558351281,,,,,
4275,299.20863424700866,,,,,
4276,299.38718202542265,,,,,
4277,299.2562470686036,,,,,
4278,299.0434814431165,,,,,
4279,298.6762444350571,,,,,
4280,298.36341552362563,,,,,
4281,298.21522425323155,,,,,
4282,298.20606166727794,,,,,
4283,298.23600645151265,,,,,
4284,298.1788963257889,,,,,
4285,298.3431983077838,,,,,
4286,298.82946972801875,,,,,
4287,299.2892920443026,,,,,
4288,299.5128283056731,,,,,
4289,299.16163323377987,,,,,
4290,298.67524706340504,,,,,
4291,298.1797488975756,,,,,
4292,297.98736364841056,,,,,
4293,298.1077600636797,,,,,
4294,298.18272497057166,,,,,
4295,298.28812904947614,,,,,
4296,298.57675791642504,,,,,
4297,299.14327269953037,,,,,
4298,299.781071680703,,,,,
4299,300.24429497621855,,,,,
4300,300.494094121993,,,,,
4301,300.52264201319076,,,,,
4302,300.44095922655305,,,,,
4303,300.262446655074,,,,,
4304,300.16320772703006,,,,,
4305,300.23879380930225,,,,,
4306,300.4825418388853,,,,,
4307,300.71240740582306,,,,,
4308,300.9097199782584,,,,,
4309,301.10728678110286,,,,,
4310,301.3203041930026,,,,,
4311,301.2740182268698,,,,,
4312,300.9299111881656,,,,,
4313,300.26128632851595,,,,,
4314,299.53397368876784,,,,,
4315,298.8334447753181,,,,,
4316,298.62803065521706,,,,,
4317,298.61568080210174,,,,,
4318,298.7522442636728,,,,,
4319,298.5756142795975,,,,,
4320,298.67407632266685,,,,,
4321,298.96502449208566,,,,,
4322,299.4611886457295,,,,,
4323,299.7823515998813,,,,,
4324,299.8350602683456,,,,,
4325,299.61990836917767,,,,,
4326,299.2316426619972,,,,,
4327,298.88432298667766,,,,,
4328,298.7820849685054,,,,,
4329,298.83186253186574,,,,,
4330,298.92420253127824,,,,,
4331,298.9010841747908,,,,,
4332,298.8095724017587,,,,,
4333,298.7751714948353,,,,,
4334,298.68044211384114,,,,,
4335,298.72069893592806,,,,,
4336,298.6080869588522,,,,,
4337,298.34281566375347,,,,,
4338,297.7445972543049,,,,,
4339,297.2524166034204,,,,,
4340,297.157091423865,,,,,
4341,297.2888245797568,,,,,
4342,297.4848553834423,,,,,
4343,297.647461884945,,,,,
4344,297.88454336178927,,,,,
4345,298.22632948086306,,,,,
4346,298.80130292410166,,,,,
4347,299.40993071580834,,,,,
4348,299.8532527797328,,,,,
4349,299.878167501359,,,,,
4350,299.71187481805504,,,,,
4351,299.6376778651318,,,,,
4352,299.68772654498173,,,,,
4353,299.7943434518573,,,,,
4354,299.82536163950846,,,,,
4355,299.8631720212893,,,,,
4356,300.0510907485257,,,,,
4357,300.40359237013035,,,,,
4358,300.7681351364172,,,,,
4359,300.61912140279566,,,,,
4360,300.09565243226234,,,,,
4361,299.3723691822578,,,,,
4362,298.7746491763675,,,,,
4363,298.4032295395824,,,,,
4364,298.16975940119124,,,,,
4365,298.2731240146123,,,,,
4366,298.3610628547396,,,,,
4367,298.32746678695395,,,,,
4368,298.07754434411345,,,,,
4369,298.00961721043046,,,,,
4370,298.36148422716286,,,,,
4371,298.9983151224788,,,,,
4372,299.4938796472739,,,,,
4373,299.50113299676923,,,,,
4374,299.0622062880643,,,,,
4375,298.5570719360482,,,,,
4376,298.4044547582614,,,,,
4377,298.7300424547398,,,,,
4378,299.13678174352526,,,,,
4379,299.2813508844435,,,,,
4380,299.26580901676317,,,,,
4381,299.3797188223928,,,,,
4382,299.67609365071576,,,,,
4383,299.9223523753913,,,,,
4384,299.84587284194504,,,,,
4385,299.54631375636603,,,,,
4386,298.89789919124064,,,,,
4387,298.11231551217264,,,,,
4388,297.5395592518503,,,,,
4389,297.43166826791526,,,,,
4390,297.7774491943667,,,,,
4391,298.1032168213659,,,,,
4392,298.5399678778128,,,,,
4393,299.06530989210455,,,,,
4394,299.68484268207277,,,,,
4395,300.22451929790685,,,,,
4396,300.4799902865461,,,,,
4397,300.48838712977016,,,,,
4398,300.2252009105191,,,,,
4399,299.9673545088878,,,,,
4400,299.8112237075109,,,,,
4401,299.8329202073008,,,,,
4402,299.88437232412156,,,,,
4403,299.96962065854353,,,,,
4404,300.2068502265898,,,,,
4405,300.38033724632504,,,,,
4406,300.69561718298297,,,,,
4407,300.6593073301106,,,,,
4408,300.41897206489756,,,,,
4409,299.7965248105174,,,,,
4410,298.84498510456314,,,,,
4411,298.04291783137387,,,,,
4412,297.52412885631463,,,,,
4413,297.4489583034255,,,,,
4414,297.46610569829465,,,,,
4415,297.4110876978348,,,,,
4416,297.5924285412037,,,,,
4417,298.00695966990787,,,,,
4418,298.55867050309706,,,,,
4419,298.9700042386194,,,,,
4420,299.119289016937,,,,,
4421,299.03761859589844,,,,,
4422,298.776512183608,,,,,
4423,298.5484902785265,,,,,
4424,298.3910371426717,,,,,
4425,298.31451711125686,,,,,
4426,298.20497493432475,,,,,
4427,298.1661189497042,,,,,
4428,298.2693710534727,,,,,
4429,298.63363800023313,,,,,
4430,299.21581569015217,,,,,
4431,299.7816760749258,,,,,
4432,300.0455461608471,,,,,
4433,299.94610737210087,,,,,
4434,299.67338081470984,,,,,
4435,299.4584343657675,,,,,
4436,299.54938209349666,,,,,
4437,299.83846609077386,,,,,
4438,300.1126118102825,,,,,
4439,300.11996151537795,,,,,
4440,300.14027558852484,,,,,
4441,300.30709344165683,,,,,
4442,300.7116847858393,,,,,
4443,301.0396780701588,,,,,
4444,301.15621279184666,,,,,
4445,300.98596460516893,,,,,
4446,300.6484987598367,,,,,
4447,300.47386611664496,,,,,
4448,300.5570347287031,,,,,
4449,300.9372650876806,,,,,
4450,301.34057792205823,,,,,
4451,301.59499786467563,,,,,
4452,301.60202416232613,,,,,
4453,301.4107925077254,,,,,
4454,301.03894677300065,,,,,
4455,300.5433347077091,,,,,
4456,299.5717948360525,,,,,
4457,298.23493518709023,,,,,
4458,296.838427157569,,,,,
4459,296.094940770902,,,,,
4460,295.8632230113264,,,,,
4461,295.9339193822928,,,,,
4462,296.0689188012088,,,,,
4463,296.53118735007416,,,,,
4464,297.2339793217722,,,,,
4465,298.0662698672879,,,,,
4466,298.7446393890092,,,,,
4467,299.09704709636804,,,,,
4468,299.0463568043101,,,,,
4469,298.75358110794053,,,,,
4470,298.3731540996783,,,,,
4471,298.07976712846045,,,,,
4472,297.85846645578164,,,,,
4473,297.84283694386664,,,,,
4474,297.8801350749928,,,,,
4475,298.0294761778145,,,,,
4476,298.37101638959405,,,,,
4477,298.8495109749781,,,,,
4478,299.2882714763767,,,,,
4479,299.5880510627817,,,,,
4480,299.8231473081623,,,,,
4481,299.9110142450974,,,,,
4482,299.77747911054735,,,,,
4483,299.4983546025664,,,,,
4484,299.46414796793556,,,,,
4485,299.56215648483834,,,,,
4486,299.7857439300634,,,,,
4487,299.9080615251874,,,,,
4488,300.1765142586694,,,,,
4489,300.54408657104227,,,,,
4490,301.007042049633,,,,,
4491,300.9808102360258,,,,,
4492,300.609345821147,,,,,
4493,300.1203194656257,,,,,
4494,299.7920869377038,,,,,
4495,299.48682752838187,,,,,
4496,299.3317473033803,,,,,
4497,299.4968276966186,,,,,
4498,299.9326611881149,,,,,
4499,300.1883593878309,,,,,
4500,300.3177313070621,,,,,
4501,300.39066218378514,,,,,
4502,300.44300670901083,,,,,
4503,300.21558189083754,,,,,
4504,299.7505308095396,,,,,
4505,299.381560738701,,,,,
4506,299.0371792396476,,,,,
4507,298.72896934393657,,,,,
4508,298.37530649395785,,,,,
4509,298.24029596239285,,,,,
4510,298.2318969034165,,,,,
4511,298.2958980342199,,,,,
4512,298.4034931880262,,,,,
4513,298.74905665047413,,,,,
4514,299.125645190282,,,,,
4515,299.6021147044077,,,,,
4516,299.85052944585306,,,,,
4517,299.8080187064208,,,,,
4518,299.2804744913199,,,,,
4519,298.82455674554063,,,,,
4520,298.6342455787739,,,,,
4521,298.8857553883492,,,,,
4522,299.16139230978695,,,,,
4523,299.3364630555111,,,,,
4524,299.5122549420568,,,,,
4525,299.8158414153454,,,,,
4526,300.30948361910527,,,,,
4527,300.71064210699836,,,,,
4528,300.8900052567445,,,,,
4529,300.7666264963148,,,,,
4530,300.42669050201624,,,,,
4531,300.0716541779903,,,,,
4532,299.9885676701501,,,,,
4533,300.26475534962043,,,,,
4534,300.6888809956808,,,,,
4535,300.9383965965038,,,,,
4536,300.9311179669853,,,,,
4537,300.8721270892031,,,,,
4538,300.8209289204239,,,,,
4539,300.57269003793203,,,,,
4540,300.2354952393133,,,,,
4541,299.7084593372062,,,,,
4542,299.26035098723383,,,,,
4543,298.82524139756305,,,,,
4544,298.65350617425145,,,,,
4545,298.6106285448635,,,,,
4546,298.56003141068885,,,,,
4547,298.48969957947094,,,,,
4548,298.62748193961374,,,,,
4549,298.7933295873986,,,,,
4550,299.219093976684,,,,,
4551,299.5103712415192,,,,,
4552,299.7910351288269,,,,,
4553,299.6295910932106,,,,,
4554,299.24479517895577,,,,,
4555,298.87982128863655,,,,,
4556,298.78975291949655,,,,,
4557,299.0198697711217,,,,,
4558,299.3712661606293,,,,,
4559,299.66234066509264,,,,,
4560,299.89148675595726,,,,,
4561,299.88068468063824,,,,,
4562,299.7615577393024,,,,,
4563,299.58193813590464,,,,,
4564,299.27309306102796,,,,,
4565,298.70104179988823,,,,,
4566,297.7291211533125,,,,,
4567,296.8413412773755,,,,,
4568,296.3061864042498,,,,,
4569,296.4586384151032,,,,,
4570,296.8536958936599,,,,,
4571,297.3010229376082,,,,,
4572,297.7612999772337,,,,,
4573,298.3552632972312,,,,,
4574,299.08871549470865,,,,,
4575,299.7224286058886,,,,,
4576,300.1039835332909,,,,,
4577,300.20292269019814,,,,,
4578,300.0966178816531,,,,,
4579,300.0584065159156,,,,,
4580,300.2492608314483,,,,,
4581,300.5379597777892,,,,,
4582,300.86411813233855,,,,,
4583,300.9935610052676,,,,,
4584,301.06844388506346,,,,,
4585,301.0366276697693,,,,,
4586,300.80144496860197,,,,,
4587,300.5770564988204,,,,,
4588,299.84484688669255,,,,,
4589,298.87213483002006,,,,,
4590,297.644691502749,,,,,
4591,296.8537371611836,,,,,
4592,296.59223176789504,,,,,
4593,296.67514772085684,,,,,
4594,296.8732570318785,,,,,
4595,297.00526249425735,,,,,
4596,297.1726684163593,,,,,
4597,297.70758047890746,,,,,
4598,298.4292844703043,,,,,
4599,299.11427646366263,,,,,
4600,299.5347672925913,,,,,
4601,299.5567453924405,,,,,
4602,299.32953155637347,,,,,
4603,298.9819748345074,,,,,
4604,298.9094489623091,,,,,
4605,299.02559940564674,,,,,
4606,299.1042232100064,,,,,
4607,299.11400629772726,,,,,
4608,299.29746476068453,,,,,
4609,299.6644554917125,,,,,
4610,300.02868484441916,,,,,
4611,300.0945814487334,,,,,
4612,300.04963456545073,,,,,
4613,299.78566369753077,,,,,
4614,299.2542296409797,,,,,
4615,298.57008010651566,,,,,
4616,298.208653351281,,,,,
4617,298.38967740248313,,,,,
4618,298.68590259016213,,,,,
4619,298.8881720857447,,,,,
4620,299.01145068822103,,,,,
4621,299.1723208099715,,,,,
