Experiment,piControl,historical,historical,historical,historical,historical
4697,298.68913412402617,,,,,
4698,298.5255551234332,,,,,
4699,298.3688576583372,,,,,
4700,298.37054316349,,,,,
4701,298.48566113155334,,,,,
4702,298.64411999382287,,,,,
4703,298.81317471462347,,,,,
4704,298.97408458674903,,,,,
4705,299.15779594491977,,,,,
4706,299.44230012537076,,,,,
4707,299.69671130388565,,,,,
4708,299.8536881807765,,,,,
4709,299.721030681498,,,,,
4710,299.2916492205804,,,,,
4711,298.63264838957906,,,,,
4712,298.03806314650484,,,,,
4713,297.82902412053477,,,,,
4714,297.8430847531954,,,,,
4715,297.815789340344,,,,,
4716,297.8119843226648,,,,,
4717,297.9466395788058,,,,,
4718,298.4202359933608,,,,,
4719,298.96967061152105,,,,,
4720,299.496536464703,,,,,
4721,299.6097101052158,,,,,
4722,299.2427146858294,,,,,
4723,298.6929547946679,,,,,
4724,298.37692641899366,,,,,
4725,298.29072737205826,,,,,
4726,298.35186787960043,,,,,
4727,298.3354097552837,,,,,
4728,298.3661593522672,,,,,
4729,298.6630225641489,,,,,
4730,299.2146728278449,,,,,
4731,299.84979962427786,,,,,
4732,300.3984028171964,,,,,
4733,300.5324676964332,,,,,
4734,300.39003716853756,,,,,
4735,300.13141684469855,,,,,
4736,300.24390925469214,,,,,
4737,300.65291551689455,,,,,
4738,301.2512181492846,,,,,
4739,301.6738198441224,,,,,
4740,301.80669232202484,,,,,
4741,301.7220972521231,,,,,
4742,301.50868826268277,,,,,
4743,301.44560367297726,,,,,
4744,301.1852919328881,,,,,
4745,300.5223173066003,,,,,
4746,299.46366677077503,,,,,
4747,298.40951237885946,,,,,
4748,297.70535199418754,,,,,
4749,297.32398692245755,,,,,
4750,297.2429617751851,,,,,
4751,297.13937415420196,,,,,
4752,297.12958187124406,,,,,
4753,297.2222358233254,,,,,
4754,297.7633346200975,,,,,
4755,298.359065183542,,,,,
4756,298.7943503640349,,,,,
4757,298.80406439259514,,,,,
4758,298.5276846548076,,,,,
4759,298.11267217050016,,,,,
4760,297.7699176763386,,,,,
4761,297.5681438151906,,,,,
4762,297.50344859622504,,,,,
4763,297.55480703195025,,,,,
4764,297.75726270925776,,,,,
4765,298.20318589121433,,,,,
4766,298.7763019114844,,,,,
4767,299.3908259417149,,,,,
4768,299.8844528941375,,,,,
4769,300.0409965551223,,,,,
4770,299.8039442701642,,,,,
4771,299.3970124251843,,,,,
4772,299.0184846035581,,,,,
4773,298.8786148966862,,,,,
4774,298.9637677879585,,,,,
4775,299.1944340182949,,,,,
4776,299.44325534243745,,,,,
4777,299.6478169260087,,,,,
4778,299.7329604043584,,,,,
4779,299.77863033518446,,,,,
4780,299.77257109858965,,,,,
4781,299.63926850581555,,,,,
4782,299.1704799065556,,,,,
4783,298.5791531529847,,,,,
4784,298.30106060587985,,,,,
4785,298.2982611576986,,,,,
4786,298.44935401936414,,,,,
4787,298.36178453094357,,,,,
4788,298.280764934823,,,,,
4789,298.36250340294896,,,,,
4790,298.57412701029665,,,,,
4791,299.04567165621876,,,,,
4792,299.46652922419116,,,,,
4793,299.69084858594664,,,,,
4794,299.44867100907845,,,,,
4795,299.14910798025835,,,,,
4796,299.10802698828815,,,,,
4797,299.32779428253525,,,,,
4798,299.5908858973633,,,,,
4799,299.75858182504334,,,,,
4800,299.94251072163087,,,,,
4801,300.1100106656061,,,,,
4802,300.27508900241,,,,,
4803,300.48103151054084,,,,,
4804,300.5473112701762,,,,,
4805,300.3676608030787,,,,,
4806,299.93651753635856,,,,,
4807,299.585064399146,,,,,
4808,299.54348870082805,,,,,
4809,299.7494878279447,,,,,
4810,300.02461776658373,,,,,
4811,300.19994618583763,,,,,
4812,300.24208846605717,,,,,
4813,300.31300538468946,,,,,
4814,300.4166803559,,,,,
4815,300.3700645857365,,,,,
4816,300.16494401138783,,,,,
4817,299.56596423616674,,,,,
4818,298.85165008736044,,,,,
4819,298.0757911490679,,,,,
4820,297.63761052434774,,,,,
4821,297.3676902912055,,,,,
4822,297.26877809294746,,,,,
4823,297.3566564186748,,,,,
4824,297.5360400632153,,,,,
4825,298.0434056472919,,,,,
4826,298.50280951852136,,,,,
4827,299.11655664690403,,,,,
4828,299.46267965733495,,,,,
4829,299.5327952423541,,,,,
4830,299.30777143759764,,,,,
4831,299.18410033717674,,,,,
4832,299.31317926566334,,,,,
4833,299.657449864788,,,,,
4834,300.01408158987493,,,,,
4835,300.293636035975,,,,,
4836,300.5193238342076,,,,,
4837,300.79160159964704,,,,,
4838,300.9984801110598,,,,,
4839,301.04776102106075,,,,,
4840,300.6286762022077,,,,,
4841,299.81820646205364,,,,,
4842,298.8182975579952,,,,,
4843,298.0230493218057,,,,,
4844,297.4249154507271,,,,,
4845,297.1035471867851,,,,,
4846,297.0587266502606,,,,,
4847,297.2360191546163,,,,,
4848,297.6069881008234,,,,,
4849,298.08415951090154,,,,,
4850,298.5978497391738,,,,,
4851,298.9891754976299,,,,,
4852,299.2997983734855,,,,,
4853,299.51819973557195,,,,,
4854,299.37920778540223,,,,,
4855,299.01686664903815,,,,,
4856,298.5959653019024,,,,,
4857,298.5316674071789,,,,,
4858,298.6385899523971,,,,,
4859,298.7112604180893,,,,,
4860,298.6738200851057,,,,,
4861,298.7826813550219,,,,,
4862,299.10646842789083,,,,,
4863,299.5691210366011,,,,,
4864,299.7453170217931,,,,,
4865,299.503479142975,,,,,
4866,298.7987802739802,,,,,
4867,298.1337050061741,,,,,
4868,297.69219817259966,,,,,
4869,297.5357517009002,,,,,
4870,297.5613424676824,,,,,
4871,297.5951561782735,,,,,
4872,297.6146347339357,,,,,
4873,297.81720099504224,,,,,
4874,298.27807192203625,,,,,
4875,298.8883101584915,,,,,
4876,299.25510743237334,,,,,
4877,299.2521986258542,,,,,
4878,298.91391447588586,,,,,
4879,298.59824230027215,,,,,
4880,298.4903272829982,,,,,
4881,298.52089255368384,,,,,
4882,298.5666767302819,,,,,
4883,298.59597990651054,,,,,
4884,298.73391090077456,,,,,
4885,299.153789609502,,,,,
4886,299.61865185543996,,,,,
4887,300.05812468349615,,,,,
4888,300.1675566065173,,,,,
4889,299.91809429562835,,,,,
4890,299.1791496468679,,,,,
4891,298.2871783868393,,,,,
4892,297.8075449085964,,,,,
4893,297.7563225830675,,,,,
4894,297.9082723047727,,,,,
4895,297.95430499871475,,,,,
4896,298.01896283196356,,,,,
4897,298.38870174630307,,,,,
4898,298.88206181859,,,,,
4899,299.52642038486414,,,,,
4900,300.0006304111605,,,,,
4901,300.0869320946654,,,,,
4902,299.80797437736584,,,,,
4903,299.33983549237627,,,,,
4904,299.088928778725,,,,,
4905,299.03313429178576,,,,,
4906,299.1892007423341,,,,,
4907,299.4326149091212,,,,,
4908,299.7138639373987,,,,,
4909,300.0558716410175,,,,,
4910,300.37145783555815,,,,,
4911,300.65160634215755,,,,,
4912,300.647871073347,,,,,
4913,300.1880223511867,,,,,
4914,299.3842424763623,,,,,
4915,298.68949626541485,,,,,
4916,298.22931684497576,,,,,
4917,298.0919540753109,,,,,
4918,298.22174961519676,,,,,
4919,298.51054920325834,,,,,
4920,298.7510408348865,,,,,
4921,299.03369981786994,,,,,
4922,299.40521904886367,,,,,
4923,299.7998504317293,,,,,
4924,300.16342984345425,,,,,
4925,300.2004218715429,,,,,
4926,299.9824623666325,,,,,
4927,299.5214620747075,,,,,
4928,299.2480713333486,,,,,
4929,299.24387142898723,,,,,
4930,299.39878668153847,,,,,
4931,299.4750286676029,,,,,
4932,299.4555756966966,,,,,
4933,299.37219335977255,,,,,
4934,299.2129979710107,,,,,
4935,299.16008746661015,,,,,
4936,299.25769695952005,,,,,
4937,299.32567985490005,,,,,
4938,299.2477752065688,,,,,
4939,299.1154969042734,,,,,
4940,299.1747314043728,,,,,
4941,299.2877605983239,,,,,
4942,299.46396343535736,,,,,
4943,299.6725207933176,,,,,
4944,299.9056515997475,,,,,
4945,300.12315468087905,,,,,
4946,300.25411813706154,,,,,
4947,300.2188871049004,,,,,
4948,299.72836624950907,,,,,
4949,298.91551853965797,,,,,
4950,298.1940788559269,,,,,
4951,297.8247185717193,,,,,
4952,297.47859340406967,,,,,
4953,297.1456216260366,,,,,
4954,296.88189940163085,,,,,
4955,297.0300630804157,,,,,
4956,297.2709564457521,,,,,
4957,297.69160938115584,,,,,
4958,298.1727269529548,,,,,
4959,298.7618813457559,,,,,
4960,299.15161022132247,,,,,
4961,299.2430807227799,,,,,
4962,298.9622610787987,,,,,
4963,298.74037934953316,,,,,
4964,298.58002394274587,,,,,
4965,298.57514731112127,,,,,
4966,298.475130164032,,,,,
4967,298.3707876169978,,,,,
4968,298.32395791463347,,,,,
4969,298.5638541383742,,,,,
4970,298.88560649113606,,,,,
4971,299.23459201349254,,,,,
4972,299.4098115374602,,,,,
4973,299.4067971479139,,,,,
4974,298.97151963530655,,,,,
4975,298.26794711346065,,,,,
4976,297.8091337089198,,,,,
4977,297.79761974637296,,,,,
4978,297.9807858198012,,,,,
4979,297.9279685052008,,,,,
4980,297.80342234875224,,,,,
4981,297.8879617256418,,,,,
4982,298.1427474026487,,,,,
4983,298.4918586640317,,,,,
4984,298.54076245677084,,,,,
4985,298.22201529751607,,,,,
4986,297.5153536001274,,,,,
4987,297.04845336302867,,,,,
4988,296.9550931686445,,,,,
4989,297.02226508613074,,,,,
4990,297.04545649059855,,,,,
4991,296.9192964228868,,,,,
4992,297.0369142679652,,,,,
4993,297.24296928343387,,,,,
4994,297.5875666484789,,,,,
4995,297.9106368915564,,,,,
4996,298.2490435785355,,,,,
4997,298.50022425627066,,,,,
4998,298.61028723614095,,,,,
4999,298.6423115823208,,,,,
5000,298.67955383712524,,,,,
5001,298.80885051845354,,,,,
5002,299.01139592153595,,,,,
5003,299.2221190386329,,,,,
5004,299.33811226349235,,,,,
5005,299.53986002246506,,,,,
5006,299.86576541884693,,,,,
5007,300.3084867537884,,,,,
5008,300.73916919688395,,,,,
5009,300.875745566467,,,,,
5010,300.69696549122017,,,,,
5011,300.3495908048404,,,,,
5012,300.30753332708736,,,,,
5013,300.588784829844,,,,,
5014,301.0422082876778,,,,,
5015,301.3342259522514,,,,,
5016,301.37880517172636,,,,,
5017,301.31420208820134,,,,,
5018,301.24739277522826,,,,,
5019,301.2323134877599,,,,,
5020,300.7872649219817,,,,,
5021,299.9019277135361,,,,,
5022,298.68203318055185,,,,,
5023,297.8363543928974,,,,,
5024,297.27409963114525,,,,,
5025,296.95203145752737,,,,,
5026,296.60622818787414,,,,,
5027,296.55474438948244,,,,,
5028,296.7277616787063,,,,,
5029,297.3118012785474,,,,,
5030,297.7797160513093,,,,,
5031,298.28298407100266,,,,,
5032,298.6625327668806,,,,,
5033,298.89125942289496,,,,,
5034,298.7982712070584,,,,,
5035,298.5009174703769,,,,,
5036,298.3434695363607,,,,,
5037,298.3742077523257,,,,,
5038,298.46014396559065,,,,,
5039,298.5381457905169,,,,,
5040,298.6797153133795,,,,,
5041,299.02194504111344,,,,,
5042,299.3860567105766,,,,,
5043,299.7834853699299,,,,,
5044,299.95835551665755,,,,,
5045,299.91474454525616,,,,,
5046,299.4213189782667,,,,,
5047,298.93657244478663,,,,,
5048,298.7334739952565,,,,,
5049,298.91322984765617,,,,,
5050,299.2659896546507,,,,,
5051,299.5329239050826,,,,,
5052,299.80997527182404,,,,,
5053,300.2130182747536,,,,,
5054,300.6249678640224,,,,,
5055,300.95149776289134,,,,,
5056,300.7785330938373,,,,,
5057,300.34579463778704,,,,,
5058,299.52139057301,,,,,
5059,298.9572596800328,,,,,
5060,298.552921076172,,,,,
5061,298.5284840984926,,,,,
5062,298.52794851398,,,,,
5063,298.47955043722465,,,,,
5064,298.38529735049684,,,,,
5065,298.4051005606574,,,,,
5066,298.5704638631721,,,,,
5067,298.9501865422298,,,,,
5068,299.09404897737664,,,,,
5069,299.0281307982703,,,,,
5070,298.5565270986702,,,,,
5071,298.2276461122822,,,,,
5072,298.0372073228405,,,,,
5073,297.9957976165452,,,,,
5074,297.9024470794537,,,,,
5075,297.6702404167169,,,,,
5076,297.54096555985285,,,,,
5077,297.7248570266825,,,,,
5078,298.11357156657544,,,,,
5079,298.5738373396161,,,,,
5080,298.948967700981,,,,,
5081,299.115263069188,,,,,
5082,299.05292314640656,,,,,
5083,298.8079224657302,,,,,
5084,298.6413488178318,,,,,
5085,298.5202062472096,,,,,
5086,298.4518987533836,,,,,
5087,298.43680518709215,,,,,
5088,298.5587231396411,,,,,
5089,298.95287886119485,,,,,
5090,299.5370773941006,,,,,
5091,300.08278145077435,,,,,
5092,300.46440307608106,,,,,
5093,300.347843925198,,,,,
5094,299.8410218882903,,,,,
5095,299.2106560056963,,,,,
5096,298.907440591094,,,,,
5097,298.90547496053256,,,,,
5098,299.0996135913484,,,,,
5099,299.2067264838,,,,,
5100,299.3247909747913,,,,,
5101,299.53731771871975,,,,,
5102,299.8035317361744,,,,,
5103,299.91067464251745,,,,,
5104,299.83995229826394,,,,,
5105,299.56193621801305,,,,,
5106,299.0235490264827,,,,,
5107,298.46588511707824,,,,,
5108,297.8365081076638,,,,,
5109,297.6756838035449,,,,,
5110,297.576961949514,,,,,
5111,297.58430455288755,,,,,
5112,297.6241430756286,,,,,
5113,297.91657772402135,,,,,
5114,298.44993827509217,,,,,
5115,298.9227037167096,,,,,
5116,299.08093246707307,,,,,
5117,298.8684223718158,,,,,
5118,298.21433639535127,,,,,
5119,297.60023520795374,,,,,
5120,296.9675264089406,,,,,
5121,296.73800985140855,,,,,
5122,296.7318110139346,,,,,
5123,297.10947010553554,,,,,
5124,297.4907061843151,,,,,
5125,297.7858512886631,,,,,
5126,298.1463283096323,,,,,
5127,298.70028707597334,,,,,
5128,299.2814976062181,,,,,
5129,299.5612479157459,,,,,
5130,299.4013158185675,,,,,
5131,299.18561525054423,,,,,
5132,299.1581268020127,,,,,
5133,299.38500883600494,,,,,
5134,299.72865535243596,,,,,
5135,299.9281204743338,,,,,
5136,300.11968056696264,,,,,
5137,300.27591911989936,,,,,
5138,300.4594125444046,,,,,
5139,300.6988151085373,,,,,
5140,300.7876601280771,,,,,
5141,300.6502216540671,,,,,
5142,299.9835710344994,,,,,
5143,299.34444910827915,,,,,
5144,298.7948955477996,,,,,
5145,298.68359960685365,,,,,
5146,298.65491015356076,,,,,
5147,298.630629052989,,,,,
5148,298.5625160416739,,,,,
5149,298.65538146639113,,,,,
5150,298.88645580240353,,,,,
5151,299.119767806953,,,,,
5152,299.12481431023326,,,,,
5153,298.9652741478225,,,,,
5154,298.5485725246413,,,,,
5155,298.0837902391129,,,,,
5156,297.7556967295465,,,,,
5157,297.7013631338785,,,,,
5158,297.92773122671474,,,,,
5159,298.15608166726116,,,,,
5160,298.38912749832303,,,,,
5161,298.64196822948094,,,,,
5162,298.94025090836675,,,,,
5163,299.25851089002026,,,,,
5164,299.4105345353306,,,,,
5165,299.3061874329706,,,,,
5166,298.78088219820455,,,,,
5167,298.28934034236346,,,,,
5168,298.02471408466766,,,,,
5169,298.1569109736745,,,,,
5170,298.41389927569065,,,,,
5171,298.4878378552249,,,,,
5172,298.6051944742748,,,,,
5173,298.8937371099552,,,,,
5174,299.15645091381816,,,,,
5175,299.35410447170307,,,,,
5176,299.3553166835939,,,,,
5177,299.49165865940523,,,,,
5178,299.359359881684,,,,,
5179,299.1673809088274,,,,,
5180,299.14969865951736,,,,,
5181,299.4471976891189,,,,,
5182,299.7903413349536,,,,,
5183,299.9938336566094,,,,,
5184,300.1214938738172,,,,,
5185,300.3628460636781,,,,,
5186,300.5033250877811,,,,,
5187,300.37791147350686,,,,,
5188,299.8219119903736,,,,,
5189,299.0009411667129,,,,,
5190,298.0721654879399,,,,,
5191,297.6010668933195,,,,,
5192,297.4174648462819,,,,,
5193,297.3508424771257,,,,,
5194,297.30520393219734,,,,,
5195,297.32094571774695,,,,,
5196,297.4860478262163,,,,,
5197,297.7534538929743,,,,,
5198,298.10408501167916,,,,,
5199,298.5901146154071,,,,,
5200,298.8880428717187,,,,,
5201,298.95263922403745,,,,,
5202,298.6226208247406,,,,,
5203,298.2255754286868,,,,,
5204,297.8771035927006,,,,,
5205,297.7180500106563,,,,,
5206,297.56078410873585,,,,,
5207,297.45496492976804,,,,,
5208,297.42511205401183,,,,,
5209,297.57055414018953,,,,,
5210,297.8095860974008,,,,,
5211,298.19766169894484,,,,,
5212,298.64883123522407,,,,,
5213,298.9163413112795,,,,,
5214,298.8531498257209,,,,,
5215,298.6223692970434,,,,,
5216,298.51781560448336,,,,,
5217,298.6432200520521,,,,,
5218,298.7650348769436,,,,,
5219,298.84903901793047,,,,,
5220,298.9605135704812,,,,,
5221,299.2872211895833,,,,,
5222,299.7596889980935,,,,,
5223,300.121658065096,,,,,
5224,300.0925166467962,,,,,
5225,299.6043958506066,,,,,
5226,298.8302417157877,,,,,
5227,298.2393016906971,,,,,
5228,297.95816645536416,,,,,
5229,297.9910139203143,,,,,
5230,298.177947788758,,,,,
5231,298.2147912394539,,,,,
5232,298.3435798571747,,,,,
5233,298.5847212578079,,,,,
5234,299.0658614278614,,,,,
5235,299.41592369386643,,,,,
5236,299.55935540052843,,,,,
5237,299.28837896136866,,,,,
5238,298.69765509545505,,,,,
5239,298.0953901330997,,,,,
5240,297.77406343133043,,,,,
5241,297.7827812833807,,,,,
5242,297.9398427445747,,,,,
5243,298.1349476981072,,,,,
5244,298.41781402893133,,,,,
5245,298.91412157841137,,,,,
5246,299.4471715992102,,,,,
5247,300.0163629270674,,,,,
5248,300.4934083996798,,,,,
5249,300.883335898811,,,,,
5250,300.8687170038764,,,,,
5251,300.6309233396466,,,,,
5252,300.4624878151322,,,,,
5253,300.6454406790385,,,,,
5254,301.0161404896216,,,,,
5255,301.40349910017653,,,,,
5256,301.5115134514634,,,,,
5257,301.37594239801007,,,,,
5258,301.2835907699419,,,,,
5259,301.1813066387276,,,,,
5260,300.65469782817325,,,,,
5261,299.6554718644871,,,,,
5262,298.63348973424013,,,,,
5263,298.10745011190573,,,,,
5264,297.7967522420901,,,,,
5265,297.684760881558,,,,,
5266,297.67204892631986,,,,,
5267,297.7579433132207,,,,,
5268,297.9053707221887,,,,,
5269,298.23720971521306,,,,,
5270,298.6495595982762,,,,,
5271,299.04098598004765,,,,,
5272,299.13372595900387,,,,,
5273,298.84940398221505,,,,,
5274,297.871214637523,,,,,
5275,296.7589387452759,,,,,
5276,295.9375515297325,,,,,
5277,295.56217151100134,,,,,
5278,295.6788163985672,,,,,
5279,295.9992526308173,,,,,
5280,296.5612900167739,,,,,
5281,297.22264775782264,,,,,
5282,297.9137047869981,,,,,
5283,298.62251581915217,,,,,
5284,299.1097597268728,,,,,
5285,299.19869806471553,,,,,
5286,298.9764054697034,,,,,
5287,298.6303485095475,,,,,
5288,298.3723460247404,,,,,
5289,298.3255565972241,,,,,
5290,298.4182464902237,,,,,
5291,298.58629527044303,,,,,
5292,298.72994420033666,,,,,
5293,299.1459472469694,,,,,
5294,299.65555943055773,,,,,
5295,300.3097141754276,,,,,
5296,300.6838902278493,,,,,
5297,300.76096495973394,,,,,
5298,300.2628405801854,,,,,
5299,299.7735900612576,,,,,
5300,299.6512421074308,,,,,
5301,299.8693580364143,,,,,
5302,300.23338825016,,,,,
5303,300.40149389065493,,,,,
5304,300.6509484138819,,,,,
5305,300.75882071670384,,,,,
5306,300.81880670389586,,,,,
5307,300.75344417714683,,,,,
5308,300.36927549479975,,,,,
5309,299.7060657127054,,,,,
5310,298.60389778654604,,,,,
5311,297.66274919016087,,,,,
5312,297.11906712114813,,,,,
5313,296.8330905809045,,,,,
5314,296.8635192015867,,,,,
5315,296.74948533832423,,,,,
5316,297.0174627438892,,,,,
5317,297.3918708169769,,,,,
5318,297.89080333667704,,,,,
5319,298.2643647746083,,,,,
5320,298.61244590238863,,,,,
5321,298.6398061488322,,,,,
5322,298.2947425504762,,,,,
5323,297.6528134194801,,,,,
5324,297.2314210937563,,,,,
5325,297.07835832629434,,,,,
5326,297.0934171461917,,,,,
5327,297.1300219983403,,,,,
5328,297.26701949778584,,,,,
5329,297.7565431886294,,,,,
5330,298.30534424671015,,,,,
5331,298.88987570477974,,,,,
5332,299.2589955058199,,,,,
5333,299.4180768066439,,,,,
5334,299.28557177560424,,,,,
5335,299.04611304039685,,,,,
5336,298.9624874061229,,,,,
5337,299.05119623219144,,,,,
5338,299.220806070515,,,,,
5339,299.31559142846305,,,,,
5340,299.4662273424222,,,,,
5341,299.6685244999857,,,,,
5342,299.9368938002862,,,,,
5343,300.06843451807066,,,,,
5344,299.8934712469875,,,,,
5345,299.4292285862079,,,,,
5346,298.7500822440966,,,,,
5347,298.30621396749166,,,,,
5348,298.2065308761071,,,,,
5349,298.34034366348476,,,,,
5350,298.4197209410106,,,,,
5351,298.3872851547714,,,,,
5352,298.423735326563,,,,,
5353,298.7285888112095,,,,,
5354,298.96388153909976,,,,,
5355,299.1281463497003,,,,,
5356,299.2072662262082,,,,,
5357,299.18735933262184,,,,,
5358,299.00022464213595,,,,,
5359,298.62302930226554,,,,,
5360,298.29947294887745,,,,,
5361,298.1407858600384,,,,,
5362,298.096540981235,,,,,
5363,298.0487164507162,,,,,
5364,298.0404672034051,,,,,
5365,298.1283006142569,,,,,
5366,298.3534373971084,,,,,
5367,298.7258115083894,,,,,
5368,299.12024064748016,,,,,
5369,299.34036848666193,,,,,
5370,299.1646378781875,,,,,
5371,298.937726335371,,,,,
5372,298.85441514197544,,,,,
5373,299.0326717943949,,,,,
5374,299.22288264992335,,,,,
5375,299.38465861455023,,,,,
5376,299.4647917482568,,,,,
5377,299.61130997910794,,,,,
5378,299.78574221309594,,,,,
5379,299.8769885545225,,,,,
5380,299.692268356801,,,,,
5381,299.34200443312216,,,,,
5382,298.82852638823886,,,,,
5383,298.4661169324459,,,,,
5384,298.35430085144014,,,,,
5385,298.61859934553155,,,,,
5386,298.98286589910674,,,,,
5387,299.16779910228007,,,,,
5388,299.31865572651657,,,,,
5389,299.5652453788196,,,,,
5390,299.84161506728884,,,,,
5391,299.911259911085,,,,,
5392,299.6115042756037,,,,,
5393,299.1813131138913,,,,,
5394,298.62221266084475,,,,,
5395,298.2566865700605,,,,,
5396,298.1539389487484,,,,,
5397,298.2015353451268,,,,,
5398,298.3583498386328,,,,,
5399,298.4306308885061,,,,,
5400,298.6437568178305,,,,,
5401,299.02341936859693,,,,,
5402,299.5293589650298,,,,,
5403,300.08609900911614,,,,,
5404,300.4693039381205,,,,,
5405,300.5258998721477,,,,,
5406,300.25129333326635,,,,,
