Experiment,piControl,piControl,piControl,piControl,piControl,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical
8910,,,300.86739659480685,,,,,,,,,,,,,,,,,,,,,,,,,
8911,,,300.2041257387887,,,,,,,,,,,,,,,,,,,,,,,,,
8912,,,300.0603874996065,,,,,,,,,,,,,,,,,,,,,,,,,
8913,,,300.4888197094012,,,,,,,,,,,,,,,,,,,,,,,,,
8914,,,301.0391096719837,,,,,,,,,,,,,,,,,,,,,,,,,
8915,,,301.4109997611486,,,,,,,,,,,,,,,,,,,,,,,,,
8916,,,301.55523867804345,,,,,,,,,,,,,,,,,,,,,,,,,
8917,,,301.7337229477846,,,,,,,,,,,,,,,,,,,,,,,,,
8918,,,301.87720440731704,,,,,,,,,,,,,,,,,,,,,,,,,
8919,,,302.0823139665393,,,,,,,,,,,,,,,,,,,,,,,,,
8920,,,302.14673474600727,,,,,,,,,,,,,,,,,,,,,,,,,
8921,,,301.7178099845705,,,,,,,,,,,,,,,,,,,,,,,,,
8922,,,300.80719253203574,,,,,,,,,,,,,,,,,,,,,,,,,
8923,,,299.9298469837474,,,,,,,,,,,,,,,,,,,,,,,,,
8924,,,299.5184119907058,,,,,,,,,,,,,,,,,,,,,,,,,
8925,,,299.59497526775857,,,,,,,,,,,,,,,,,,,,,,,,,
8926,,,299.8058416175604,,,,,,,,,,,,,,,,,,,,,,,,,
8927,,,299.7911870685761,,,,,,,,,,,,,,,,,,,,,,,,,
8928,,,299.4806836806075,,,,,,,,,,,,,,,,,,,,,,,,,
8929,,,299.0896017859864,,,,,,,,,,,,,,,,,,,,,,,,,
8930,,,298.9375336364711,,,,,,,,,,,,,,,,,,,,,,,,,
8931,,,299.01467759565185,,,,,,,,,,,,,,,,,,,,,,,,,
8932,,,298.9750689787924,,,,,,,,,,,,,,,,,,,,,,,,,
8933,,,298.7100828174282,,,,,,,,,,,,,,,,,,,,,,,,,
8934,,,298.26770066587886,,,,,,,,,,,,,,,,,,,,,,,,,
8935,,,297.8986842159586,,,,,,,,,,,,,,,,,,,,,,,,,
8936,,,297.7895963767334,,,,,,,,,,,,,,,,,,,,,,,,,
8937,,,298.03044964676633,,,,,,,,,,,,,,,,,,,,,,,,,
8938,,,298.4680162472204,,,,,,,,,,,,,,,,,,,,,,,,,
8939,,,298.89731637434676,,,,,,,,,,,,,,,,,,,,,,,,,
8940,,,299.2417181038341,,,,,,,,,,,,,,,,,,,,,,,,,
8941,,,299.61454900021454,,,,,,,,,,,,,,,,,,,,,,,,,
8942,,,300.0487980657472,,,,,,,,,,,,,,,,,,,,,,,,,
8943,,,300.4197853302748,,,,,,,,,,,,,,,,,,,,,,,,,
8944,,,300.64580049480816,,,,,,,,,,,,,,,,,,,,,,,,,
8945,,,300.580955803338,,,,,,,,,,,,,,,,,,,,,,,,,
8946,,,300.25477010661035,,,,,,,,,,,,,,,,,,,,,,,,,
8947,,,299.95321194996365,,,,,,,,,,,,,,,,,,,,,,,,,
8948,,,300.0257344475413,,,,,,,,,,,,,,,,,,,,,,,,,
8949,,,300.5295061944925,,,,,,,,,,,,,,,,,,,,,,,,,
8950,,,301.19602016919674,,,,,,,,,,,,,,,,,,,,,,,,,
8951,,,301.62618297409733,,,,,,,,,,,,,,,,,,,,,,,,,
8952,,,301.7624469981035,,,,,,,,,,,,,,,,,,,,,,,,,
8953,,,301.6187817051128,,,,,,,,,,,,,,,,,,,,,,,,,
8954,,,301.4591173958094,,,,,,,,,,,,,,,,,,,,,,,,,
8955,,,301.3779325427627,,,,,,,,,,,,,,,,,,,,,,,,,
8956,,,301.2629183695222,,,,,,,,,,,,,,,,,,,,,,,,,
8957,,,300.97189546790975,,,,,,,,,,,,,,,,,,,,,,,,,
8958,,,300.36697138650885,,,,,,,,,,,,,,,,,,,,,,,,,
8959,,,299.7622534842046,,,,,,,,,,,,,,,,,,,,,,,,,
8960,,,299.5128418079535,,,,,,,,,,,,,,,,,,,,,,,,,
8961,,,299.79965640854834,,,,,,,,,,,,,,,,,,,,,,,,,
8962,,,300.30549459318917,,,,,,,,,,,,,,,,,,,,,,,,,
8963,,,300.7695507359467,,,,,,,,,,,,,,,,,,,,,,,,,
8964,,,300.8882762925734,,,,,,,,,,,,,,,,,,,,,,,,,
8965,,,301.06219621175063,,,,,,,,,,,,,,,,,,,,,,,,,
8966,,,301.2584712160673,,,,,,,,,,,,,,,,,,,,,,,,,
8967,,,301.6311875636322,,,,,,,,,,,,,,,,,,,,,,,,,
8968,,,301.94455750301233,,,,,,,,,,,,,,,,,,,,,,,,,
8969,,,301.97572982367836,,,,,,,,,,,,,,,,,,,,,,,,,
8970,,,301.78909358876484,,,,,,,,,,,,,,,,,,,,,,,,,
8971,,,301.48579162539966,,,,,,,,,,,,,,,,,,,,,,,,,
8972,,,301.4818199004964,,,,,,,,,,,,,,,,,,,,,,,,,
8973,,,301.7562544521535,,,,,,,,,,,,,,,,,,,,,,,,,
8974,,,302.1508688203557,,,,,,,,,,,,,,,,,,,,,,,,,
8975,,,302.3266496990332,,,,,,,,,,,,,,,,,,,,,,,,,
8976,,,302.3212988829811,,,,,,,,,,,,,,,,,,,,,,,,,
8977,,,302.2924552409904,,,,,,,,,,,,,,,,,,,,,,,,,
8978,,,302.310029790679,,,,,,,,,,,,,,,,,,,,,,,,,
8979,,,302.40067965820595,,,,,,,,,,,,,,,,,,,,,,,,,
8980,,,302.34256504740387,,,,,,,,,,,,,,,,,,,,,,,,,
8981,,,301.7090402154009,,,,,,,,,,,,,,,,,,,,,,,,,
8982,,,300.5466150633171,,,,,,,,,,,,,,,,,,,,,,,,,
8983,,,299.56190868267123,,,,,,,,,,,,,,,,,,,,,,,,,
8984,,,299.2337008608686,,,,,,,,,,,,,,,,,,,,,,,,,
8985,,,299.466755510303,,,,,,,,,,,,,,,,,,,,,,,,,
8986,,,299.7623644251887,,,,,,,,,,,,,,,,,,,,,,,,,
8987,,,299.9978252502007,,,,,,,,,,,,,,,,,,,,,,,,,
8988,,,299.9610428172341,,,,,,,,,,,,,,,,,,,,,,,,,
8989,,,299.8618585548974,,,,,,,,,,,,,,,,,,,,,,,,,
8990,,,299.79273745543554,,,,,,,,,,,,,,,,,,,,,,,,,
8991,,,300.02070705162487,,,,,,,,,,,,,,,,,,,,,,,,,
8992,,,300.1334362869798,,,,,,,,,,,,,,,,,,,,,,,,,
8993,,,299.86264170222853,,,,,,,,,,,,,,,,,,,,,,,,,
8994,,,299.0855182337,,,,,,,,,,,,,,,,,,,,,,,,,
8995,,,298.5108744517587,,,,,,,,,,,,,,,,,,,,,,,,,
8996,,,298.48943862411426,,,,,,,,,,,,,,,,,,,,,,,,,
8997,,,299.02444649771036,,,,,,,,,,,,,,,,,,,,,,,,,
8998,,,299.53246244016395,,,,,,,,,,,,,,,,,,,,,,,,,
8999,,,299.8182741426372,,,,,,,,,,,,,,,,,,,,,,,,,
9000,,,299.88255243001623,,,,,,,,,,,,,,,,,,,,,,,,,
9001,,,299.9697812467868,,,,,,,,,,,,,,,,,,,,,,,,,
9002,,,300.04898078147863,,,,,,,,,,,,,,,,,,,,,,,,,
9003,,,300.2373417064801,,,,,,,,,,,,,,,,,,,,,,,,,
9004,,,300.3865393044511,,,,,,,,,,,,,,,,,,,,,,,,,
9005,,,300.28708544207774,,,,,,,,,,,,,,,,,,,,,,,,,
9006,,,300.00112472168456,,,,,,,,,,,,,,,,,,,,,,,,,
9007,,,299.7022131415349,,,,,,,,,,,,,,,,,,,,,,,,,
9008,,,299.8374604306644,,,,,,,,,,,,,,,,,,,,,,,,,
9009,,,300.2389339055908,,,,,,,,,,,,,,,,,,,,,,,,,
9010,,,300.69533822876605,,,,,,,,,,,,,,,,,,,,,,,,,
9011,,,300.9617671740585,,,,,,,,,,,,,,,,,,,,,,,,,
9012,,,301.09501127890604,,,,,,,,,,,,,,,,,,,,,,,,,
9013,,,301.3302943792877,,,,,,,,,,,,,,,,,,,,,,,,,
9014,,,301.6884593168615,,,,,,,,,,,,,,,,,,,,,,,,,
9015,,,302.14899893262873,,,,,,,,,,,,,,,,,,,,,,,,,
9016,,,302.375987605059,,,,,,,,,,,,,,,,,,,,,,,,,
9017,,,302.36893938819003,,,,,,,,,,,,,,,,,,,,,,,,,
9018,,,302.0140831919025,,,,,,,,,,,,,,,,,,,,,,,,,
9019,,,301.7075360875142,,,,,,,,,,,,,,,,,,,,,,,,,
9020,,,301.64289647125923,,,,,,,,,,,,,,,,,,,,,,,,,
9021,,,301.8736607886098,,,,,,,,,,,,,,,,,,,,,,,,,
9022,,,302.2374187452603,,,,,,,,,,,,,,,,,,,,,,,,,
9023,,,302.393181687617,,,,,,,,,,,,,,,,,,,,,,,,,
9024,,,302.4750344238514,,,,,,,,,,,,,,,,,,,,,,,,,
9025,,,302.47269721696546,,,,,,,,,,,,,,,,,,,,,,,,,
9026,,,302.47106703354297,,,,,,,,,,,,,,,,,,,,,,,,,
9027,,,302.4268478475554,,,,,,,,,,,,,,,,,,,,,,,,,
9028,,,302.2544580619333,,,,,,,,,,,,,,,,,,,,,,,,,
9029,,,301.6299474366417,,,,,,,,,,,,,,,,,,,,,,,,,
9030,,,300.5666243453297,,,,,,,,,,,,,,,,,,,,,,,,,
9031,,,299.8321059571494,,,,,,,,,,,,,,,,,,,,,,,,,
9032,,,299.85489337116957,,,,,,,,,,,,,,,,,,,,,,,,,
9033,,,300.5438355530276,,,,,,,,,,,,,,,,,,,,,,,,,
9034,,,301.1142675778388,,,,,,,,,,,,,,,,,,,,,,,,,
9035,,,301.36263465567686,,,,,,,,,,,,,,,,,,,,,,,,,
9036,,,301.2566935600076,,,,,,,,,,,,,,,,,,,,,,,,,
9037,,,301.12308765932227,,,,,,,,,,,,,,,,,,,,,,,,,
9038,,,300.89750131562465,,,,,,,,,,,,,,,,,,,,,,,,,
9039,,,300.65095810434855,,,,,,,,,,,,,,,,,,,,,,,,,
9040,,,300.08512306882557,,,,,,,,,,,,,,,,,,,,,,,,,
9041,,,299.3374843783199,,,,,,,,,,,,,,,,,,,,,,,,,
9042,,,298.4728560641541,,,,,,,,,,,,,,,,,,,,,,,,,
9043,,,297.922962951242,,,,,,,,,,,,,,,,,,,,,,,,,
9044,,,297.8817642345701,,,,,,,,,,,,,,,,,,,,,,,,,
9045,,,298.3177691002161,,,,,,,,,,,,,,,,,,,,,,,,,
9046,,,298.8867931270264,,,,,,,,,,,,,,,,,,,,,,,,,
9047,,,299.19761578792804,,,,,,,,,,,,,,,,,,,,,,,,,
9048,,,299.12057995246624,,,,,,,,,,,,,,,,,,,,,,,,,
9049,,,298.9346177846906,,,,,,,,,,,,,,,,,,,,,,,,,
9050,,,298.93545911929726,,,,,,,,,,,,,,,,,,,,,,,,,
9051,,,299.2143006537272,,,,,,,,,,,,,,,,,,,,,,,,,
9052,,,299.3686244100082,,,,,,,,,,,,,,,,,,,,,,,,,
9053,,,299.1963202423815,,,,,,,,,,,,,,,,,,,,,,,,,
9054,,,298.86970148222713,,,,,,,,,,,,,,,,,,,,,,,,,
9055,,,298.70246218971056,,,,,,,,,,,,,,,,,,,,,,,,,
9056,,,298.922297317094,,,,,,,,,,,,,,,,,,,,,,,,,
9057,,,299.3801052944875,,,,,,,,,,,,,,,,,,,,,,,,,
9058,,,299.8596933118219,,,,,,,,,,,,,,,,,,,,,,,,,
9059,,,300.16137086480325,,,,,,,,,,,,,,,,,,,,,,,,,
9060,,,300.3138896771914,,,,,,,,,,,,,,,,,,,,,,,,,
9061,,,300.39063312773203,,,,,,,,,,,,,,,,,,,,,,,,,
9062,,,300.4656608209612,,,,,,,,,,,,,,,,,,,,,,,,,
9063,,,300.5665746425979,,,,,,,,,,,,,,,,,,,,,,,,,
9064,,,300.77323729555417,,,,,,,,,,,,,,,,,,,,,,,,,
9065,,,300.79229511778544,,,,,,,,,,,,,,,,,,,,,,,,,
9066,,,300.6762589798559,,,,,,,,,,,,,,,,,,,,,,,,,
9067,,,300.5573052385791,,,,,,,,,,,,,,,,,,,,,,,,,
9068,,,300.77023553392746,,,,,,,,,,,,,,,,,,,,,,,,,
9069,,,301.285999280703,,,,,,,,,,,,,,,,,,,,,,,,,
9070,,,301.7354749337094,,,,,,,,,,,,,,,,,,,,,,,,,
9071,,,302.0623941335798,,,,,,,,,,,,,,,,,,,,,,,,,
9072,,,302.1554852795335,,,,,,,,,,,,,,,,,,,,,,,,,
9073,,,302.20641616319483,,,,,,,,,,,,,,,,,,,,,,,,,
9074,,,302.225305399251,,,,,,,,,,,,,,,,,,,,,,,,,
9075,,,302.29922182872184,,,,,,,,,,,,,,,,,,,,,,,,,
9076,,,302.368956923992,,,,,,,,,,,,,,,,,,,,,,,,,
9077,,,302.2504367846706,,,,,,,,,,,,,,,,,,,,,,,,,
9078,,,301.8350410886134,,,,,,,,,,,,,,,,,,,,,,,,,
9079,,,301.3320473258785,,,,,,,,,,,,,,,,,,,,,,,,,
9080,,,301.12642647425633,,,,,,,,,,,,,,,,,,,,,,,,,
9081,,,301.3151070208969,,,,,,,,,,,,,,,,,,,,,,,,,
9082,,,301.74321996295413,,,,,,,,,,,,,,,,,,,,,,,,,
9083,,,302.0867742027555,,,,,,,,,,,,,,,,,,,,,,,,,
9084,,,302.1686610430688,,,,,,,,,,,,,,,,,,,,,,,,,
9085,,,302.11397899863164,,,,,,,,,,,,,,,,,,,,,,,,,
9086,,,302.1275710624879,,,,,,,,,,,,,,,,,,,,,,,,,
9087,,,302.2875935366682,,,,,,,,,,,,,,,,,,,,,,,,,
9088,,,302.47851118108923,,,,,,,,,,,,,,,,,,,,,,,,,
9089,,,302.24204138771836,,,,,,,,,,,,,,,,,,,,,,,,,
9090,,,301.4320893092512,,,,,,,,,,,,,,,,,,,,,,,,,
9091,,,300.51788856174414,,,,,,,,,,,,,,,,,,,,,,,,,
9092,,,299.86748217194076,,,,,,,,,,,,,,,,,,,,,,,,,
9093,,,299.90358225912564,,,,,,,,,,,,,,,,,,,,,,,,,
9094,,,300.157209073127,,,,,,,,,,,,,,,,,,,,,,,,,
9095,,,300.3081914779205,,,,,,,,,,,,,,,,,,,,,,,,,
9096,,,300.1020421810227,,,,,,,,,,,,,,,,,,,,,,,,,
9097,,,299.7539424153256,,,,,,,,,,,,,,,,,,,,,,,,,
9098,,,299.5794072955529,,,,,,,,,,,,,,,,,,,,,,,,,
9099,,,299.6652528511168,,,,,,,,,,,,,,,,,,,,,,,,,
9100,,,299.53330716165146,,,,,,,,,,,,,,,,,,,,,,,,,
9101,,,299.01527020352023,,,,,,,,,,,,,,,,,,,,,,,,,
9102,,,298.2470972151468,,,,,,,,,,,,,,,,,,,,,,,,,
9103,,,297.73439159912346,,,,,,,,,,,,,,,,,,,,,,,,,
9104,,,297.860454793796,,,,,,,,,,,,,,,,,,,,,,,,,
9105,,,298.4088619288576,,,,,,,,,,,,,,,,,,,,,,,,,
9106,,,299.03891375962235,,,,,,,,,,,,,,,,,,,,,,,,,
9107,,,299.33560814839706,,,,,,,,,,,,,,,,,,,,,,,,,
9108,,,299.363930650693,,,,,,,,,,,,,,,,,,,,,,,,,
9109,,,299.40287408741347,,,,,,,,,,,,,,,,,,,,,,,,,
9110,,,299.5646364136206,,,,,,,,,,,,,,,,,,,,,,,,,
9111,,,299.8353846776518,,,,,,,,,,,,,,,,,,,,,,,,,
9112,,,299.89723428886344,,,,,,,,,,,,,,,,,,,,,,,,,
9113,,,299.7160985053108,,,,,,,,,,,,,,,,,,,,,,,,,
9114,,,299.2875778156877,,,,,,,,,,,,,,,,,,,,,,,,,
9115,,,298.96531554759497,,,,,,,,,,,,,,,,,,,,,,,,,
9116,,,299.060854369973,,,,,,,,,,,,,,,,,,,,,,,,,
9117,,,299.5387737868193,,,,,,,,,,,,,,,,,,,,,,,,,
9118,,,300.17063465645987,,,,,,,,,,,,,,,,,,,,,,,,,
9119,,,300.64212632865565,,,,,,,,,,,,,,,,,,,,,,,,,
9120,,,300.92042333901554,,,,,,,,,,,,,,,,,,,,,,,,,
9121,,,301.1815467611762,,,,,,,,,,,,,,,,,,,,,,,,,
9122,,,301.3625238449137,,,,,,,,,,,,,,,,,,,,,,,,,
9123,,,301.6192948226036,,,,,,,,,,,,,,,,,,,,,,,,,
9124,,,301.79272877671764,,,,,,,,,,,,,,,,,,,,,,,,,
9125,,,301.6685833859278,,,,,,,,,,,,,,,,,,,,,,,,,
9126,,,301.2278201285519,,,,,,,,,,,,,,,,,,,,,,,,,
9127,,,300.7321140761328,,,,,,,,,,,,,,,,,,,,,,,,,
9128,,,300.6121966282269,,,,,,,,,,,,,,,,,,,,,,,,,
9129,,,300.95062782474713,,,,,,,,,,,,,,,,,,,,,,,,,
9130,,,301.5143013498437,,,,,,,,,,,,,,,,,,,,,,,,,
9131,,,301.9551177683665,,,,,,,,,,,,,,,,,,,,,,,,,
9132,,,302.0932185872992,,,,,,,,,,,,,,,,,,,,,,,,,
9133,,,302.1182677042936,,,,,,,,,,,,,,,,,,,,,,,,,
9134,,,302.1060487745048,,,,,,,,,,,,,,,,,,,,,,,,,
9135,,,302.255989003364,,,,,,,,,,,,,,,,,,,,,,,,,
9136,,,302.3697029365334,,,,,,,,,,,,,,,,,,,,,,,,,
9137,,,302.18366888385117,,,,,,,,,,,,,,,,,,,,,,,,,
9138,,,301.35509519178595,,,,,,,,,,,,,,,,,,,,,,,,,
9139,,,300.5913322421534,,,,,,,,,,,,,,,,,,,,,,,,,
9140,,,300.1667634212676,,,,,,,,,,,,,,,,,,,,,,,,,
9141,,,300.45590593303774,,,,,,,,,,,,,,,,,,,,,,,,,
9142,,,300.7359270307879,,,,,,,,,,,,,,,,,,,,,,,,,
9143,,,300.88790547949947,,,,,,,,,,,,,,,,,,,,,,,,,
9144,,,300.6662314536997,,,,,,,,,,,,,,,,,,,,,,,,,
9145,,,300.2175324507443,,,,,,,,,,,,,,,,,,,,,,,,,
9146,,,299.7632044502833,,,,,,,,,,,,,,,,,,,,,,,,,
9147,,,299.33947593730267,,,,,,,,,,,,,,,,,,,,,,,,,
9148,,,298.86087441129183,,,,,,,,,,,,,,,,,,,,,,,,,
9149,,,298.1073818860197,,,,,,,,,,,,,,,,,,,,,,,,,
9150,,,297.23517251243925,,,,,,,,,,,,,,,,,,,,,,,,,
9151,,,296.75221400029284,,,,,,,,,,,,,,,,,,,,,,,,,
9152,,,296.95626246332034,,,,,,,,,,,,,,,,,,,,,,,,,
9153,,,297.7302519413803,,,,,,,,,,,,,,,,,,,,,,,,,
9154,,,298.50058855526436,,,,,,,,,,,,,,,,,,,,,,,,,
9155,,,298.96355395491963,,,,,,,,,,,,,,,,,,,,,,,,,
9156,,,299.1259112755294,,,,,,,,,,,,,,,,,,,,,,,,,
9157,,,299.26222127201027,,,,,,,,,,,,,,,,,,,,,,,,,
9158,,,299.3450512132995,,,,,,,,,,,,,,,,,,,,,,,,,
9159,,,299.45833002669036,,,,,,,,,,,,,,,,,,,,,,,,,
9160,,,299.46155413390613,,,,,,,,,,,,,,,,,,,,,,,,,
9161,,,299.35076271326716,,,,,,,,,,,,,,,,,,,,,,,,,
9162,,,299.0037134869919,,,,,,,,,,,,,,,,,,,,,,,,,
9163,,,298.7668581297153,,,,,,,,,,,,,,,,,,,,,,,,,
9164,,,298.8175521193669,,,,,,,,,,,,,,,,,,,,,,,,,
9165,,,299.25712564760903,,,,,,,,,,,,,,,,,,,,,,,,,
9166,,,299.79110795899715,,,,,,,,,,,,,,,,,,,,,,,,,
9167,,,300.3192594850438,,,,,,,,,,,,,,,,,,,,,,,,,
9168,,,300.7682007279753,,,,,,,,,,,,,,,,,,,,,,,,,
9169,,,301.2044462948362,,,,,,,,,,,,,,,,,,,,,,,,,
9170,,,301.6740389527675,,,,,,,,,,,,,,,,,,,,,,,,,
9171,,,302.0748406485393,,,,,,,,,,,,,,,,,,,,,,,,,
9172,,,302.314599199776,,,,,,,,,,,,,,,,,,,,,,,,,
9173,,,302.20836261290714,,,,,,,,,,,,,,,,,,,,,,,,,
9174,,,301.94291990036044,,,,,,,,,,,,,,,,,,,,,,,,,
9175,,,301.69844991431665,,,,,,,,,,,,,,,,,,,,,,,,,
9176,,,301.70536646150856,,,,,,,,,,,,,,,,,,,,,,,,,
9177,,,301.8973866318131,,,,,,,,,,,,,,,,,,,,,,,,,
9178,,,302.20504748237494,,,,,,,,,,,,,,,,,,,,,,,,,
9179,,,302.45934285249064,,,,,,,,,,,,,,,,,,,,,,,,,
9180,,,302.51682497079486,,,,,,,,,,,,,,,,,,,,,,,,,
9181,,,302.5219209607886,,,,,,,,,,,,,,,,,,,,,,,,,
9182,,,302.5028767449456,,,,,,,,,,,,,,,,,,,,,,,,,
9183,,,302.5475456300174,,,,,,,,,,,,,,,,,,,,,,,,,
9184,,,302.42642376099775,,,,,,,,,,,,,,,,,,,,,,,,,
9185,,,301.92883297847914,,,,,,,,,,,,,,,,,,,,,,,,,
9186,,,300.9384240513504,,,,,,,,,,,,,,,,,,,,,,,,,
9187,,,300.1682551862907,,,,,,,,,,,,,,,,,,,,,,,,,
9188,,,300.01134507446665,,,,,,,,,,,,,,,,,,,,,,,,,
9189,,,300.5778660871263,,,,,,,,,,,,,,,,,,,,,,,,,
9190,,,301.1238881306495,,,,,,,,,,,,,,,,,,,,,,,,,
9191,,,301.27696068242534,,,,,,,,,,,,,,,,,,,,,,,,,
9192,,,301.0157030741563,,,,,,,,,,,,,,,,,,,,,,,,,
9193,,,300.6163990867464,,,,,,,,,,,,,,,,,,,,,,,,,
9194,,,300.3839989218371,,,,,,,,,,,,,,,,,,,,,,,,,
9195,,,300.40191638979513,,,,,,,,,,,,,,,,,,,,,,,,,
9196,,,300.40789601133275,,,,,,,,,,,,,,,,,,,,,,,,,
9197,,,300.0427374630389,,,,,,,,,,,,,,,,,,,,,,,,,
9198,,,299.3188444999258,,,,,,,,,,,,,,,,,,,,,,,,,
9199,,,298.6669504244647,,,,,,,,,,,,,,,,,,,,,,,,,
9200,,,298.5776005499279,,,,,,,,,,,,,,,,,,,,,,,,,
9201,,,299.07184306733143,,,,,,,,,,,,,,,,,,,,,,,,,
9202,,,299.73889088498294,,,,,,,,,,,,,,,,,,,,,,,,,
9203,,,300.20133587207977,,,,,,,,,,,,,,,,,,,,,,,,,
9204,,,300.25816897676094,,,,,,,,,,,,,,,,,,,,,,,,,
9205,,,300.26062359482825,,,,,,,,,,,,,,,,,,,,,,,,,
9206,,,300.4328668802884,,,,,,,,,,,,,,,,,,,,,,,,,
9207,,,300.7615628859881,,,,,,,,,,,,,,,,,,,,,,,,,
9208,,,301.0524280778639,,,,,,,,,,,,,,,,,,,,,,,,,
9209,,,300.9318745696942,,,,,,,,,,,,,,,,,,,,,,,,,
9210,,,300.62269533931016,,,,,,,,,,,,,,,,,,,,,,,,,
9211,,,300.3495568825804,,,,,,,,,,,,,,,,,,,,,,,,,
9212,,,300.4071404191511,,,,,,,,,,,,,,,,,,,,,,,,,
9213,,,300.833250336257,,,,,,,,,,,,,,,,,,,,,,,,,
9214,,,301.2908480470879,,,,,,,,,,,,,,,,,,,,,,,,,
9215,,,301.6707827490781,,,,,,,,,,,,,,,,,,,,,,,,,
9216,,,301.86033517849796,,,,,,,,,,,,,,,,,,,,,,,,,
9217,,,302.05039588357363,,,,,,,,,,,,,,,,,,,,,,,,,
9218,,,302.203151220993,,,,,,,,,,,,,,,,,,,,,,,,,
9219,,,302.3404508700748,,,,,,,,,,,,,,,,,,,,,,,,,
9220,,,302.3663025722141,,,,,,,,,,,,,,,,,,,,,,,,,
9221,,,302.25741840146026,,,,,,,,,,,,,,,,,,,,,,,,,
9222,,,301.8299248406401,,,,,,,,,,,,,,,,,,,,,,,,,
9223,,,301.2818185939132,,,,,,,,,,,,,,,,,,,,,,,,,
9224,,,300.9467321491729,,,,,,,,,,,,,,,,,,,,,,,,,
9225,,,301.0652289724287,,,,,,,,,,,,,,,,,,,,,,,,,
9226,,,301.5032900672042,,,,,,,,,,,,,,,,,,,,,,,,,
9227,,,301.86105724674843,,,,,,,,,,,,,,,,,,,,,,,,,
9228,,,302.0081440972793,,,,,,,,,,,,,,,,,,,,,,,,,
9229,,,302.0762318255599,,,,,,,,,,,,,,,,,,,,,,,,,
9230,,,302.1577839674226,,,,,,,,,,,,,,,,,,,,,,,,,
9231,,,302.3421165273067,,,,,,,,,,,,,,,,,,,,,,,,,
9232,,,302.47168665183034,,,,,,,,,,,,,,,,,,,,,,,,,
9233,,,302.4433631712326,,,,,,,,,,,,,,,,,,,,,,,,,
9234,,,302.0834142032595,,,,,,,,,,,,,,,,,,,,,,,,,
9235,,,301.56414466141365,,,,,,,,,,,,,,,,,,,,,,,,,
9236,,,301.2800884632689,,,,,,,,,,,,,,,,,,,,,,,,,
9237,,,301.3995397473212,,,,,,,,,,,,,,,,,,,,,,,,,
9238,,,301.7266641102451,,,,,,,,,,,,,,,,,,,,,,,,,
9239,,,301.9734742741134,,,,,,,,,,,,,,,,,,,,,,,,,
9240,,,301.91161638381556,,,,,,,,,,,,,,,,,,,,,,,,,
9241,,,301.7185756165372,,,,,,,,,,,,,,,,,,,,,,,,,
9242,,,301.52433049884627,,,,,,,,,,,,,,,,,,,,,,,,,
9243,,,301.46708984684125,,,,,,,,,,,,,,,,,,,,,,,,,
9244,,,301.2375418527116,,,,,,,,,,,,,,,,,,,,,,,,,
9245,,,300.389542643998,,,,,,,,,,,,,,,,,,,,,,,,,
9246,,,299.1238873768129,,,,,,,,,,,,,,,,,,,,,,,,,
9247,,,298.1334247752147,,,,,,,,,,,,,,,,,,,,,,,,,
9248,,,297.9225760203006,,,,,,,,,,,,,,,,,,,,,,,,,
9249,,,298.33612204987355,,,,,,,,,,,,,,,,,,,,,,,,,
9250,,,298.7630795839065,,,,,,,,,,,,,,,,,,,,,,,,,
9251,,,298.7136414298562,,,,,,,,,,,,,,,,,,,,,,,,,
9252,,,298.1937289667487,,,,,,,,,,,,,,,,,,,,,,,,,
9253,,,297.6254551655631,,,,,,,,,,,,,,,,,,,,,,,,,
9254,,,297.6513581978266,,,,,,,,,,,,,,,,,,,,,,,,,
9255,,,298.11204090628115,,,,,,,,,,,,,,,,,,,,,,,,,
9256,,,298.45391380051683,,,,,,,,,,,,,,,,,,,,,,,,,
9257,,,298.09437251271555,,,,,,,,,,,,,,,,,,,,,,,,,
9258,,,297.4876470548999,,,,,,,,,,,,,,,,,,,,,,,,,
9259,,,297.1387306604167,,,,,,,,,,,,,,,,,,,,,,,,,
9260,,,297.5073011746323,,,,,,,,,,,,,,,,,,,,,,,,,
9261,,,298.2829105081382,,,,,,,,,,,,,,,,,,,,,,,,,
9262,,,299.0519774550557,,,,,,,,,,,,,,,,,,,,,,,,,
9263,,,299.45709686535207,,,,,,,,,,,,,,,,,,,,,,,,,
9264,,,299.6223287780383,,,,,,,,,,,,,,,,,,,,,,,,,
9265,,,299.8706575116876,,,,,,,,,,,,,,,,,,,,,,,,,
9266,,,300.1992355489006,,,,,,,,,,,,,,,,,,,,,,,,,
9267,,,300.666146232268,,,,,,,,,,,,,,,,,,,,,,,,,
9268,,,301.0485640975481,,,,,,,,,,,,,,,,,,,,,,,,,
9269,,,301.1689038274437,,,,,,,,,,,,,,,,,,,,,,,,,
9270,,,301.0824417044805,,,,,,,,,,,,,,,,,,,,,,,,,
9271,,,301.00951519187294,,,,,,,,,,,,,,,,,,,,,,,,,
9272,,,301.2525769603819,,,,,,,,,,,,,,,,,,,,,,,,,
9273,,,301.72285236884676,,,,,,,,,,,,,,,,,,,,,,,,,
9274,,,302.12200756747967,,,,,,,,,,,,,,,,,,,,,,,,,
9275,,,302.3005627183783,,,,,,,,,,,,,,,,,,,,,,,,,
