Experiment,piControl
5200,301.17328482925495
5201,300.67598062275874
5202,299.8108560440505
5203,298.9951305833401
5204,298.69998432218875
5205,298.9021744493714
5206,299.1750858836329
5207,299.2833602152396
5208,299.31534241691537
5209,299.0897553541117
5210,299.1974514946926
5211,299.3362148293934
5212,299.6925474583971
5213,299.6190546811922
5214,299.20621788303225
5215,298.67619140683513
5216,298.49364799773355
5217,298.57011396429715
5218,298.7310840549461
5219,298.78660325933964
5220,299.02666361587035
5221,299.51561157147506
5222,299.9796739928467
5223,300.1577875126299
5224,300.0353576537397
5225,299.7289521770674
5226,299.2778688544574
5227,298.63147431609394
5228,298.19433893772117
5229,298.1807503143528
5230,298.51890019888725
5231,298.73110285835673
5232,298.87980039539497
5233,299.13552869020214
5234,299.63079711255745
5235,300.0402586368925
5236,300.3004960819703
5237,300.2318704515399
5238,300.04074051695164
5239,299.8095380586976
5240,299.78624372183094
5241,300.04250077003843
5242,300.4345381378317
5243,300.694470464374
5244,300.8147346978949
5245,300.88756720906713
5246,301.0337877207128
5247,301.0861532447373
5248,301.04160817222896
5249,300.8804831168174
5250,300.7022063920405
5251,300.42757181821787
5252,300.3472051286661
5253,300.39976649870925
5254,300.4565115315406
5255,300.37422452552875
5256,300.3135446084984
5257,300.5023118264176
5258,300.87643145726867
5259,301.08404868945485
5260,301.1835681087809
5261,301.04047030107716
5262,300.85213855770485
5263,300.50098800174254
5264,300.3538249798825
5265,300.56038403551656
5266,300.89511358512766
5267,301.0448620342105
5268,301.09480533752327
5269,301.22479189134884
5270,301.4450495786371
5271,301.48895617785587
5272,301.31569142128427
5273,300.9466734120661
5274,300.4139465264832
5275,299.9314875650743
5276,299.6054651144238
5277,299.5885021222823
5278,299.6869941593848
5279,299.775164010086
5280,299.7526544798352
5281,299.8345985640008
5282,300.10337989724167
5283,300.53582447318183
5284,300.7320020434478
5285,300.7010015295392
5286,300.3080314076099
5287,299.96584028656605
5288,299.79759607732313
5289,299.89032455029434
5290,300.10752085624637
5291,300.19931721300077
5292,300.4238280810833
5293,300.6954661107643
5294,301.0635482592938
5295,301.33165318296363
5296,301.55764633438713
5297,301.6117442375816
5298,301.55265927200725
5299,301.3349189058519
5300,301.4100406313454
5301,301.5632213216747
5302,301.88395228894177
5303,302.04193507543874
5304,302.14196810373977
5305,302.0119828317859
5306,301.72856104061185
5307,301.4614631779936
5308,301.03169869675077
5309,300.3583010375784
5310,299.37381303364504
5311,298.47592065602703
5312,298.063696514073
5313,297.89692379049353
5314,297.9524180525575
5315,297.92033810155164
5316,298.13129646114226
5317,298.5233979963513
5318,299.0136055680444
5319,299.20593888175887
5320,299.17054951636635
5321,298.9153046759252
5322,298.72097163346723
5323,298.5406892187434
5324,298.59194944391083
5325,298.83177269039146
5326,299.06420038112304
5327,299.0763535083731
5328,298.93060953528936
5329,298.9082930307875
5330,299.1541065282206
5331,299.61005624908944
5332,300.04026085251115
5333,300.1784399670128
5334,300.0936605178911
5335,300.0197452807204
5336,300.1556979870755
5337,300.50765008731065
5338,300.8867273128542
5339,301.133626616899
5340,301.25858668485665
5341,301.2950261679396
5342,301.3981227162514
5343,301.37677620428025
5344,301.19476986928396
5345,300.75896177104124
5346,300.25957053274334
5347,299.84176117651094
5348,299.8494647394957
5349,299.97272943977356
5350,300.2254064853432
5351,300.1785107106272
5352,300.15274148077845
5353,300.1588389045931
5354,300.3117869830132
5355,300.4807814420347
5356,300.59210213830045
5357,300.5807120871929
5358,300.34401040272695
5359,299.9354942941283
5360,299.63077941222247
5361,299.65132902487136
5362,299.8712685662062
5363,300.03068527907203
5364,300.14839892289996
5365,300.3958919784032
5366,300.74613214271966
5367,300.9398339781698
5368,300.7003494611657
5369,300.1427476112084
5370,299.53269187233485
5371,298.9583831630568
5372,298.7451600106269
5373,298.7794028482361
5374,299.0623081166311
5375,299.23756058349915
5376,299.2497152944671
5377,299.289438598805
5378,299.4632246280119
5379,299.8815472866065
5380,300.20689498618543
5381,300.3265466545392
5382,300.12666486567883
5383,300.0079600323606
5384,299.9995076352273
5385,300.2659631999845
5386,300.6302327954167
5387,300.950134185782
5388,301.12045488240716
5389,301.1643828306747
5390,301.22889263984445
5391,301.2410091691086
5392,301.13367564587475
5393,300.90708284210064
5394,300.53800544473455
5395,300.3703656354012
5396,300.2715153964297
5397,300.50457698732083
5398,300.6513278715035
5399,300.7276833805381
5400,300.7100986590303
5401,300.83335418392693
5402,300.98168085985
5403,301.02678084708333
5404,300.81415083980136
5405,300.5635623786456
5406,300.2175639516308
5407,299.88604162433637
5408,299.7626698324978
5409,299.88078052857117
5410,300.14454646752307
5411,300.3224629727288
5412,300.50646120209495
5413,300.6987601407055
5414,300.8772713993224
5415,300.8561221089745
5416,300.63697172799226
5417,300.20318530576606
5418,299.6920098710197
5419,299.1545580240266
5420,298.95975926192585
5421,299.0270138436549
5422,299.3992435294621
5423,299.61226444493747
5424,299.7435176044783
5425,299.8615327847653
5426,300.178374170475
5427,300.58921418451445
5428,300.7597178960789
5429,300.6447139023315
5430,300.2295009724175
5431,299.87378254149945
5432,299.7945360800686
5433,300.07151035680226
5434,300.378300140462
5435,300.51585911589774
5436,300.58405824529285
5437,300.69774335736724
5438,300.84358973331933
5439,300.95431768828456
5440,300.90917081765207
5441,300.7221047948667
5442,300.41877003543703
5443,300.17852834813766
5444,300.07375992027875
5445,300.09625901509804
5446,300.2416305444058
5447,300.3029185711539
5448,300.30175869816736
5449,300.1919588794492
5450,300.3720333478922
5451,300.68939957009025
5452,300.8725266177167
5453,300.62265838206486
5454,300.1651627074866
5455,299.7971669923759
5456,299.6619075467029
5457,299.75509797748276
5458,299.9463038154181
5459,300.07813571954284
5460,300.21983168524326
5461,300.5154418337781
5462,300.9652041922738
5463,301.22184337691505
5464,301.2087595740731
5465,300.8889865968453
5466,300.39355902865174
5467,299.9113223480313
5468,299.8442756186384
5469,300.12742862173496
5470,300.5971064052023
5471,300.760031710676
5472,300.90165283750383
5473,301.06700492984226
5474,301.4029775789747
5475,301.56667603594775
5476,301.54753034006427
5477,301.16227060268704
5478,300.67835147314554
5479,300.3687984644585
5480,300.43325719535585
5481,300.79727987919927
5482,301.1728307475936
5483,301.3938642569735
5484,301.44794425744095
5485,301.3344031391653
5486,301.2044767900623
5487,301.10841168620647
5488,300.81245488875203
5489,300.2432972863201
5490,299.5337926086628
5491,298.86093152667104
5492,298.4652875175991
5493,298.2191020804435
5494,298.24522317802104
5495,298.37042893014035
5496,298.63429184851043
5497,299.0702766782318
5498,299.6774757572043
5499,300.08724650994304
5500,300.2574431146009
5501,299.9896778075328
5502,299.4737470729221
5503,298.89940783601963
5504,298.6088058154941
5505,298.61977821287036
5506,298.6997264249663
5507,298.67931342930797
5508,298.84662416936294
5509,299.2804034810499
5510,299.94287947911215
5511,300.32341686894085
5512,300.39092526644436
5513,300.1633010601267
5514,299.9327797880585
5515,299.71762193921677
5516,299.7093200648846
5517,299.89912045177874
5518,300.2674858976604
5519,300.50116238211285
5520,300.70437821202114
5521,300.75291160352475
5522,300.88577193753036
5523,300.95125194822435
5524,300.9894617218303
5525,300.9444139837894
5526,300.7282137679198
5527,300.5194030961521
5528,300.3173454422578
5529,300.33297216879174
5530,300.4180988804494
5531,300.4998997548904
5532,300.53839636522474
5533,300.61868426372695
5534,300.83439702770517
5535,300.9054925909965
5536,300.90638390553596
5537,300.57444791240624
5538,300.1305222044466
5539,299.53798623250464
5540,299.2863694655719
5541,299.4212972851378
5542,299.7351601211757
5543,299.9190731730608
5544,299.9628694136491
5545,300.2031132492711
5546,300.4831085353721
5547,300.5954784308624
5548,300.5769421706042
5549,300.4065837796129
5550,300.1433805167099
5551,299.6506175556928
5552,299.2795371757723
5553,299.2976191521426
5554,299.5025328168607
5555,299.616881273329
5556,299.68172150534946
5557,299.80719300065675
5558,300.2322620441955
5559,300.53931580062846
5560,300.77445470838256
5561,300.6974924906128
5562,300.5052687678785
5563,300.27219042138853
5564,300.25380873990196
5565,300.4388197906826
5566,300.6540696682887
5567,300.71849575167766
5568,300.7317105774651
5569,300.7039365337599
5570,300.65647284341867
5571,300.4953164487778
5572,300.2461583564799
5573,300.0537847122694
5574,299.72275128932864
5575,299.22530474480465
5576,298.720817301429
5577,298.5639099036605
5578,298.51103243140466
5579,298.3560377541132
5580,298.34761144248415
5581,298.41476440471234
5582,298.8229184229645
5583,299.0420100057455
5584,299.3355582897657
5585,299.3586161562857
5586,299.1562400639531
5587,298.90105843475516
5588,298.82450376859884
5589,298.9940642058275
5590,299.15902192647053
5591,299.1884726506282
5592,299.25542831497324
5593,299.38605819828194
5594,299.5620408246546
5595,299.6692381148435
5596,299.78686369692406
5597,299.83020740866874
5598,299.7365648220917
5599,299.69437938266964
5600,299.7533185669889
5601,299.9901333232922
5602,300.1770866801958
5603,300.26615281966025
5604,300.38706044055215
5605,300.4693544736754
5606,300.70993078736973
5607,301.0111905314734
5608,301.4150476556304
5609,301.605670542408
5610,301.5356639736733
5611,301.24255157944157
5612,301.1291839040783
5613,301.2041754001413
5614,301.54155110741493
5615,301.7779337496585
5616,301.87415203904203
5617,301.7391727395366
5618,301.54434898647446
5619,301.2797378426685
5620,300.97348826175084
5621,300.12996678307724
5622,299.16302199163687
5623,298.36726019363806
5624,298.20011358062317
5625,298.3653262159717
5626,298.48882531993513
5627,298.60849796091276
5628,298.81745157373774
5629,299.2591358412022
5630,299.78496736649385
5631,300.1205810691632
5632,300.13984248947986
5633,299.9516601502442
5634,299.52272435170573
5635,299.0903376332223
5636,298.90644751220725
5637,299.065887676326
5638,299.34589913769224
5639,299.51654741305464
5640,299.70072150397135
5641,299.87792108659045
5642,300.2207326997913
5643,300.56105074118085
5644,300.7288582207944
5645,300.52439338506866
5646,299.94198454837215
5647,299.47481805051757
5648,299.36701341026406
5649,299.616330327011
5650,299.83329603258
5651,299.81131310802965
5652,299.7433349924175
5653,299.99638428707954
5654,300.41429790070305
5655,300.7182452213549
5656,300.73842782780224
5657,300.5112957414239
5658,300.195690389371
5659,299.8788354100402
5660,299.86169271781614
5661,300.1812561538495
5662,300.73031727397336
5663,301.1069980035231
5664,301.25641890782003
5665,301.14988438116865
5666,301.02992032348976
5667,300.9135050330022
5668,300.4764582584866
5669,299.8338065397922
5670,299.2167990956084
5671,298.8458435367576
5672,298.76800763990235
5673,298.71700651546047
5674,298.82160753183274
5675,298.8781158902419
5676,299.04382898844875
5677,299.37391811896345
5678,299.9565854074022
5679,300.4011854435941
5680,300.68657190210257
5681,300.63224527588164
5682,300.5347733804603
5683,300.3747598631797
5684,300.4462328832631
5685,300.7241145251265
5686,301.1089530086892
5687,301.32709084129505
5688,301.3797346699862
5689,301.30370967738236
5690,301.21910069312634
5691,301.1605080881987
5692,300.8828795222285
5693,300.4383816104992
5694,299.8348948426874
5695,299.46885330714423
5696,299.39579156276744
5697,299.52480477718035
5698,299.7568942962927
5699,299.8795352898444
5700,300.04235073613364
5701,300.18814431166487
5702,300.4185127300877
5703,300.53124950148293
5704,300.39110846899325
5705,300.15062257523886
5706,299.84320860864096
5707,299.6258017872113
5708,299.4981625350803
5709,299.56591251190406
5710,299.7726511463084
5711,299.86431664569636
5712,299.8495736895522
5713,300.0742593697151
5714,300.41002068333813
5715,300.668118922156
5716,300.64898011678065
5717,300.40967898462304
5718,300.0266972623826
5719,299.85025174058075
5720,299.92151701235304
5721,300.33515539056197
5722,300.61132077372594
5723,300.69745958017677
5724,300.7567826696281
5725,300.6957084095306
5726,300.746542579719
5727,300.87316472198887
5728,300.94157845226414
5729,300.8496169675239
5730,300.41682365095227
5731,299.92984019662407
5732,299.6785250002928
5733,299.86120584158715
5734,300.26719541913434
5735,300.5370973153276
5736,300.46085779655874
5737,300.3559339365248
5738,300.30473981350826
5739,300.4245892591204
5740,300.4420528705123
5741,300.38200887871807
5742,300.1778024633325
5743,299.9163832175194
5744,299.8211369588945
5745,299.9075210441893
5746,300.1863321109807
5747,300.3299656840164
5748,300.37173085205706
5749,300.40313707449553
5750,300.5814835726778
5751,300.8035683754029
5752,300.97445971925896
5753,300.88832823556965
5754,300.5722011305958
5755,300.27304863958005
5756,300.22122440444247
5757,300.4296471046575
5758,300.740734824047
5759,300.9454170720152
5760,301.0081952707317
5761,300.9971465824184
5762,301.1793318347521
5763,301.3750277865616
5764,301.4601305234136
5765,301.0545165571063
5766,300.6234569468783
5767,300.29121868493456
5768,300.4413124211028
5769,300.7032512921956
5770,301.02406899608644
5771,301.2464782125581
5772,301.3495621639177
5773,301.3097933668444
5774,301.1920685663861
5775,301.19903871181145
5776,301.0185026184567
5777,300.4131450609132
5778,299.572214204275
5779,298.9379664061687
5780,298.6583671649461
5781,298.5228990487322
5782,298.3907216488662
5783,298.3754888782733
5784,298.4044039244463
5785,298.61818426039235
5786,299.03681971754025
5787,299.3792161814525
5788,299.5319757781892
5789,299.2177062090718
5790,298.66043550927094
5791,298.1761332082644
5792,297.89230245413006
5793,298.04377539736964
5794,298.12714449841025
5795,298.26125471464155
5796,298.4097763171896
5797,298.77647067679004
5798,299.3543107196109
5799,299.8871552105741
5800,300.1914411071696
5801,300.20786749545334
5802,300.0757054474224
5803,300.0095964794167
5804,300.13808491325364
5805,300.44767798277275
5806,300.8139104103043
5807,301.03495037396743
5808,301.1758710400956
5809,301.2768331826009
5810,301.3736343717632
5811,301.46675945832015
5812,301.42236850972944
5813,301.1618264116575
5814,300.65738304869615
5815,300.0943656029743
5816,299.88093533575443
5817,299.7910582627425
5818,299.9063858895908
5819,299.8801065806928
5820,300.05538234682734
5821,300.2927206597472
5822,300.5563524229577
5823,300.7156149143927
5824,300.72384342979836
5825,300.56659184128233
5826,300.1134111549709
5827,299.7251786680988
5828,299.598105456125
5829,299.8471529938281
5830,300.009797175722
5831,300.02226003313956
5832,300.0540736237653
5833,300.1299550069851
5834,300.32640528486456
5835,300.47766207096873
5836,300.5766801864627
5837,300.51159119921414
5838,300.37620627625455
5839,300.35747184279717
5840,300.32722292449023
5841,300.3074769853172
5842,300.31819747347544
5843,300.40695295361047
5844,300.45385837147245
5845,300.3275335403614
5846,300.2317571644625
5847,300.2567676098067
5848,300.2701723361456
5849,300.08034927163163
5850,299.47501491462754
5851,298.6842847534416
5852,298.183085696977
5853,298.06686862112764
5854,298.32474948109274
5855,298.4733147380426
5856,298.6260384581122
5857,298.79688785385275
5858,299.24829089860606
5859,299.683679593667
5860,299.9984269515661
5861,299.94734111878137
5862,299.73743907572606
5863,299.54221204719767
5864,299.4560003026374
5865,299.4731068175343
5866,299.5514387734361
5867,299.526634879986
5868,299.557819693031
5869,299.6447309228834
5870,299.8445985581402
5871,299.94454726329894
5872,299.9054984248585
5873,299.7221424393115
5874,299.4129136239701
5875,299.07727829307845
5876,298.98405348021936
5877,299.1362144170244
5878,299.38162395680894
5879,299.5246694933473
5880,299.6537725801293
5881,300.0141160584987
5882,300.4712750572575
5883,300.91675363537576
5884,301.14493728932035
5885,301.1582795631884
5886,301.0836736408227
5887,300.9194627279867
5888,301.0174288457502
5889,301.30674624174156
5890,301.76995047572933
5891,302.0137254736031
5892,302.04804422645145
5893,301.8718146911488
5894,301.52485419248774
5895,301.08786914044185
5896,300.47968942745115
5897,299.6800517254712
5898,298.74497743631576
5899,298.1268605598975
5900,297.73822201237243
5901,297.6999717660026
5902,297.7059094286692
5903,297.7881780049025
5904,297.92448946954073
5905,298.2959952123111
5906,298.96598906603754
5907,299.5283163960172
5908,299.8124840002325
5909,299.80114831871674
5910,299.53599635899894
5911,299.16769039179013
5912,299.0471706110095
5913,299.25999150182736
5914,299.5297211627654
5915,299.5704273390924
5916,299.6094686089196
5917,299.75201537109314
5918,300.1228111062284
5919,300.3039626412376
5920,300.40140465155923
5921,300.15199296193
5922,299.77006148971947
5923,299.3211445352831
5924,299.28472252656087
5925,299.63800316132716
5926,300.0652785352378
5927,300.22702126298486
5928,300.28958145805433
5929,300.46428009220534
5930,300.81267474114134
5931,301.0201954455918
5932,300.94022009111205
5933,300.5402042679807
5934,300.14972598718197
5935,299.8605555721487
5936,299.8997607215363
5937,300.24907471022317
5938,300.7679106037997
5939,301.1799081492698
5940,301.33301349495287
5941,301.3597147732554
5942,301.4629895749925
5943,301.6559850807517
5944,301.6805790853789
5945,301.3282298585031
5946,300.8452163867447
5947,300.4895108943565
5948,300.50313337616313
5949,300.64341615548307
5950,300.857564853906
5951,300.94231117253435
5952,300.91677954560924
5953,300.85966704406155
5954,301.024756717387
5955,301.19466195051683
5956,301.1876365599257
5957,300.76661045733766
5958,300.09947302639335
5959,299.7091622905222
5960,299.68318084009064
5961,300.05068359051376
5962,300.3616747170763
5963,300.4754092994094
5964,300.6403695050878
5965,300.8453557320504
5966,301.1872058996107
5967,301.2617562943612
5968,301.0538071097005
5969,300.5991922137457
5970,300.10595259120026
5971,299.7838348344146
5972,299.5917499568327
5973,299.6121304306178
5974,299.7009599462906
5975,299.74978037179875
5976,299.8888198631544
5977,300.16573162368854
5978,300.58426323464136
5979,300.7762042164762
5980,300.7083525644961
5981,300.4643031316735
5982,300.2843253743443
5983,300.10352330527934
5984,300.0874995286396
5985,300.19277385145887
5986,300.43467788766566
5987,300.6919705356172
5988,300.7952833511297
5989,300.7419782101246
5990,300.7236269291969
5991,300.80668582081125
5992,300.8176410302001
5993,300.4836983005396
5994,299.8541240719505
5995,299.2532316575132
5996,299.00763095994824
5997,299.1181437028318
5998,299.4696597204734
5999,
