Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp585,ssp585
95,297.66373618885706,299.6261412930739,298.4375745206485,300.1337709602439,299.17381189896315,301.2073512903298,298.19805622832615,298.0710168810868,298.4766005673182,301.54850732728437,299.92540270271553,300.89464423679686,303.14960652858986,298.84438170946254,298.3497620996538,303.4308303878333,299.73665445111345,298.0414446931817
96,297.72656449756454,299.7580774758413,298.586101625891,300.36931796727066,299.41285753974967,301.59329513668513,298.5293299631083,298.47650606112717,298.4285579296605,301.8506576968184,300.128840280117,301.07204067068153,303.23594254452837,299.3882716972187,298.71706544312633,303.6103699895684,299.8895628374212,298.10043455711616
97,298.13764612950166,300.25695180542033,298.92264306147564,300.74906911803544,299.7880633181262,301.99161304781137,299.0664398883392,299.0373386342762,298.90103759655426,302.1709565282381,300.402061675373,301.2355107237891,302.8712458229161,300.0985052593108,299.2734229960913,303.5665879698319,300.2425156208629,298.4801842692666
98,298.806650366959,301.1074499380697,299.32271780988145,301.25118463339373,300.19415330666567,302.30412020475995,299.6351432987058,299.72661417616996,299.6394186540303,302.4665209332331,300.6987047955713,301.4117303500513,302.183559623559,300.8289318586733,299.9609948679506,303.347890017715,300.7950060910808,299.0543780897946
99,299.41694496045346,301.94525216692364,299.7322909372063,301.71107733912385,300.55265729683555,302.52557387460257,300.05008306813085,300.40293317314485,300.2310541938147,302.6772436960952,300.9218057179927,301.52446068676045,301.5866390662724,301.4507944502184,300.5862982310462,303.047923625754,301.401908496785,299.66815702713086
100,299.763810258258,302.4587792728466,300.00765107621083,301.81595270211557,300.714692128596,302.3873613747781,300.22247274083674,300.8527953951248,300.4980656347397,302.6484966913018,300.9671542173758,301.3965149467931,301.0113944585885,301.90004700703395,300.992157592664,302.4028373863627,301.8667796601,300.0764168788777
101,299.78799149866984,302.6211029708606,300.11888814829564,301.2545922127252,300.5787124684984,301.6155801733923,300.21663736368674,300.9571075202044,300.45667011211907,302.2245852025783,300.7970849880184,300.8841408081989,300.4132051012312,302.09846529658535,301.1288831950074,301.30631412640497,302.0644800013454,300.34912126121486
102,299.5120001367097,302.58473977487955,299.9342797678057,300.29012643057496,300.00368515293644,300.43261113072293,299.87997641362824,300.70431410608563,300.0281008288419,301.36211055860497,300.24933323479553,300.04276169926305,299.5122408960901,301.9188199919845,301.0075123152289,299.9901103551966,301.82893503358315,300.2032743118283
103,299.0127996083505,302.4483030650063,299.5464867556124,299.44704075227384,299.1752916816927,299.3398552418009,299.43320832853465,300.32145926846465,299.3634535369983,300.4393112871487,299.55586992411463,299.11925488020114,298.5251021563434,301.35926398651617,300.69561366845323,299.0497228495098,301.41678934474595,299.65061849105933
104,298.4368931038078,302.4674604425201,299.1365026299483,298.9919806885225,298.480461903167,298.93446800026464,299.0398372585036,300.0750138471329,298.5966045291926,299.8879605008897,299.00229257278914,298.43156750913727,297.6232912676447,300.8136911790778,300.391900469723,298.6151081292872,301.1346402570933,298.90028864734217
105,298.0090865886297,302.73115296689645,298.9620727896193,298.93187059586853,298.10798682992544,299.0278450946232,298.89141277468997,300.10406930746325,298.2116298668661,299.82597457898214,298.86477925696954,298.22835595134796,297.28193510852776,300.6634190266719,300.2879103388963,298.52612176100524,301.2959289372299,298.4447747780664
106,297.75115346425235,303.15484247664625,299.0398658289119,299.08849992248474,298.0828582480611,299.3106478424533,298.9433241197174,300.40981525202807,298.07419787288273,300.145612958167,299.08304502236405,298.33294477516245,297.47651826445673,300.97363134939343,300.44336963275873,298.59778592405763,301.7804478642556,298.44504005266646
107,297.70073341310757,303.35248645418955,299.2509290690935,299.397871159661,298.0890922796834,299.5136363476838,299.07557608377334,300.64092324576956,298.2111087256492,300.3919399832118,299.3664551872909,298.57571294280757,297.8869578716911,301.3316930143778,300.65685621195496,298.75058632341614,302.3541885682751,298.68999433458185
108,297.81236288837596,303.2756873598878,299.57252717178085,299.78613938847934,298.1876195860382,299.70909378314934,299.2571961004573,300.82614552647823,298.42651975472876,300.5445172990544,299.6284530461267,298.8454684458674,298.24965860930695,301.59140759913475,301.0124645550174,299.18973118872754,302.88866952116024,299.05608767488917
109,298.31732031448723,302.88583177147456,300.09034464533164,300.1730509153404,298.570920399808,300.159625627435,299.6280716635779,300.9777705880843,298.948894693106,300.74942287769846,300.0653612660283,299.36252740285454,298.71534578630957,301.80683188743416,301.4718353019269,299.8370287035072,303.3932411481994,299.55777876781
110,298.9460118033309,302.52832751846216,300.786650445469,300.62939170295977,299.2720215496335,300.8542273707323,300.2507299539456,301.15945526462207,299.6629646555871,301.1178023832487,300.62095462828853,300.02700297618725,299.51390928384325,302.22970034748204,302.0217401909328,300.5941858304049,303.715714705822,300.2906630007007
111,299.54462896243615,302.2084201879612,301.2588760491266,301.15530781219985,300.01063567602165,301.47416544360163,300.9219413776685,301.1727750168065,300.30667242266713,301.55833031207425,301.26299399805777,300.76662352665164,300.3213075701224,302.63757621812994,302.4386105491569,301.2436117920258,303.91439350128917,300.95849254240846
112,299.7967114165188,301.59490532891306,301.44053504493843,301.6865920101086,300.46967601347484,301.825190949197,301.5104629049988,301.1031630005576,300.6896666022634,301.64842448318274,301.645698330568,301.3387140705999,300.94570167097726,302.9344638840326,302.52830858152606,301.60159082976725,303.98747774593875,301.50183922295406
113,299.72594858517385,300.61934356111647,301.194154092911,302.00921043374024,300.521655237157,301.6848608173918,301.6863938426275,300.80095059838965,300.69383478022513,301.25267102281765,301.74145201680403,301.4832027646198,301.1205077020385,302.7226464254921,302.2617151605077,301.56169368883025,303.8708851279777,301.6293597174048
114,299.23721990523785,299.366191835556,300.661688504162,301.8253935619485,300.2423461882199,301.19317031359066,301.4282289164205,300.08418413294424,300.3964445895817,300.38312268135996,301.38104633897734,301.1479641790257,300.86856952021475,302.0821620107551,301.64164375301885,301.0645740382069,303.12985477737675,301.37915228487924
115,298.531856569126,298.30944201913786,299.960423869182,301.3454165331393,299.85199524161715,300.5701406172732,300.8803467413431,299.2135029617343,300.0683611781378,299.6017892727461,300.8807649396114,300.76624236622894,300.4486708023458,301.3638749502417,301.00828850816424,300.5889823201618,302.0865924545891,301.013522175028
116,297.86142384434635,297.5827387523619,299.33979293544104,300.9801344744762,299.5049746331618,300.2041480587919,300.4968612188867,298.4736677880397,299.8665432203996,299.04189251558734,300.5886829990466,300.6466531537902,300.0418350538543,300.90781593878165,300.6817260717784,300.3236679597073,301.1292773313549,300.81062168159656
117,297.43418433533583,297.33376503200293,298.983087006101,300.9716507730497,299.4703397767558,300.20514170038115,300.38540146507313,298.3735354295315,299.9004628736127,299.1046891010938,300.6930887623562,300.7876745089959,300.02176758888953,300.8802067890422,300.74200340129335,300.2772793735075,300.6924707786007,300.9975041778115
118,297.3435924708409,297.4906773655661,298.9286197023903,301.36867001819087,299.65897402344837,300.4666199680312,300.46445426855456,298.50749337198266,300.0611894868261,299.35620052078986,301.08573696993807,301.06056257953105,300.2707975249257,301.13139281667804,301.04738303445157,300.419185584452,300.6877875439273,301.41135426607366
119,297.4421684146161,297.6728072963474,298.9612357992514,301.7360590844623,299.97404745352895,300.7471099356616,300.5269595265002,298.6941653811225,300.28723839946764,299.77187364785055,301.38007039263715,301.33823090914296,300.57032289952195,301.4335816133892,301.4174739309078,300.6337090612872,300.7830678049906,301.80191253793754
120,297.7317114512044,297.95327504667404,299.0205728843436,301.9724554763596,300.28423852935384,300.9783947691181,300.6066764111195,298.7482451098606,300.5109126214273,300.04705310998753,301.5601603018599,301.5526119908556,300.85741182744215,301.69096984727616,301.7776328644788,300.9344470416981,300.97125651458686,302.1242629724586
121,298.239311796839,298.45776952992577,299.3463383684486,301.9622010207276,300.7813734219766,301.19152900610186,300.86445944909536,299.0875818701442,300.74201804566184,300.48123342158846,301.7193939427612,301.7149173322798,301.42119939951266,302.0345650411038,302.1295970477467,301.25769407572517,301.2375256522399,302.4644490348789
122,298.92613826990174,299.20070256551264,299.84945251374063,301.8261220625991,301.30237419558847,301.4289869443548,301.154382381914,299.7159941841497,300.9673660562341,300.94021238401086,301.89734813731417,301.8847519313797,302.2574992967829,302.47463260291323,302.3565987245964,301.623156374055,301.59137732250093,302.8194780418448
123,299.56193528932045,299.87851528763946,300.29008350442547,301.61078467885295,301.83691737369554,301.69806498977454,301.49890367833444,300.33141518596113,301.2077935741208,301.23494000527324,301.7781433724742,302.06255511707735,303.0681365541117,302.90802989329273,302.5914135314651,302.1444899638779,301.9463570638697,303.21651514041196
124,299.93669963383604,300.2996307158933,300.43387044634215,301.27683069700134,302.17645384364516,301.85915470603186,301.6475840523017,300.6999748276282,301.2869364591914,301.16534772652153,301.2101973627171,302.100775888385,303.6322611838132,303.19150479587864,302.79973507351406,302.6219994077421,302.21098596644083,303.5419581025765
125,299.927390859091,300.4703100982833,300.26061720277335,300.6651737854702,302.32008993076016,301.48033676887263,301.4569477899413,300.67303948770905,300.9838254841889,300.61564924071786,300.21704115838617,301.7581087515434,303.82355424479607,303.1069841970819,302.7604940206211,302.82024431325226,302.19270503814556,303.7210726942278
126,299.5714678400985,300.30477624155765,299.86059687082434,299.7675773322331,302.1611440996583,300.5932394132448,300.8076339004592,300.46730655693506,300.419618189655,299.6033216197479,299.07537507703154,301.0173258301473,303.65906614493736,302.55929125479497,302.34842220797884,302.6617525128172,301.778462397434,303.4114611363605
127,299.18887183395606,300.17104898154656,299.3702913663954,298.81466146543147,301.82561882647883,299.4942194116575,300.07318993647925,300.2500226335497,299.7606847230715,298.5172770355303,298.1182896212841,300.121701262082,303.2604660570834,301.8671675789985,301.6730627524222,302.36580442469216,301.13764652605187,302.8134967346963
128,298.7988636135399,300.21375608249383,298.90123053349595,298.06441856504114,301.6388712810047,298.81364965244103,299.6262011301812,300.29094602202906,299.1212032026746,297.5171443784822,297.3823617280858,299.40270084623444,303.03228541924733,301.23874042414434,301.17655792361796,302.271515214348,300.60554743030866,302.26037535617434
129,298.73251641112046,300.5338616193821,298.79005027642944,297.749379006073,301.69501912333,298.65799017557754,299.5821283548748,300.57158784731183,298.64722442496844,297.01034251258335,297.1121398157215,299.0366221985476,303.08550199160436,301.06281671417236,301.03486715082397,302.50929043491607,300.54747938870963,302.17580903194306
130,298.8345539156572,301.01263947827067,298.8719363870625,297.72163439158135,302.0180361723936,298.81612532811204,299.69761236146564,300.8910425521633,298.38767024053595,296.88172175549016,297.14134299572004,298.9144254473504,303.4158664819643,301.22298018346095,301.29265634328425,303.03440756097774,300.8669602592274,302.4112644691731
131,299.12530236773523,301.42609130028274,299.09996167263466,297.7965328694829,302.27650358655956,298.82375130290524,299.72720164715656,301.09637142708016,298.39910516739405,297.0201290345573,297.3522775246566,298.909777963879,303.64501061029415,301.5572561036027,301.6829697317591,303.567201141418,301.2962960983002,302.81192447832854
132,299.4213422301131,301.76631887380466,299.3312489476569,298.0147019344092,302.3828608158682,298.7920631487343,299.6620981404429,301.2176805884458,298.62137923294546,297.3969863517922,297.54664629511706,298.92991134680705,303.79597125963085,301.8523540034889,301.98606392062294,303.813727088675,301.5456808086231,303.0788773316535
133,299.8834997324839,301.9692161256576,299.76556941796827,298.4759481298675,302.47349709886106,299.08412622572564,299.72777404627806,301.3338461195422,299.0150908913732,298.06483624091396,297.92226000913337,299.0960722088191,303.7975234666388,302.18396093302766,302.22523807443105,303.8868915910587,301.64245474368477,303.202653342421
134,300.45209139550997,302.14969407143457,300.4549705129407,299.2343647531591,302.5579293559752,299.80309989226606,299.99672311481294,301.40020951427,299.61138821525924,298.9165458237483,298.5692928382951,299.2975765320585,303.8114748214155,302.6501394767549,302.52560671374766,303.8545829691047,301.68515043700046,303.1464579913845
