Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585,ssp585
484,298.6707357647341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,297.3311244519681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,299.5111366052445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,297.126421160371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,298.47809076369555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,296.99815213138777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,299.10818298403376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,299.8994988127203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,299.9849062981775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,299.3520970008919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,298.91803769511847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,300.49842828053033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,299.2146942445113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,298.48194261161774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,299.32266768110986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,298.74105390304015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,297.61098907182395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,296.7432195595991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,298.171339202056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,298.7094142055339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,297.77161902450075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,298.43849908994486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,297.77992823066523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,299.02010364177653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,301.1274711363312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,298.5573102634405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,294.9996244840958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,297.4847941006687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,298.7998123522004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,299.25770693161155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,300.42546212832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,299.2324778870904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,300.572300544614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,297.43009495740216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,298.6259810513497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,299.53687716219184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,298.67687075872334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,297.20391546880654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,300.3526939425174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,300.7284403203701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,297.5142322815455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,298.79531883407213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,300.5005915597672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,297.7493724434767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,296.81387636674003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,298.8534594830789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,301.78201585469554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,297.15129892279884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,295.893453281835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,297.7229003861027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,298.693341479028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,299.02125281463674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,299.3383259887771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,298.089570391895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,296.7798960508796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,298.7820789856519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,298.8115722661376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,300.0488632769998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,298.35431721086076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,297.2817252222798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,298.7827017533091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,300.60300677301484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,299.7963740359999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,297.1012998611977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,296.7549522678033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,298.5217185958451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,297.3404012756667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,297.29200169343216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,298.54511665788647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,297.4141095404687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,298.0570529501873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,300.3296170957114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,299.09306359984333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,298.6851469852559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,299.4043920250194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,299.3370569724211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,296.99093119676496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,298.98942960073106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,298.42629184990955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,299.54384566649907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,297.9595151653479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,300.8558607769955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,297.06308458769394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,299.271640568446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,299.7722307842777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,297.3326028712865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,297.5666010352863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,298.6611931890702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,299.6139752384832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,298.55403743001995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,297.9654473805674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,298.17754598395726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,297.590440939369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,299.6855754217459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,299.9813486219486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,297.22862964429913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,297.4985865818471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,299.23598313674137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,298.21552063014315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,299.51493553838554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,299.14661549748627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,299.5226858989392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,296.7756436238457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,298.61819838341506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,299.3536573059717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,298.5723775178289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,299.1535535771129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,297.7141132343912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,299.72189996319094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,299.3157702663712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,299.2696963274632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,299.2804187026866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,297.6512603198296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,296.2046074211943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,297.90402171586317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,301.2839281859533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,298.61504000691906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,300.10599434552324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,299.2199628989097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,297.7256895990325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,299.15578762368415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,298.34152419795186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,297.99275622969657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,299.3677527433398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,299.3334712556974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,297.5142530305107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,299.58386222225863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,299.88426943370337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,298.28107829588754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,297.97179478274353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,297.5632653229916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,299.18351807248206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,300.00220406405515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,298.1733500282471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,298.8682774934109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,299.8824874197162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,298.57066332821813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,299.0835498440781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,298.61140290157687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,299.3046140882547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,298.23965591563234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,298.91146505395244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,298.22490334917944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,300.12224312290186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,299.06104508804856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,298.43780728999224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,297.9738514945867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,298.8729549337569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,298.20914947743904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,298.8064752329841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,299.0986763952515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,300.15035308766574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,299.88200396571983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,297.3481625010657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,298.97027540672116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,298.31476684796877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,298.8244723828184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,297.6459476703937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,298.2372141387438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,299.54233383175716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,298.95115842106566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,296.4147609090382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,297.7995562411639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,299.79091191827405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,298.7451693966855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,297.64201808157196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,299.4884243498401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,297.70443125919763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,298.47840025789566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,297.5488178819776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,298.7410895873734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,300.4107582949886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,296.7232954583042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,298.1831720200914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,298.82075158892434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,300.260470825573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,297.20017574059847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,298.5460499784361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,297.4371983112995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,298.0900483036944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,299.2445875672014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,298.6461440591158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,296.6216589723216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,298.8688839471503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,297.39463925685595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,299.278435550423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,300.16293606724076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,299.9247221549037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,298.8925677782247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,297.26124595080887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,298.88603715889235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,297.31970322102603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,299.3133077967616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,299.7274568933659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,298.1454579912565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,297.84009359575003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,297.1751512032361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,298.94756236024904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,300.27152181080356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,300.10015799042634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,296.09460485188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,298.40677311001633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,300.0349377859209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,297.8990783153445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,298.26115220682755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,297.3509137636865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,299.7846757322533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,298.42881790197924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,298.939038116773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,299.4934197897933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,297.7128488080794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,299.2004772219484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,297.50848094533893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,299.31738224822857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,298.4477390736845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,299.65416189442897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,298.32914952081904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,297.6076457971431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,299.8167821391949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,301.66082962811197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,297.456348360929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,298.39569284250894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,298.80921732583187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,299.6971807249461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,298.2059104908537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,299.3927717660625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,298.8716154952505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,297.9401509247314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,298.83509254929606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,301.26026594479873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,297.3398451556373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,298.17693730188194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,299.35154859815776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,301.08329353705585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,296.86532363780157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,298.35387053342873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,299.9444342543214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,299.5291506875438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,298.32835448439795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,298.69901840670235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,299.63698124983466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,300.44806902614044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,298.4473640143667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,300.9476048410541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,297.47930187503863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,297.7720091724366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,299.9477591203675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,299.4741754538406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,298.8340447651005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,298.4433764779003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,297.6820856207252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,296.38066591693104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,298.01473170224796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,300.34261625025187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,296.69103407301765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,298.15314675515265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,301.3785590436237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,298.5410117230943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,299.10742083591146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,298.9525425727674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,301.3388304910106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,298.49070140636536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,299.12521238278305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,298.08472148942496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,297.9774363133467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,297.71160314098125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
