Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
652,301.0848245033712,,,,,,,,,,,,,,,,,,,,,,,
653,299.61820425615343,,,,,,,,,,,,,,,,,,,,,,,
654,299.9480336085424,,,,,,,,,,,,,,,,,,,,,,,
655,302.2526367969837,,,,,,,,,,,,,,,,,,,,,,,
656,297.76405547793905,,,,,,,,,,,,,,,,,,,,,,,
657,300.14559312416424,,,,,,,,,,,,,,,,,,,,,,,
658,303.0970934754687,,,,,,,,,,,,,,,,,,,,,,,
659,297.782545510813,,,,,,,,,,,,,,,,,,,,,,,
660,298.4831889293828,,,,,,,,,,,,,,,,,,,,,,,
661,300.1423434386292,,,,,,,,,,,,,,,,,,,,,,,
662,300.7215622784228,,,,,,,,,,,,,,,,,,,,,,,
663,301.15420045095203,,,,,,,,,,,,,,,,,,,,,,,
664,298.9846045825504,,,,,,,,,,,,,,,,,,,,,,,
665,298.11146244402573,,,,,,,,,,,,,,,,,,,,,,,
666,299.7144214284238,,,,,,,,,,,,,,,,,,,,,,,
667,298.3695087704413,,,,,,,,,,,,,,,,,,,,,,,
668,299.9135279608513,,,,,,,,,,,,,,,,,,,,,,,
669,299.99297363556394,,,,,,,,,,,,,,,,,,,,,,,
670,298.9080944226539,,,,,,,,,,,,,,,,,,,,,,,
671,299.44539067649094,,,,,,,,,,,,,,,,,,,,,,,
672,299.6875127813977,,,,,,,,,,,,,,,,,,,,,,,
673,300.52102189731465,,,,,,,,,,,,,,,,,,,,,,,
674,298.75866857312263,,,,,,,,,,,,,,,,,,,,,,,
675,300.59315557127803,,,,,,,,,,,,,,,,,,,,,,,
676,299.78098881183183,,,,,,,,,,,,,,,,,,,,,,,
677,301.56604545738446,,,,,,,,,,,,,,,,,,,,,,,
678,300.47259954432667,,,,,,,,,,,,,,,,,,,,,,,
679,299.57369148585957,,,,,,,,,,,,,,,,,,,,,,,
680,300.2510222800325,,,,,,,,,,,,,,,,,,,,,,,
681,296.4159287539623,,,,,,,,,,,,,,,,,,,,,,,
682,298.58960118814247,,,,,,,,,,,,,,,,,,,,,,,
683,299.51805123336857,,,,,,,,,,,,,,,,,,,,,,,
684,300.2523300489386,,,,,,,,,,,,,,,,,,,,,,,
685,299.08097527441555,,,,,,,,,,,,,,,,,,,,,,,
686,300.3270096447396,,,,,,,,,,,,,,,,,,,,,,,
687,302.2949946188102,,,,,,,,,,,,,,,,,,,,,,,
688,298.84404715140636,,,,,,,,,,,,,,,,,,,,,,,
689,298.07536167070907,,,,,,,,,,,,,,,,,,,,,,,
690,300.2608412566102,,,,,,,,,,,,,,,,,,,,,,,
691,297.29640582418386,,,,,,,,,,,,,,,,,,,,,,,
692,299.79830853685144,,,,,,,,,,,,,,,,,,,,,,,
693,301.6840283322295,,,,,,,,,,,,,,,,,,,,,,,
694,299.7363115670594,,,,,,,,,,,,,,,,,,,,,,,
695,300.3981129842769,,,,,,,,,,,,,,,,,,,,,,,
696,299.70496559867087,,,,,,,,,,,,,,,,,,,,,,,
697,301.3366702061299,,,,,,,,,,,,,,,,,,,,,,,
698,296.9258214360238,,,,,,,,,,,,,,,,,,,,,,,
699,298.7745921452077,,,,,,,,,,,,,,,,,,,,,,,
700,299.0699350423525,,,,,,,,,,,,,,,,,,,,,,,
701,301.1038665328468,,,,,,,,,,,,,,,,,,,,,,,
702,298.12717795854724,,,,,,,,,,,,,,,,,,,,,,,
703,297.6425488808389,,,,,,,,,,,,,,,,,,,,,,,
704,298.7546398191345,,,,,,,,,,,,,,,,,,,,,,,
705,301.33083151797746,,,,,,,,,,,,,,,,,,,,,,,
706,298.6379627284887,,,,,,,,,,,,,,,,,,,,,,,
707,299.99554797257,,,,,,,,,,,,,,,,,,,,,,,
708,298.5849885996213,,,,,,,,,,,,,,,,,,,,,,,
709,300.5111450183572,,,,,,,,,,,,,,,,,,,,,,,
710,299.1706393273765,,,,,,,,,,,,,,,,,,,,,,,
711,300.73542916208515,,,,,,,,,,,,,,,,,,,,,,,
712,297.3431679529209,,,,,,,,,,,,,,,,,,,,,,,
713,300.3810985689334,,,,,,,,,,,,,,,,,,,,,,,
714,298.6396731586456,,,,,,,,,,,,,,,,,,,,,,,
715,298.1604251371696,,,,,,,,,,,,,,,,,,,,,,,
716,299.07881010403463,,,,,,,,,,,,,,,,,,,,,,,
717,300.7097895423357,,,,,,,,,,,,,,,,,,,,,,,
718,300.8167635165297,,,,,,,,,,,,,,,,,,,,,,,
719,297.4896350170484,,,,,,,,,,,,,,,,,,,,,,,
720,300.11513207398383,,,,,,,,,,,,,,,,,,,,,,,
721,301.67910457281687,,,,,,,,,,,,,,,,,,,,,,,
722,300.9768310980944,,,,,,,,,,,,,,,,,,,,,,,
723,298.9803254778799,,,,,,,,,,,,,,,,,,,,,,,
724,300.27058011700404,,,,,,,,,,,,,,,,,,,,,,,
725,302.40693798826084,,,,,,,,,,,,,,,,,,,,,,,
726,297.46358328147335,,,,,,,,,,,,,,,,,,,,,,,
727,299.61067340059986,,,,,,,,,,,,,,,,,,,,,,,
728,300.56953806997967,,,,,,,,,,,,,,,,,,,,,,,
729,298.31860937047867,,,,,,,,,,,,,,,,,,,,,,,
730,300.28400946062175,,,,,,,,,,,,,,,,,,,,,,,
731,302.56182882385167,,,,,,,,,,,,,,,,,,,,,,,
732,297.2489204067778,,,,,,,,,,,,,,,,,,,,,,,
733,300.67008845966546,,,,,,,,,,,,,,,,,,,,,,,
734,300.42241449652585,,,,,,,,,,,,,,,,,,,,,,,
735,300.51989744205235,,,,,,,,,,,,,,,,,,,,,,,
736,299.80201167610056,,,,,,,,,,,,,,,,,,,,,,,
737,301.829708621663,,,,,,,,,,,,,,,,,,,,,,,
738,299.10738459482053,,,,,,,,,,,,,,,,,,,,,,,
739,300.0413102599937,,,,,,,,,,,,,,,,,,,,,,,
740,302.5651642756455,,,,,,,,,,,,,,,,,,,,,,,
741,297.6989802790932,,,,,,,,,,,,,,,,,,,,,,,
742,298.7992575977407,,,,,,,,,,,,,,,,,,,,,,,
743,301.5149396223025,,,,,,,,,,,,,,,,,,,,,,,
744,301.21233357835104,,,,,,,,,,,,,,,,,,,,,,,
745,299.33091033108707,,,,,,,,,,,,,,,,,,,,,,,
746,299.5344596454716,,,,,,,,,,,,,,,,,,,,,,,
747,301.1480498916374,,,,,,,,,,,,,,,,,,,,,,,
748,299.1579408363172,,,,,,,,,,,,,,,,,,,,,,,
749,299.3661116643228,,,,,,,,,,,,,,,,,,,,,,,
750,300.0011139074234,,,,,,,,,,,,,,,,,,,,,,,
751,297.0623962346494,,,,,,,,,,,,,,,,,,,,,,,
752,298.6704256857079,,,,,,,,,,,,,,,,,,,,,,,
753,301.2161566114504,,,,,,,,,,,,,,,,,,,,,,,
754,299.82038735803627,,,,,,,,,,,,,,,,,,,,,,,
755,301.7332135758375,,,,,,,,,,,,,,,,,,,,,,,
756,299.51502666662583,,,,,,,,,,,,,,,,,,,,,,,
757,299.08590192108585,,,,,,,,,,,,,,,,,,,,,,,
758,298.8667142218492,,,,,,,,,,,,,,,,,,,,,,,
759,300.52587190663667,,,,,,,,,,,,,,,,,,,,,,,
760,299.3395001170896,,,,,,,,,,,,,,,,,,,,,,,
761,300.5375116824625,,,,,,,,,,,,,,,,,,,,,,,
762,297.9552221062054,,,,,,,,,,,,,,,,,,,,,,,
763,300.6144217726839,,,,,,,,,,,,,,,,,,,,,,,
764,297.9780690067703,,,,,,,,,,,,,,,,,,,,,,,
765,299.68977161240497,,,,,,,,,,,,,,,,,,,,,,,
766,301.8755519333443,,,,,,,,,,,,,,,,,,,,,,,
767,298.6892844261889,,,,,,,,,,,,,,,,,,,,,,,
768,298.06345335474424,,,,,,,,,,,,,,,,,,,,,,,
769,300.3809615533378,,,,,,,,,,,,,,,,,,,,,,,
770,298.30532707817684,,,,,,,,,,,,,,,,,,,,,,,
771,298.6850927170414,,,,,,,,,,,,,,,,,,,,,,,
772,301.48881724408074,,,,,,,,,,,,,,,,,,,,,,,
773,298.52888026636816,,,,,,,,,,,,,,,,,,,,,,,
774,298.27573873928515,,,,,,,,,,,,,,,,,,,,,,,
775,301.73788143762755,,,,,,,,,,,,,,,,,,,,,,,
776,301.0836853755182,,,,,,,,,,,,,,,,,,,,,,,
777,299.5191742139447,,,,,,,,,,,,,,,,,,,,,,,
778,299.6932744246248,,,,,,,,,,,,,,,,,,,,,,,
779,300.10097888951873,,,,,,,,,,,,,,,,,,,,,,,
780,299.189055310832,,,,,,,,,,,,,,,,,,,,,,,
781,300.3339533952647,,,,,,,,,,,,,,,,,,,,,,,
782,301.33120666726404,,,,,,,,,,,,,,,,,,,,,,,
783,299.0485509955202,,,,,,,,,,,,,,,,,,,,,,,
784,297.1608986832194,,,,,,,,,,,,,,,,,,,,,,,
785,300.7874527371023,,,,,,,,,,,,,,,,,,,,,,,
786,300.7953008719891,,,,,,,,,,,,,,,,,,,,,,,
787,299.6310346325375,,,,,,,,,,,,,,,,,,,,,,,
788,299.3242329463247,,,,,,,,,,,,,,,,,,,,,,,
789,300.78988580082023,,,,,,,,,,,,,,,,,,,,,,,
790,297.91539369133886,,,,,,,,,,,,,,,,,,,,,,,
791,299.7366395236026,,,,,,,,,,,,,,,,,,,,,,,
792,300.3674294382188,,,,,,,,,,,,,,,,,,,,,,,
793,302.7811097914115,,,,,,,,,,,,,,,,,,,,,,,
794,297.75004813553045,,,,,,,,,,,,,,,,,,,,,,,
795,299.16937200399775,,,,,,,,,,,,,,,,,,,,,,,
796,301.75440633828237,,,,,,,,,,,,,,,,,,,,,,,
797,298.7406499373117,,,,,,,,,,,,,,,,,,,,,,,
798,300.58194695875363,,,,,,,,,,,,,,,,,,,,,,,
799,299.547349072569,,,,,,,,,,,,,,,,,,,,,,,
800,300.5346611207786,,,,,,,,,,,,,,,,,,,,,,,
801,303.3232993407659,,,,,,,,,,,,,,,,,,,,,,,
802,297.6863897474842,,,,,,,,,,,,,,,,,,,,,,,
803,299.38942233942424,,,,,,,,,,,,,,,,,,,,,,,
804,300.8484297188233,,,,,,,,,,,,,,,,,,,,,,,
805,299.69070004116617,,,,,,,,,,,,,,,,,,,,,,,
806,298.70603298887994,,,,,,,,,,,,,,,,,,,,,,,
807,300.80855027708736,,,,,,,,,,,,,,,,,,,,,,,
808,300.9151081355671,,,,,,,,,,,,,,,,,,,,,,,
809,298.35597702313726,,,,,,,,,,,,,,,,,,,,,,,
810,299.4207560412531,,,,,,,,,,,,,,,,,,,,,,,
811,299.90427915846476,,,,,,,,,,,,,,,,,,,,,,,
812,301.4329010399492,,,,,,,,,,,,,,,,,,,,,,,
813,298.9616522105202,,,,,,,,,,,,,,,,,,,,,,,
814,299.7230291410569,,,,,,,,,,,,,,,,,,,,,,,
815,302.874053501145,,,,,,,,,,,,,,,,,,,,,,,
816,297.52990153282195,,,,,,,,,,,,,,,,,,,,,,,
817,297.0851821110893,,,,,,,,,,,,,,,,,,,,,,,
818,299.89876466348187,,,,,,,,,,,,,,,,,,,,,,,
819,299.20014991832596,,,,,,,,,,,,,,,,,,,,,,,
820,300.9113669403423,,,,,,,,,,,,,,,,,,,,,,,
821,299.50387906612144,,,,,,,,,,,,,,,,,,,,,,,
822,299.31790992087485,,,,,,,,,,,,,,,,,,,,,,,
823,297.7150979424791,,,,,,,,,,,,,,,,,,,,,,,
824,299.69328072261175,,,,,,,,,,,,,,,,,,,,,,,
825,299.8875686010792,,,,,,,,,,,,,,,,,,,,,,,
826,300.99263963076316,,,,,,,,,,,,,,,,,,,,,,,
827,300.0434104545662,,,,,,,,,,,,,,,,,,,,,,,
828,299.0129906244402,,,,,,,,,,,,,,,,,,,,,,,
829,300.0481848475319,,,,,,,,,,,,,,,,,,,,,,,
830,301.6399856645724,,,,,,,,,,,,,,,,,,,,,,,
831,300.1632935286025,,,,,,,,,,,,,,,,,,,,,,,
832,299.43672705203795,,,,,,,,,,,,,,,,,,,,,,,
833,302.30249782036117,,,,,,,,,,,,,,,,,,,,,,,
834,298.05472001632694,,,,,,,,,,,,,,,,,,,,,,,
835,298.96323710581504,,,,,,,,,,,,,,,,,,,,,,,
836,298.21346253413105,,,,,,,,,,,,,,,,,,,,,,,
837,300.19129505481555,,,,,,,,,,,,,,,,,,,,,,,
838,297.47777666590923,,,,,,,,,,,,,,,,,,,,,,,
839,299.0985993284587,,,,,,,,,,,,,,,,,,,,,,,
840,299.6170565450562,,,,,,,,,,,,,,,,,,,,,,,
841,298.97329022194384,,,,,,,,,,,,,,,,,,,,,,,
842,301.53647704096124,,,,,,,,,,,,,,,,,,,,,,,
843,300.5858688798109,,,,,,,,,,,,,,,,,,,,,,,
844,299.59809871703027,,,,,,,,,,,,,,,,,,,,,,,
845,300.4181670235444,,,,,,,,,,,,,,,,,,,,,,,
846,298.7346735425355,,,,,,,,,,,,,,,,,,,,,,,
847,299.4003203289154,,,,,,,,,,,,,,,,,,,,,,,
848,302.25054328328787,,,,,,,,,,,,,,,,,,,,,,,
849,301.067015764973,,,,,,,,,,,,,,,,,,,,,,,
850,299.88092623990684,,,,,,,,,,,,,,,,,,,,,,,
851,300.6463811085115,,,,,,,,,,,,,,,,,,,,,,,
852,302.44858571756566,,,,,,,,,,,,,,,,,,,,,,,
853,298.8903983939115,,,,,,,,,,,,,,,,,,,,,,,
854,299.32944660789474,,,,,,,,,,,,,,,,,,,,,,,
855,299.5719474927084,,,,,,,,,,,,,,,,,,,,,,,
856,301.5306845327454,,,,,,,,,,,,,,,,,,,,,,,
857,296.38983442490775,,,,,,,,,,,,,,,,,,,,,,,
858,299.01533177056893,,,,,,,,,,,,,,,,,,,,,,,
859,300.2387571728569,,,,,,,,,,,,,,,,,,,,,,,
860,303.22436243412267,,,,,,,,,,,,,,,,,,,,,,,
861,298.29659438680807,,,,,,,,,,,,,,,,,,,,,,,
862,300.51240714226986,,,,,,,,,,,,,,,,,,,,,,,
863,299.4859173171358,,,,,,,,,,,,,,,,,,,,,,,
864,301.3237426224163,,,,,,,,,,,,,,,,,,,,,,,
865,300.5722758226722,,,,,,,,,,,,,,,,,,,,,,,
866,299.9021254648974,,,,,,,,,,,,,,,,,,,,,,,
867,299.6427230068802,,,,,,,,,,,,,,,,,,,,,,,
868,300.483710234468,,,,,,,,,,,,,,,,,,,,,,,
869,299.023778789986,,,,,,,,,,,,,,,,,,,,,,,
870,300.32525681587344,,,,,,,,,,,,,,,,,,,,,,,
871,301.8716068043397,,,,,,,,,,,,,,,,,,,,,,,
872,298.5851752674775,,,,,,,,,,,,,,,,,,,,,,,
873,298.7010663612101,,,,,,,,,,,,,,,,,,,,,,,
874,299.3736685388201,,,,,,,,,,,,,,,,,,,,,,,
875,300.2398412080616,,,,,,,,,,,,,,,,,,,,,,,
876,299.75269345331026,,,,,,,,,,,,,,,,,,,,,,,
877,300.4985636290934,,,,,,,,,,,,,,,,,,,,,,,
878,297.8078193488117,,,,,,,,,,,,,,,,,,,,,,,
879,299.4479594925874,,,,,,,,,,,,,,,,,,,,,,,
880,302.8069499511217,,,,,,,,,,,,,,,,,,,,,,,
881,297.60078941287367,,,,,,,,,,,,,,,,,,,,,,,
882,300.26328026947675,,,,,,,,,,,,,,,,,,,,,,,
883,300.50708483084736,,,,,,,,,,,,,,,,,,,,,,,
884,300.00799811985604,,,,,,,,,,,,,,,,,,,,,,,
885,299.41101514038,,,,,,,,,,,,,,,,,,,,,,,
886,299.65603551922817,,,,,,,,,,,,,,,,,,,,,,,
887,301.6146819851255,,,,,,,,,,,,,,,,,,,,,,,
888,298.1171622416362,,,,,,,,,,,,,,,,,,,,,,,
889,299.991502021343,,,,,,,,,,,,,,,,,,,,,,,
890,300.2655991540436,,,,,,,,,,,,,,,,,,,,,,,
891,300.93777188768394,,,,,,,,,,,,,,,,,,,,,,,
892,298.227218087,,,,,,,,,,,,,,,,,,,,,,,
893,300.1713911857721,,,,,,,,,,,,,,,,,,,,,,,
894,298.77894959265467,,,,,,,,,,,,,,,,,,,,,,,
895,298.2107190332986,,,,,,,,,,,,,,,,,,,,,,,
896,300.08175629788155,,,,,,,,,,,,,,,,,,,,,,,
897,302.7848390915662,,,,,,,,,,,,,,,,,,,,,,,
898,297.7071154234357,,,,,,,,,,,,,,,,,,,,,,,
899,299.6836787781484,,,,,,,,,,,,,,,,,,,,,,,
900,299.85361091115254,,,,,,,,,,,,,,,,,,,,,,,
901,302.97574113526707,,,,,,,,,,,,,,,,,,,,,,,
902,298.1728108709856,,,,,,,,,,,,,,,,,,,,,,,
903,300.21328029797104,,,,,,,,,,,,,,,,,,,,,,,
904,302.2898044132127,,,,,,,,,,,,,,,,,,,,,,,
905,297.28655132957107,,,,,,,,,,,,,,,,,,,,,,,
906,298.79592397634,,,,,,,,,,,,,,,,,,,,,,,
907,299.37746052298627,,,,,,,,,,,,,,,,,,,,,,,
908,300.6683856128422,,,,,,,,,,,,,,,,,,,,,,,
909,299.49258231567455,,,,,,,,,,,,,,,,,,,,,,,
910,299.6023376243864,,,,,,,,,,,,,,,,,,,,,,,
911,302.331216430834,,,,,,,,,,,,,,,,,,,,,,,
912,299.1208555005048,,,,,,,,,,,,,,,,,,,,,,,
913,298.2642788851361,,,,,,,,,,,,,,,,,,,,,,,
914,299.88702854333593,,,,,,,,,,,,,,,,,,,,,,,
915,302.1598819119245,,,,,,,,,,,,,,,,,,,,,,,
916,298.785591381051,,,,,,,,,,,,,,,,,,,,,,,
917,297.4882466777969,,,,,,,,,,,,,,,,,,,,,,,
918,298.5594109990077,,,,,,,,,,,,,,,,,,,,,,,
919,300.1385568870228,,,,,,,,,,,,,,,,,,,,,,,
920,300.577192051946,,,,,,,,,,,,,,,,,,,,,,,
921,297.6160165290038,,,,,,,,,,,,,,,,,,,,,,,
922,299.2748825945112,,,,,,,,,,,,,,,,,,,,,,,
923,300.604697289841,,,,,,,,,,,,,,,,,,,,,,,
924,299.333114269383,,,,,,,,,,,,,,,,,,,,,,,
925,300.58291045463085,,,,,,,,,,,,,,,,,,,,,,,
926,298.568077948179,,,,,,,,,,,,,,,,,,,,,,,
927,301.15003845848656,,,,,,,,,,,,,,,,,,,,,,,
928,300.24001151005507,,,,,,,,,,,,,,,,,,,,,,,
929,299.83134781532533,,,,,,,,,,,,,,,,,,,,,,,
930,298.83742822038374,,,,,,,,,,,,,,,,,,,,,,,
931,301.25421884829734,,,,,,,,,,,,,,,,,,,,,,,
932,296.9818445111762,,,,,,,,,,,,,,,,,,,,,,,
933,299.7658916368701,,,,,,,,,,,,,,,,,,,,,,,
934,299.4410779047254,,,,,,,,,,,,,,,,,,,,,,,
935,300.3180295929887,,,,,,,,,,,,,,,,,,,,,,,
936,298.65444220337616,,,,,,,,,,,,,,,,,,,,,,,
937,300.0040394698888,,,,,,,,,,,,,,,,,,,,,,,
938,302.67804543832676,,,,,,,,,,,,,,,,,,,,,,,
939,298.95720922355196,,,,,,,,,,,,,,,,,,,,,,,
940,299.5609910879771,,,,,,,,,,,,,,,,,,,,,,,
941,300.8200715314581,,,,,,,,,,,,,,,,,,,,,,,
942,297.78489847242776,,,,,,,,,,,,,,,,,,,,,,,
943,298.69881203736753,,,,,,,,,,,,,,,,,,,,,,,
944,298.0633999141675,,,,,,,,,,,,,,,,,,,,,,,
945,298.98845787086856,,,,,,,,,,,,,,,,,,,,,,,
946,298.9075282528725,,,,,,,,,,,,,,,,,,,,,,,
947,299.6304308722458,,,,,,,,,,,,,,,,,,,,,,,
948,299.4664695164982,,,,,,,,,,,,,,,,,,,,,,,
949,299.4371449503578,,,,,,,,,,,,,,,,,,,,,,,
950,298.7196407299317,,,,,,,,,,,,,,,,,,,,,,,
951,301.4564623783828,,,,,,,,,,,,,,,,,,,,,,,
952,299.1762710962196,,,,,,,,,,,,,,,,,,,,,,,
953,301.17732368725166,,,,,,,,,,,,,,,,,,,,,,,
954,300.3522324240897,,,,,,,,,,,,,,,,,,,,,,,
955,300.34636910130376,,,,,,,,,,,,,,,,,,,,,,,
956,302.69450013527563,,,,,,,,,,,,,,,,,,,,,,,
957,300.0819128539091,,,,,,,,,,,,,,,,,,,,,,,
958,297.62350192176126,,,,,,,,,,,,,,,,,,,,,,,
959,300.2198738615346,,,,,,,,,,,,,,,,,,,,,,,
960,298.3788994756025,,,,,,,,,,,,,,,,,,,,,,,
961,298.9166315832607,,,,,,,,,,,,,,,,,,,,,,,
962,299.6029257395709,,,,,,,,,,,,,,,,,,,,,,,
963,300.0826377448023,,,,,,,,,,,,,,,,,,,,,,,
964,299.02450657629964,,,,,,,,,,,,,,,,,,,,,,,
965,300.2671469975317,,,,,,,,,,,,,,,,,,,,,,,
966,297.21492496376686,,,,,,,,,,,,,,,,,,,,,,,
967,299.16459920845995,,,,,,,,,,,,,,,,,,,,,,,
968,301.31869223857905,,,,,,,,,,,,,,,,,,,,,,,
969,298.62906677227835,,,,,,,,,,,,,,,,,,,,,,,
970,298.50954709085926,,,,,,,,,,,,,,,,,,,,,,,
971,299.70347880800904,,,,,,,,,,,,,,,,,,,,,,,
972,298.1889313278839,,,,,,,,,,,,,,,,,,,,,,,
973,299.4630605061061,,,,,,,,,,,,,,,,,,,,,,,
974,300.5059590679404,,,,,,,,,,,,,,,,,,,,,,,
975,302.2398284801142,,,,,,,,,,,,,,,,,,,,,,,
976,299.906277967457,,,,,,,,,,,,,,,,,,,,,,,
977,300.95504568622647,,,,,,,,,,,,,,,,,,,,,,,
978,298.6078658476899,,,,,,,,,,,,,,,,,,,,,,,
979,299.75520230452463,,,,,,,,,,,,,,,,,,,,,,,
980,298.71731107004877,,,,,,,,,,,,,,,,,,,,,,,
981,300.5353660830109,,,,,,,,,,,,,,,,,,,,,,,
982,301.21471642960665,,,,,,,,,,,,,,,,,,,,,,,
983,298.0882053789782,,,,,,,,,,,,,,,,,,,,,,,
984,298.8259136283486,,,,,,,,,,,,,,,,,,,,,,,
985,300.73664335141,,,,,,,,,,,,,,,,,,,,,,,
986,296.80421594278226,,,,,,,,,,,,,,,,,,,,,,,
987,298.22253141926825,,,,,,,,,,,,,,,,,,,,,,,
988,300.287189283862,,,,,,,,,,,,,,,,,,,,,,,
989,300.06001466047235,,,,,,,,,,,,,,,,,,,,,,,
990,296.9293037681738,,,,,,,,,,,,,,,,,,,,,,,
991,298.0609531807443,,,,,,,,,,,,,,,,,,,,,,,
992,300.007849429184,,,,,,,,,,,,,,,,,,,,,,,
993,302.1615874438823,,,,,,,,,,,,,,,,,,,,,,,
994,299.6684137820882,,,,,,,,,,,,,,,,,,,,,,,
995,298.5443020083687,,,,,,,,,,,,,,,,,,,,,,,
996,300.08086610020524,,,,,,,,,,,,,,,,,,,,,,,
997,299.8430174175274,,,,,,,,,,,,,,,,,,,,,,,
998,299.48830215434094,,,,,,,,,,,,,,,,,,,,,,,
999,300.9332816099266,,,,,,,,,,,,,,,,,,,,,,,
1000,299.23651971969383,,,,,,,,,,,,,,,,,,,,,,,
1001,302.6697277237583,,,,,,,,,,,,,,,,,,,,,,,
1002,298.3944926900969,,,,,,,,,,,,,,,,,,,,,,,
1003,298.4175293190031,,,,,,,,,,,,,,,,,,,,,,,
1004,300.2248633434446,,,,,,,,,,,,,,,,,,,,,,,
1005,303.0862511362332,,,,,,,,,,,,,,,,,,,,,,,
1006,299.23242370069653,,,,,,,,,,,,,,,,,,,,,,,
1007,299.85056312707263,,,,,,,,,,,,,,,,,,,,,,,
1008,302.0615996323762,,,,,,,,,,,,,,,,,,,,,,,
1009,296.70195795624727,,,,,,,,,,,,,,,,,,,,,,,
1010,299.5297366790266,,,,,,,,,,,,,,,,,,,,,,,
1011,299.5956375754119,,,,,,,,,,,,,,,,,,,,,,,
1012,300.8752683496577,,,,,,,,,,,,,,,,,,,,,,,
1013,299.844076493567,,,,,,,,,,,,,,,,,,,,,,,
1014,299.6378077822844,,,,,,,,,,,,,,,,,,,,,,,
1015,301.7539622310797,,,,,,,,,,,,,,,,,,,,,,,
1016,297.5399073891463,,,,,,,,,,,,,,,,,,,,,,,
1017,297.72300663325456,,,,,,,,,,,,,,,,,,,,,,,
1018,300.11325017312157,,,,,,,,,,,,,,,,,,,,,,,
1019,301.6758119798265,,,,,,,,,,,,,,,,,,,,,,,
1020,299.6123680027316,,,,,,,,,,,,,,,,,,,,,,,
1021,298.2795340010738,,,,,,,,,,,,,,,,,,,,,,,
1022,300.01438170011073,,,,,,,,,,,,,,,,,,,,,,,
1023,301.0666328399595,,,,,,,,,,,,,,,,,,,,,,,
1024,300.57898913077275,,,,,,,,,,,,,,,,,,,,,,,
1025,300.5974826085135,,,,,,,,,,,,,,,,,,,,,,,
1026,299.20754471065766,,,,,,,,,,,,,,,,,,,,,,,
1027,301.76262483126396,,,,,,,,,,,,,,,,,,,,,,,
1028,298.74854322280805,,,,,,,,,,,,,,,,,,,,,,,
1029,299.2768926919856,,,,,,,,,,,,,,,,,,,,,,,
1030,302.3732141769271,,,,,,,,,,,,,,,,,,,,,,,
1031,298.396409517555,,,,,,,,,,,,,,,,,,,,,,,
1032,298.5994910607222,,,,,,,,,,,,,,,,,,,,,,,
1033,299.96552111043343,,,,,,,,,,,,,,,,,,,,,,,
1034,297.5621094530092,,,,,,,,,,,,,,,,,,,,,,,
1035,299.43217339797644,,,,,,,,,,,,,,,,,,,,,,,
1036,298.1394066111204,,,,,,,,,,,,,,,,,,,,,,,
1037,299.78903355968,,,,,,,,,,,,,,,,,,,,,,,
1038,299.8303062097564,,,,,,,,,,,,,,,,,,,,,,,
1039,300.2999772413955,,,,,,,,,,,,,,,,,,,,,,,
1040,299.94374963729507,,,,,,,,,,,,,,,,,,,,,,,
1041,298.6606751359213,,,,,,,,,,,,,,,,,,,,,,,
1042,299.93222974820776,,,,,,,,,,,,,,,,,,,,,,,
1043,299.68006882200825,,,,,,,,,,,,,,,,,,,,,,,
1044,299.60307357769176,,,,,,,,,,,,,,,,,,,,,,,
1045,302.36986532082125,,,,,,,,,,,,,,,,,,,,,,,
1046,298.02874299015167,,,,,,,,,,,,,,,,,,,,,,,
1047,300.89969661540897,,,,,,,,,,,,,,,,,,,,,,,
1048,299.6065421348248,,,,,,,,,,,,,,,,,,,,,,,
1049,297.84235177650373,,,,,,,,,,,,,,,,,,,,,,,
1050,298.9111124303441,,,,,,,,,,,,,,,,,,,,,,,
1051,301.69378825247446,,,,,,,,,,,,,,,,,,,,,,,
1052,299.31000341807686,,,,,,,,,,,,,,,,,,,,,,,
1053,300.9219767336536,,,,,,,,,,,,,,,,,,,,,,,
1054,300.0161825900425,,,,,,,,,,,,,,,,,,,,,,,
1055,301.3331842259809,,,,,,,,,,,,,,,,,,,,,,,
1056,299.53487697357326,,,,,,,,,,,,,,,,,,,,,,,
1057,298.12737767284534,,,,,,,,,,,,,,,,,,,,,,,
1058,299.95956047427563,,,,,,,,,,,,,,,,,,,,,,,
1059,299.57320335942086,,,,,,,,,,,,,,,,,,,,,,,
1060,303.26265133296243,,,,,,,,,,,,,,,,,,,,,,,
1061,298.6624131520767,,,,,,,,,,,,,,,,,,,,,,,
1062,298.99194781285087,,,,,,,,,,,,,,,,,,,,,,,
1063,298.39645195112377,,,,,,,,,,,,,,,,,,,,,,,
1064,299.188186581775,,,,,,,,,,,,,,,,,,,,,,,
1065,300.1091291814096,,,,,,,,,,,,,,,,,,,,,,,
1066,298.31104878253586,,,,,,,,,,,,,,,,,,,,,,,
1067,299.6056991293387,,,,,,,,,,,,,,,,,,,,,,,
1068,300.3169712636986,,,,,,,,,,,,,,,,,,,,,,,
1069,301.74247048615507,,,,,,,,,,,,,,,,,,,,,,,
1070,301.20589848075963,,,,,,,,,,,,,,,,,,,,,,,
